"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
25,"79","Trakų r.","10","Vilniaus apskr.",NA,43,20,23,21,22,0,2020-10-11 06:35:41,3,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,19,10,9,7,12,0,2020-10-11 06:35:42,1,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,19,4,15,12,7,0,2020-10-11 06:35:43,10,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,19,8,11,6,12,1,2020-10-11 06:35:44,5,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,6,0,6,2,4,0,2020-10-11 06:35:45,1,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,36,12,24,2,34,0,2020-10-11 06:35:47,1,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,405,165,240,99,299,3,2020-10-11 06:35:49,47,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,61,22,39,24,37,0,2020-10-11 06:35:50,12,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,6,5,1,1,5,0,2020-10-11 06:35:51,1,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,41,24,17,21,19,0,2020-10-11 06:35:52,6,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,110,37,73,20,80,9,2020-10-11 06:35:54,1,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,72,23,49,65,6,1,2020-10-11 06:35:55,55,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,21,11,10,1,19,0,2020-10-11 06:35:56,1,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,6,2,4,0,5,0,2020-10-11 06:35:57,0,1
42,"52","Kauno r.","2","Kauno apskr.",NA,187,88,99,121,64,2,2020-10-11 06:35:59,65,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,18,9,9,3,15,0,2020-10-11 06:36:00,3,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,57,42,15,11,46,0,2020-10-11 06:36:01,6,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,9,4,5,2,7,0,2020-10-11 06:36:02,2,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,30,19,11,10,19,0,2020-10-11 06:36:04,6,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,46,26,20,29,17,0,2020-10-11 06:36:05,20,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,3,1,2,2,1,0,2020-10-11 06:36:06,1,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,51,24,27,22,28,1,2020-10-11 06:36:07,13,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,25,12,13,1,24,0,2020-10-11 06:36:09,0,0
52,"78","Telšių r.","8","Telšių apskr.",NA,27,12,15,11,14,2,2020-10-11 06:36:10,5,0
53,"68","Plungės r.","8","Telšių apskr.",NA,27,11,16,11,16,0,2020-10-11 06:36:11,10,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,70,27,43,5,61,4,2020-10-11 06:36:12,4,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,5,3,2,3,1,1,2020-10-11 06:36:14,3,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,8,5,3,0,8,0,2020-10-11 06:36:15,0,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,555,192,363,540,7,6,2020-10-11 06:36:17,337,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,1506,729,777,797,681,23,2020-10-11 06:36:20,327,5
60,"87","Šilalės r.","7","Tauragės apskr.",NA,22,13,9,13,9,0,2020-10-11 06:36:21,11,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,412,170,242,102,292,18,2020-10-11 06:36:23,41,0
20,"30","Visagino","9","Utenos apskr.",NA,18,8,10,5,12,1,2020-10-11 06:36:24,3,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,19,9,10,7,12,0,2020-10-11 06:36:26,3,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,142,69,73,54,87,1,2020-10-11 06:36:27,26,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,374,148,226,316,55,3,2020-10-11 06:36:29,191,0
30,"12","Birštono","2","Kauno apskr.",NA,1,1,0,0,1,0,2020-10-11 06:36:30,0,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,10,4,6,10,0,0,2020-10-11 06:36:31,3,0
