"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
49,"23","Neringos","3","Klaipėdos apskr.",NA,4,1,3,3,1,0,2020-10-29 11:18:19,1,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,133,51,82,82,50,1,2020-10-29 11:18:21,81,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,24,12,12,0,24,0,2020-10-29 11:18:23,1,0
52,"78","Telšių r.","8","Telšių apskr.",NA,104,38,66,74,27,3,2020-10-29 11:18:24,77,0
53,"68","Plungės r.","8","Telšių apskr.",NA,354,137,216,310,40,2,2020-10-29 11:18:27,306,1
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,178,64,114,109,65,4,2020-10-29 11:18:29,104,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,21,8,12,14,5,1,2020-10-29 11:18:30,15,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,17,8,9,9,8,0,2020-10-29 11:18:31,9,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,747,291,456,269,466,10,2020-10-29 11:18:34,137,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,3433,1691,1740,2434,965,24,2020-10-29 11:18:38,1746,8
60,"87","Šilalės r.","7","Tauragės apskr.",NA,74,33,41,52,22,0,2020-10-29 11:18:39,51,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,930,395,535,610,300,20,2020-10-29 11:18:42,484,0
20,"30","Visagino","9","Utenos apskr.",NA,22,11,11,4,16,2,2020-10-29 11:18:43,5,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,73,28,45,51,22,0,2020-10-29 11:18:44,52,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,246,124,122,135,109,2,2020-10-29 11:18:46,100,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,816,321,495,612,190,9,2020-10-29 11:18:48,392,5
30,"12","Birštono","2","Kauno apskr.",NA,11,5,6,8,3,0,2020-10-29 11:18:49,9,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,16,8,8,7,9,0,2020-10-29 11:18:50,5,0
