"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
45,"77","Tauragės r.","7","Tauragės apskr.",NA,52,40,12,11,41,0,2020-10-01 06:46:59,2,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,7,3,4,0,7,0,2020-10-01 06:47:02,0,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,24,15,9,12,11,0,2020-10-01 06:47:05,3,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,28,14,14,16,12,0,2020-10-01 06:47:07,6,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,2,1,1,1,1,0,2020-10-01 06:47:10,0,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,45,21,24,29,15,1,2020-10-01 06:47:13,23,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,25,12,13,3,22,0,2020-10-01 06:47:15,1,0
52,"78","Telšių r.","8","Telšių apskr.",NA,23,10,13,11,10,2,2020-10-01 06:47:18,9,0
53,"68","Plungės r.","8","Telšių apskr.",NA,17,7,10,7,10,0,2020-10-01 06:47:21,5,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,66,25,41,1,61,4,2020-10-01 06:47:24,0,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,2,1,1,1,0,1,2020-10-01 06:47:26,0,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,8,5,3,1,7,0,2020-10-01 06:47:28,0,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,313,107,206,304,6,3,2020-10-01 06:47:31,270,0
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,1246,598,648,605,613,23,2020-10-01 06:47:36,257,5
60,"87","Šilalės r.","7","Tauragės apskr.",NA,11,10,1,4,7,0,2020-10-01 06:47:38,0,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,374,155,219,72,284,18,2020-10-01 06:47:42,21,0
20,"30","Visagino","9","Utenos apskr.",NA,15,8,7,6,9,0,2020-10-01 06:47:44,1,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,17,7,10,7,10,0,2020-10-01 06:47:47,4,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,125,63,62,43,81,1,2020-10-01 06:47:50,30,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,228,93,135,199,28,1,2020-10-01 06:47:53,139,0
30,"12","Birštono","2","Kauno apskr.",NA,1,1,0,1,0,0,2020-10-01 06:47:55,0,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,8,2,6,8,0,0,2020-10-01 06:47:57,6,0
