"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
53,"68","Plungės r.","8","Telšių apskr.",NA,128,48,80,108,19,1,2020-10-22 08:02:18,110,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,108,42,66,42,62,4,2020-10-22 08:02:20,40,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,8,4,4,5,2,1,2020-10-22 08:02:22,4,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,11,5,6,3,8,0,2020-10-22 08:02:23,3,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,707,273,434,412,284,9,2020-10-22 08:02:26,226,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,2065,994,1069,1159,875,24,2020-10-22 08:02:30,653,5
60,"87","Šilalės r.","7","Tauragės apskr.",NA,34,19,15,21,13,0,2020-10-22 08:02:31,17,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,543,222,321,228,297,18,2020-10-22 08:02:34,145,0
20,"30","Visagino","9","Utenos apskr.",NA,19,8,11,4,14,1,2020-10-22 08:02:36,2,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,44,16,28,29,15,0,2020-10-22 08:02:37,26,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,189,93,96,87,101,1,2020-10-22 08:02:39,50,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,532,208,324,380,143,7,2020-10-22 08:02:42,204,2
30,"12","Birštono","2","Kauno apskr.",NA,4,2,2,2,2,0,2020-10-22 08:02:43,3,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,14,6,8,12,2,0,2020-10-22 08:02:45,5,0
