"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,27,9,18,18,9,0,2020-10-17 06:35:57,17,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,29,13,16,16,12,1,2020-10-17 06:35:59,14,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,7,1,6,2,5,0,2020-10-17 06:36:01,2,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,36,12,24,1,35,0,2020-10-17 06:36:03,1,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,447,186,261,131,309,3,2020-10-17 06:36:05,71,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,92,43,49,50,42,0,2020-10-17 06:36:07,43,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,6,5,1,1,5,0,2020-10-17 06:36:09,0,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,45,25,20,18,26,0,2020-10-17 06:36:11,7,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,117,41,76,24,83,9,2020-10-17 06:36:13,8,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,115,42,73,103,11,1,2020-10-17 06:36:15,79,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,24,11,13,4,19,0,2020-10-17 06:36:17,4,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,7,3,4,1,5,0,2020-10-17 06:36:19,1,1
42,"52","Kauno r.","2","Kauno apskr.",NA,228,107,121,155,69,4,2020-10-17 06:36:21,79,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,31,14,17,16,15,0,2020-10-17 06:36:23,15,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,61,44,17,12,49,0,2020-10-17 06:36:24,9,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,13,5,8,6,7,0,2020-10-17 06:36:26,6,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,35,20,15,12,21,1,2020-10-17 06:36:28,11,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,59,33,26,41,18,0,2020-10-17 06:36:30,29,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,5,2,3,4,1,0,2020-10-17 06:36:32,3,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,59,29,30,27,31,1,2020-10-17 06:36:33,12,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,25,12,13,1,24,0,2020-10-17 06:36:35,0,0
52,"78","Telšių r.","8","Telšių apskr.",NA,30,13,17,9,19,2,2020-10-17 06:36:37,7,0
53,"68","Plungės r.","8","Telšių apskr.",NA,74,32,42,57,17,0,2020-10-17 06:36:39,57,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,92,34,58,27,61,4,2020-10-17 06:36:40,25,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,7,4,3,5,1,1,2020-10-17 06:36:42,4,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,9,5,4,1,8,0,2020-10-17 06:36:44,1,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,659,251,408,606,45,6,2020-10-17 06:36:47,279,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,1773,854,916,992,749,24,2020-10-17 06:36:51,485,5
60,"87","Šilalės r.","7","Tauragės apskr.",NA,27,17,10,16,11,0,2020-10-17 06:36:52,15,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,473,193,280,160,295,18,2020-10-17 06:36:55,96,0
20,"30","Visagino","9","Utenos apskr.",NA,20,10,10,7,12,1,2020-10-17 06:36:57,5,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,28,11,17,15,13,0,2020-10-17 06:36:58,10,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,160,78,82,62,97,1,2020-10-17 06:37:00,29,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,454,171,283,372,76,5,2020-10-17 06:37:02,181,1
30,"12","Birštono","2","Kauno apskr.",NA,3,1,2,2,1,0,2020-10-17 06:37:04,2,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,12,5,7,12,0,0,2020-10-17 06:37:05,4,0
