"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,18,8,10,5,12,1,2020-10-09 06:45:52,4,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,6,0,6,2,4,0,2020-10-09 06:45:53,1,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,36,12,24,2,34,0,2020-10-09 06:45:55,1,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,394,159,235,88,299,3,2020-10-09 06:45:57,38,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,52,18,34,17,35,0,2020-10-09 06:45:59,3,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,6,5,1,1,5,0,2020-10-09 06:46:00,1,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,41,24,17,23,17,0,2020-10-09 06:46:02,13,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,109,37,72,19,80,9,2020-10-09 06:46:04,2,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,56,20,36,52,3,1,2020-10-09 06:46:05,42,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,20,11,9,0,19,0,2020-10-09 06:46:06,0,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,6,2,4,0,5,0,2020-10-09 06:46:08,0,1
42,"52","Kauno r.","2","Kauno apskr.",NA,181,86,95,116,63,2,2020-10-09 06:46:09,63,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,18,9,9,3,15,0,2020-10-09 06:46:11,3,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,56,41,15,13,43,0,2020-10-09 06:46:13,5,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,9,4,5,2,7,0,2020-10-09 06:46:14,2,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,28,18,10,8,19,0,2020-10-09 06:46:15,6,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,42,23,19,25,17,0,2020-10-09 06:46:17,17,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,3,1,2,2,1,0,2020-10-09 06:46:18,1,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,50,23,27,26,23,1,2020-10-09 06:46:19,17,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,25,12,13,1,24,0,2020-10-09 06:46:21,0,0
52,"78","Telšių r.","8","Telšių apskr.",NA,24,11,13,8,14,2,2020-10-09 06:46:22,7,0
53,"68","Plungės r.","8","Telšių apskr.",NA,19,8,11,4,15,0,2020-10-09 06:46:23,2,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,69,27,42,4,61,4,2020-10-09 06:46:25,3,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,4,2,2,2,1,1,2020-10-09 06:46:26,2,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,8,5,3,0,8,0,2020-10-09 06:46:28,0,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,511,173,338,496,7,6,2020-10-09 06:46:30,361,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,1443,704,739,735,680,23,2020-10-09 06:46:34,294,5
60,"87","Šilalės r.","7","Tauragės apskr.",NA,18,11,7,9,9,0,2020-10-09 06:46:35,7,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,401,169,232,91,292,18,2020-10-09 06:46:37,32,0
20,"30","Visagino","9","Utenos apskr.",NA,18,8,10,5,12,1,2020-10-09 06:46:38,4,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,18,8,10,7,11,0,2020-10-09 06:46:40,2,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,141,69,72,53,87,1,2020-10-09 06:46:42,36,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,334,134,200,276,55,3,2020-10-09 06:46:43,173,0
30,"12","Birštono","2","Kauno apskr.",NA,1,1,0,0,1,0,2020-10-09 06:46:45,0,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,9,3,6,9,0,0,2020-10-09 06:46:46,2,0
