"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
53,"68","Plungės r.","8","Telšių apskr.",NA,687,262,425,475,198,13,2020-11-14 06:51:39,220,1
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,556,195,355,434,112,9,2020-11-14 06:51:41,328,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,133,57,76,113,18,2,2020-11-14 06:51:43,98,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,139,57,82,128,9,2,2020-11-14 06:51:44,114,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,904,366,538,306,581,15,2020-11-14 06:51:46,142,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,7539,3503,3855,5721,1757,30,2020-11-14 06:51:53,3768,16
60,"87","Šilalės r.","7","Tauragės apskr.",NA,422,157,265,361,59,1,2020-11-14 06:51:55,334,1
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,2649,1096,1530,2155,467,22,2020-11-14 06:51:58,1574,5
20,"30","Visagino","9","Utenos apskr.",NA,69,31,38,45,22,2,2020-11-14 06:51:59,44,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,196,77,118,147,48,1,2020-11-14 06:52:01,107,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,853,354,497,725,122,5,2020-11-14 06:52:03,584,1
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,2215,899,1316,1808,388,12,2020-11-14 06:52:06,1298,7
30,"12","Birštono","2","Kauno apskr.",NA,31,15,16,24,7,0,2020-11-14 06:52:07,17,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,85,32,53,65,19,1,2020-11-14 06:52:08,68,0
