"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,157,50,81,122,33,2,2020-11-08 06:50:53,99,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,131,50,61,113,15,2,2020-11-08 06:50:55,77,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,13,2,11,7,6,0,2020-11-08 06:50:56,5,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,107,38,66,71,36,0,2020-11-08 06:50:57,64,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,969,383,519,619,340,3,2020-11-08 06:51:00,413,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,325,140,174,194,130,1,2020-11-08 06:51:01,181,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,15,9,5,8,7,0,2020-11-08 06:51:03,8,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,236,92,138,179,54,1,2020-11-08 06:51:04,174,2
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,245,78,150,127,108,9,2020-11-08 06:51:06,111,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,311,105,206,196,108,5,2020-11-08 06:51:08,126,2
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,204,61,91,158,45,0,2020-11-08 06:51:09,152,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,46,20,17,32,13,0,2020-11-08 06:51:11,34,1
42,"52","Kauno r.","2","Kauno apskr.",NA,899,414,463,706,182,10,2020-11-08 06:51:13,525,1
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,288,88,155,239,43,5,2020-11-08 06:51:14,232,1
45,"77","Tauragės r.","7","Tauragės apskr.",NA,200,102,98,137,62,1,2020-11-08 06:51:16,126,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,35,10,18,17,18,0,2020-11-08 06:51:17,18,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,215,76,139,181,29,3,2020-11-08 06:51:19,145,2
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,153,72,73,115,38,0,2020-11-08 06:51:20,68,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,10,3,5,9,1,0,2020-11-08 06:51:22,6,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,414,163,236,338,74,2,2020-11-08 06:51:23,321,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,34,15,19,10,24,0,2020-11-08 06:51:25,10,0
52,"78","Telšių r.","8","Telšių apskr.",NA,332,112,219,261,67,4,2020-11-08 06:51:27,261,0
53,"68","Plungės r.","8","Telšių apskr.",NA,627,232,379,511,107,8,2020-11-08 06:51:28,442,1
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,437,120,240,348,80,8,2020-11-08 06:51:30,299,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,87,33,44,79,6,2,2020-11-08 06:51:32,76,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,69,34,30,60,8,1,2020-11-08 06:51:33,56,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,818,322,489,247,555,14,2020-11-08 06:51:35,94,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,5867,2554,2757,4705,1112,26,2020-11-08 06:51:40,3211,9
60,"87","Šilalės r.","7","Tauragės apskr.",NA,250,79,139,207,42,0,2020-11-08 06:51:42,193,1
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,1978,699,942,1647,305,21,2020-11-08 06:51:45,1344,2
20,"30","Visagino","9","Utenos apskr.",NA,42,17,25,21,19,2,2020-11-08 06:51:46,23,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,156,60,86,120,36,0,2020-11-08 06:51:47,97,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,555,213,234,429,121,4,2020-11-08 06:51:49,349,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,1479,555,837,1171,290,11,2020-11-08 06:51:52,884,7
30,"12","Birštono","2","Kauno apskr.",NA,23,11,12,20,3,0,2020-11-08 06:51:53,19,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,48,18,21,34,14,0,2020-11-08 06:51:54,34,0
