"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,35,12,23,3,32,0,2020-09-30 06:45:57,1,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,368,145,223,68,293,3,2020-09-30 06:45:59,25,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,49,18,31,29,20,0,2020-09-30 06:46:01,5,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,5,5,0,2,3,0,2020-09-30 06:46:02,0,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,36,20,16,19,16,0,2020-09-30 06:46:04,11,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,109,37,72,20,79,9,2020-09-30 06:46:06,15,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,25,7,18,22,3,0,2020-09-30 06:46:08,21,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,20,11,9,0,19,0,2020-09-30 06:46:09,0,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,6,2,4,0,5,0,2020-09-30 06:46:11,0,1
42,"52","Kauno r.","2","Kauno apskr.",NA,137,68,69,83,52,2,2020-09-30 06:46:13,30,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,15,9,6,1,14,0,2020-09-30 06:46:14,0,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,51,39,12,22,29,0,2020-09-30 06:46:16,2,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,7,3,4,0,7,0,2020-09-30 06:46:17,0,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,24,15,9,14,9,0,2020-09-30 06:46:19,3,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,26,14,12,15,11,0,2020-09-30 06:46:20,4,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,2,1,1,1,1,0,2020-09-30 06:46:22,0,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,44,21,23,30,13,1,2020-09-30 06:46:23,22,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,25,12,13,3,22,0,2020-09-30 06:46:25,1,0
52,"78","Telšių r.","8","Telšių apskr.",NA,23,10,13,11,10,2,2020-09-30 06:46:26,9,0
53,"68","Plungės r.","8","Telšių apskr.",NA,17,7,10,8,9,0,2020-09-30 06:46:28,5,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,66,25,41,1,61,4,2020-09-30 06:46:30,0,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,2,1,1,1,0,1,2020-09-30 06:46:31,0,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,8,5,3,1,7,0,2020-09-30 06:46:32,1,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,290,95,195,281,6,3,2020-09-30 06:46:34,258,0
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,1234,592,642,607,599,23,2020-09-30 06:46:38,265,5
60,"87","Šilalės r.","7","Tauragės apskr.",NA,11,10,1,5,6,0,2020-09-30 06:46:39,0,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,374,155,219,72,284,18,2020-09-30 06:46:42,24,0
20,"30","Visagino","9","Utenos apskr.",NA,15,8,7,6,9,0,2020-09-30 06:46:44,1,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,17,7,10,7,10,0,2020-09-30 06:46:45,4,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,119,59,60,37,81,1,2020-09-30 06:46:47,25,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,223,92,131,196,26,1,2020-09-30 06:46:49,140,0
30,"12","Birštono","2","Kauno apskr.",NA,1,1,0,1,0,0,2020-09-30 06:46:51,1,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,7,2,5,7,0,0,2020-09-30 06:46:53,6,0
