"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,1050,414,557,699,340,3,2020-11-10 06:51:16,478,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,355,154,200,216,138,1,2020-11-10 06:51:18,201,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,18,11,7,11,7,0,2020-11-10 06:51:19,11,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,285,109,150,222,60,1,2020-11-10 06:51:21,195,2
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,245,86,157,127,108,9,2020-11-10 06:51:23,107,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,312,106,206,197,108,5,2020-11-10 06:51:25,108,2
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,211,80,111,164,46,0,2020-11-10 06:51:27,148,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,48,23,23,34,13,0,2020-11-10 06:51:28,34,1
42,"52","Kauno r.","2","Kauno apskr.",NA,1016,460,530,822,182,11,2020-11-10 06:51:30,582,1
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,308,111,173,246,55,5,2020-11-10 06:51:32,245,2
45,"77","Tauragės r.","7","Tauragės apskr.",NA,222,109,107,145,76,1,2020-11-10 06:51:34,145,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,35,12,22,17,18,0,2020-11-10 06:51:35,18,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,226,80,146,185,35,4,2020-11-10 06:51:37,139,2
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,157,74,73,119,38,0,2020-11-10 06:51:38,64,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,10,4,5,9,1,0,2020-11-10 06:51:39,6,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,447,183,259,353,92,2,2020-11-10 06:51:41,341,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,34,15,19,9,25,0,2020-11-10 06:51:43,10,0
52,"78","Telšių r.","8","Telšių apskr.",NA,374,126,246,295,75,4,2020-11-10 06:51:46,294,0
53,"68","Plungės r.","8","Telšių apskr.",NA,644,239,392,521,113,9,2020-11-10 06:51:49,417,1
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,449,124,248,355,84,9,2020-11-10 06:51:52,291,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,96,39,53,82,12,2,2020-11-10 06:51:54,83,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,79,38,33,70,8,1,2020-11-10 06:51:57,64,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,833,332,500,241,576,14,2020-11-10 06:52:00,106,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,6277,2720,2937,5107,1118,26,2020-11-10 06:52:07,3337,11
60,"87","Šilalės r.","7","Tauragės apskr.",NA,281,97,167,238,42,0,2020-11-10 06:52:09,222,1
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,2163,732,980,1761,375,21,2020-11-10 06:52:13,1397,3
20,"30","Visagino","9","Utenos apskr.",NA,41,16,25,19,20,2,2020-11-10 06:52:16,22,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,166,62,93,125,40,1,2020-11-10 06:52:18,103,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,621,213,251,495,121,5,2020-11-10 06:52:22,393,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,1696,619,934,1387,291,11,2020-11-10 06:52:26,986,7
30,"12","Birštono","2","Kauno apskr.",NA,26,12,13,23,3,0,2020-11-10 06:52:28,20,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,53,19,28,39,14,0,2020-11-10 06:52:31,38,0
