"day","municipality_code","administrative_level_3","tests_daily","tests_positive_daily","deaths_1_daily","deaths_2_daily","deaths_3_daily"
2021-04-18,"27","Panevėžio m.",167,8,0,0,0
2021-04-18,"29","Šiaulių m.",380,4,0,0,0
2021-04-18,"30","Visagino m.",6,0,0,0,0
2021-04-18,"32","Akmenės r.",15,2,0,0,0
2021-04-18,"33","Alytaus r.",48,2,0,0,0
2021-04-18,"34","Anykščių r.",11,0,1,2,2
2021-04-18,"36","Biržų r.",24,6,0,0,0
2021-04-18,"38","Varėnos r.",11,0,0,0,0
2021-04-18,"39","Vilkaviškio r.",42,9,0,0,0
2021-04-18,"41","Vilniaus r.",390,59,0,0,0
2021-04-18,"42","Elektrėnų",22,4,0,0,0
2021-04-18,"43","Zarasų r.",3,0,0,0,0
2021-04-18,"45","Ignalinos r.",6,0,0,0,0
2021-04-18,"46","Jonavos r.",43,1,0,0,0
2021-04-18,"47","Joniškio r.",26,0,0,0,0
2021-04-18,"48","Kalvarijos",9,1,0,0,0
2021-04-18,"49","Kaišiadorių r.",28,5,0,0,0
2021-04-18,"52","Kauno r.",192,27,1,1,1
2021-04-18,"53","Kėdainių r.",31,1,0,0,1
2021-04-18,"54","Kelmės r.",24,0,0,0,0
2021-04-18,"55","Klaipėdos r.",70,2,0,0,0
2021-04-18,"56","Kretingos r.",52,2,0,0,0
2021-04-18,"57","Kupiškio r.",13,0,2,3,3
2021-04-18,"58","Kazlų Rūdos",12,0,0,0,0
2021-04-18,"59","Lazdijų r.",18,1,0,0,0
2021-04-18,"61","Mažeikių r.",59,1,0,0,0
2021-04-18,"62","Molėtų r.",10,0,1,1,1
2021-04-18,"63","Pagėgių",7,0,0,0,0
2021-04-18,"65","Pakruojo r.",19,0,0,0,0
2021-04-18,"66","Panevėžio r.",42,0,1,1,1
2021-04-18,"67","Pasvalio r.",12,0,1,1,1
2021-04-18,"68","Plungės r.",44,0,0,0,0
2021-04-18,"69","Prienų r.",25,4,1,1,1
2021-04-18,"71","Radviliškio r.",38,1,0,0,0
2021-04-18,"72","Raseinių r.",25,2,0,0,0
2021-04-18,"73","Rokiškio r.",17,0,0,0,0
2021-04-18,"74","Rietavo",12,0,0,0,0
2021-04-18,"75","Skuodo r.",19,0,0,0,0
2021-04-18,"77","Tauragės r.",32,1,0,0,0
2021-04-18,"78","Telšių r.",66,7,0,0,0
2021-04-18,"79","Trakų r.",59,4,0,0,0
2021-04-18,"81","Ukmergės r.",24,1,0,0,1
2021-04-18,"82","Utenos r.",24,0,0,0,0
2021-04-18,"84","Šakių r.",22,1,1,1,1
2021-04-18,"85","Šalčininkų r.",23,6,0,0,0
2021-04-18,"86","Švenčionių r.",23,1,0,0,0
2021-04-18,"87","Šilalės r.",27,3,0,0,0
2021-04-18,"88","Šilutės r.",30,0,0,0,0
2021-04-18,"89","Širvintų r.",18,3,0,0,0
2021-04-18,"91","Šiaulių r.",26,0,0,0,0
2021-04-18,"94","Jurbarko r.",30,3,0,0,0
2021-04-19,"00","Lithuania",20528,1120,12,18,25
2021-04-19,"11","Alytaus m.",318,22,0,0,0
2021-04-19,"12","Birštono",11,1,0,0,0
2021-04-19,"13","Vilniaus m.",7054,396,4,4,6
2021-04-19,"15","Druskininkų",189,3,0,0,0
2021-04-19,"18","Marijampolės",287,37,0,0,0
2021-04-19,"19","Kauno m.",2225,91,1,1,1
2021-04-19,"21","Klaipėdos m.",1235,26,0,1,1
2021-04-19,"23","Neringos",10,0,0,0,0
2021-04-19,"25","Palangos m.",168,3,0,0,0
2021-04-19,"27","Panevėžio m.",513,31,1,1,1
2021-04-19,"29","Šiaulių m.",703,24,0,0,0
2021-04-19,"30","Visagino m.",158,19,0,1,1
2021-04-19,"32","Akmenės r.",113,9,0,0,0
2021-04-19,"33","Alytaus r.",121,12,0,0,0
2021-04-19,"34","Anykščių r.",135,25,0,0,0
2021-04-19,"36","Biržų r.",175,3,0,0,0
2021-04-19,"38","Varėnos r.",111,8,0,0,1
2021-04-19,"39","Vilkaviškio r.",183,14,0,0,0
2021-04-19,"41","Vilniaus r.",647,63,0,0,2
2021-04-19,"42","Elektrėnų",167,7,0,0,0
2021-04-19,"43","Zarasų r.",54,7,0,0,0
2021-04-19,"45","Ignalinos r.",77,11,0,1,1
2021-04-19,"46","Jonavos r.",278,12,0,1,1
2021-04-19,"47","Joniškio r.",151,11,0,0,0
2021-04-19,"48","Kalvarijos",65,8,0,0,0
2021-04-19,"49","Kaišiadorių r.",137,11,0,1,1
2021-04-19,"52","Kauno r.",422,41,1,1,1
2021-04-19,"53","Kėdainių r.",249,12,0,0,0
2021-04-19,"54","Kelmės r.",107,13,0,0,0
2021-04-19,"55","Klaipėdos r.",242,7,0,0,0
2021-04-19,"56","Kretingos r.",237,9,0,0,0
2021-04-19,"57","Kupiškio r.",95,7,0,0,0
2021-04-19,"58","Kazlų Rūdos",60,2,0,0,0
2021-04-19,"59","Lazdijų r.",72,3,0,0,0
2021-04-19,"61","Mažeikių r.",207,1,1,1,1
2021-04-19,"62","Molėtų r.",76,6,0,0,0
2021-04-19,"63","Pagėgių",52,0,0,0,0
2021-04-19,"65","Pakruojo r.",93,1,0,0,0
2021-04-19,"66","Panevėžio r.",241,7,0,0,0
2021-04-19,"67","Pasvalio r.",84,2,0,0,0
2021-04-19,"68","Plungės r.",133,0,0,0,0
2021-04-19,"69","Prienų r.",191,9,1,1,1
2021-04-19,"71","Radviliškio r.",201,15,0,0,0
2021-04-19,"72","Raseinių r.",126,3,1,1,1
2021-04-19,"73","Rokiškio r.",258,5,0,0,0
2021-04-19,"74","Rietavo",17,0,0,0,0
2021-04-19,"75","Skuodo r.",120,2,0,0,0
2021-04-19,"77","Tauragės r.",180,3,0,0,0
2021-04-19,"78","Telšių r.",149,4,0,0,0
2021-04-19,"79","Trakų r.",202,34,0,0,0
2021-04-19,"81","Ukmergės r.",188,24,0,0,1
2021-04-19,"82","Utenos r.",262,6,0,0,0
2021-04-19,"84","Šakių r.",142,6,0,1,1
2021-04-19,"85","Šalčininkų r.",178,17,0,0,0
2021-04-19,"86","Švenčionių r.",73,5,1,1,2
2021-04-19,"87","Šilalės r.",117,1,0,0,0
2021-04-19,"88","Šilutės r.",145,2,0,0,0
2021-04-19,"89","Širvintų r.",96,14,0,0,0
2021-04-19,"91","Šiaulių r.",114,4,0,0,0
2021-04-19,"94","Jurbarko r.",114,1,1,1,1
2021-04-20,"00","Lithuania",21450,1189,16,22,25
2021-04-20,"11","Alytaus m.",523,16,0,0,1
2021-04-20,"12","Birštono",11,1,0,0,0
2021-04-20,"13","Vilniaus m.",7118,406,2,3,4
2021-04-20,"15","Druskininkų",132,11,0,0,0
2021-04-20,"18","Marijampolės",330,36,0,0,0
2021-04-20,"19","Kauno m.",2047,156,1,1,2
2021-04-20,"21","Klaipėdos m.",1232,21,1,1,1
2021-04-20,"23","Neringos",21,0,0,0,0
2021-04-20,"25","Palangos m.",118,3,0,0,0
2021-04-20,"27","Panevėžio m.",543,32,2,2,2
2021-04-20,"29","Šiaulių m.",707,25,0,0,0
2021-04-20,"30","Visagino m.",120,9,0,0,0
2021-04-20,"32","Akmenės r.",108,7,0,0,0
2021-04-20,"33","Alytaus r.",95,5,0,0,0
2021-04-20,"34","Anykščių r.",176,6,1,1,1
2021-04-20,"36","Biržų r.",168,4,0,0,0
2021-04-20,"38","Varėnos r.",104,1,0,0,0
2021-04-20,"39","Vilkaviškio r.",162,15,0,0,0
2021-04-20,"41","Vilniaus r.",839,77,2,4,4
2021-04-20,"42","Elektrėnų",170,15,0,0,0
2021-04-20,"43","Zarasų r.",70,6,0,0,0
2021-04-20,"45","Ignalinos r.",56,3,0,0,0
2021-04-20,"46","Jonavos r.",253,18,0,0,0
2021-04-20,"47","Joniškio r.",100,4,1,1,1
2021-04-20,"48","Kalvarijos",30,1,0,0,0
2021-04-20,"49","Kaišiadorių r.",280,12,1,1,1
2021-04-20,"52","Kauno r.",381,43,0,1,1
2021-04-20,"53","Kėdainių r.",268,7,0,1,1
2021-04-20,"54","Kelmės r.",105,1,0,0,0
2021-04-20,"55","Klaipėdos r.",367,8,0,0,0
2021-04-20,"56","Kretingos r.",190,4,0,0,0
2021-04-20,"57","Kupiškio r.",168,8,0,0,0
2021-04-20,"58","Kazlų Rūdos",65,0,0,0,0
2021-04-20,"59","Lazdijų r.",107,13,0,0,0
2021-04-20,"61","Mažeikių r.",291,12,0,0,0
2021-04-20,"62","Molėtų r.",62,6,0,0,0
2021-04-20,"63","Pagėgių",17,0,0,0,0
2021-04-20,"65","Pakruojo r.",88,0,0,0,0
2021-04-20,"66","Panevėžio r.",188,10,1,1,1
2021-04-20,"67","Pasvalio r.",140,3,0,0,0
2021-04-20,"68","Plungės r.",336,2,0,0,0
2021-04-20,"69","Prienų r.",176,7,1,1,1
2021-04-20,"71","Radviliškio r.",245,15,0,0,0
2021-04-20,"72","Raseinių r.",177,13,1,1,1
2021-04-20,"73","Rokiškio r.",127,1,0,0,0
2021-04-20,"74","Rietavo",69,2,0,0,0
2021-04-20,"75","Skuodo r.",54,1,0,0,0
2021-04-20,"77","Tauragės r.",167,4,0,0,0
2021-04-20,"78","Telšių r.",208,7,0,0,0
2021-04-20,"79","Trakų r.",152,15,0,0,0
2021-04-20,"81","Ukmergės r.",218,20,0,0,0
2021-04-20,"82","Utenos r.",228,15,0,0,0
2021-04-20,"84","Šakių r.",114,1,0,0,0
2021-04-20,"85","Šalčininkų r.",186,30,1,2,2
2021-04-20,"86","Švenčionių r.",232,14,0,0,0
2021-04-20,"87","Šilalės r.",91,9,0,0,0
2021-04-20,"88","Šilutės r.",208,13,0,0,0
2021-04-20,"89","Širvintų r.",334,12,0,0,0
2021-04-20,"91","Šiaulių r.",74,1,1,1,1
2021-04-20,"94","Jurbarko r.",104,2,0,0,0
2021-04-21,"00","Lithuania",21133,1413,15,24,27
2021-04-21,"11","Alytaus m.",367,46,0,1,1
2021-04-21,"12","Birštono",11,1,1,1,1
2021-04-21,"13","Vilniaus m.",7758,561,5,6,7
2021-04-21,"15","Druskininkų",124,8,0,0,0
2021-04-21,"18","Marijampolės",392,48,0,0,0
2021-04-21,"19","Kauno m.",2298,148,0,1,1
2021-04-21,"21","Klaipėdos m.",1126,20,0,1,1
2021-04-21,"23","Neringos",3,0,0,0,0
2021-04-21,"25","Palangos m.",119,1,0,0,0
2021-04-21,"27","Panevėžio m.",406,30,2,2,2
2021-04-21,"29","Šiaulių m.",713,11,1,1,1
2021-04-21,"30","Visagino m.",114,4,1,1,2
2021-04-21,"32","Akmenės r.",130,8,0,0,0
2021-04-21,"33","Alytaus r.",71,10,0,0,0
2021-04-21,"34","Anykščių r.",174,15,0,0,0
2021-04-21,"36","Biržų r.",167,2,0,0,0
2021-04-21,"38","Varėnos r.",117,24,0,1,1
2021-04-21,"39","Vilkaviškio r.",142,2,0,0,0
2021-04-21,"41","Vilniaus r.",994,114,1,2,2
2021-04-21,"42","Elektrėnų",122,22,0,0,0
2021-04-21,"43","Zarasų r.",59,1,0,0,0
2021-04-21,"45","Ignalinos r.",29,1,0,0,1
2021-04-21,"46","Jonavos r.",250,10,0,0,0
2021-04-21,"47","Joniškio r.",75,1,0,0,0
2021-04-21,"48","Kalvarijos",32,3,0,0,0
2021-04-21,"49","Kaišiadorių r.",182,7,0,0,0
2021-04-21,"52","Kauno r.",340,43,0,0,0
2021-04-21,"53","Kėdainių r.",153,14,0,1,1
2021-04-21,"54","Kelmės r.",132,8,0,0,0
2021-04-21,"55","Klaipėdos r.",361,5,0,0,0
2021-04-21,"56","Kretingos r.",224,13,0,1,1
2021-04-21,"57","Kupiškio r.",28,1,0,0,0
2021-04-21,"58","Kazlų Rūdos",56,0,0,0,0
2021-04-21,"59","Lazdijų r.",65,3,0,0,0
2021-04-21,"61","Mažeikių r.",290,10,0,0,0
2021-04-21,"62","Molėtų r.",84,5,0,0,0
2021-04-21,"63","Pagėgių",43,0,0,0,0
2021-04-21,"65","Pakruojo r.",96,6,0,0,0
2021-04-21,"66","Panevėžio r.",121,7,0,0,0
2021-04-21,"67","Pasvalio r.",115,1,0,0,0
2021-04-21,"68","Plungės r.",444,9,0,0,0
2021-04-21,"69","Prienų r.",134,9,0,0,0
2021-04-21,"71","Radviliškio r.",132,11,0,0,0
2021-04-21,"72","Raseinių r.",188,8,1,1,1
2021-04-21,"73","Rokiškio r.",83,1,1,1,1
2021-04-21,"74","Rietavo",16,0,0,0,0
2021-04-21,"75","Skuodo r.",72,5,0,0,0
2021-04-21,"77","Tauragės r.",176,4,0,0,0
2021-04-21,"78","Telšių r.",191,5,0,0,0
2021-04-21,"79","Trakų r.",211,34,0,0,0
2021-04-21,"81","Ukmergės r.",180,27,0,0,0
2021-04-21,"82","Utenos r.",264,19,1,1,1
2021-04-21,"84","Šakių r.",116,5,0,0,0
2021-04-21,"85","Šalčininkų r.",158,19,1,2,2
2021-04-21,"86","Švenčionių r.",114,17,0,0,0
2021-04-21,"87","Šilalės r.",136,5,0,0,0
2021-04-21,"88","Šilutės r.",180,4,0,0,0
2021-04-21,"89","Širvintų r.",99,17,0,0,0
2021-04-21,"91","Šiaulių r.",88,0,0,0,0
2021-04-21,"94","Jurbarko r.",68,0,0,0,0
2021-04-22,"00","Lithuania",20534,1364,16,23,28
2021-04-22,"11","Alytaus m.",303,12,0,0,0
2021-04-22,"12","Birštono",11,0,0,0,0
2021-04-22,"13","Vilniaus m.",7142,535,3,4,5
2021-04-22,"15","Druskininkų",190,6,0,0,0
2021-04-22,"18","Marijampolės",643,33,0,0,0
2021-04-22,"19","Kauno m.",2053,171,0,0,2
2021-04-22,"21","Klaipėdos m.",1192,27,0,0,0
2021-04-22,"23","Neringos",6,0,0,0,0
2021-04-22,"25","Palangos m.",138,1,0,0,0
2021-04-22,"27","Panevėžio m.",432,53,0,1,1
2021-04-22,"29","Šiaulių m.",767,44,0,0,0
2021-04-22,"30","Visagino m.",130,13,0,1,1
2021-04-22,"32","Akmenės r.",102,8,0,1,1
2021-04-22,"33","Alytaus r.",60,2,0,0,0
2021-04-22,"34","Anykščių r.",94,3,0,0,0
2021-04-22,"36","Biržų r.",142,3,0,0,0
2021-04-22,"38","Varėnos r.",101,7,0,0,0
2021-04-22,"39","Vilkaviškio r.",171,10,1,1,1
2021-04-22,"41","Vilniaus r.",743,81,3,3,3
2021-04-22,"42","Elektrėnų",186,37,0,0,0
2021-04-22,"43","Zarasų r.",58,3,0,1,1
2021-04-22,"45","Ignalinos r.",150,4,0,0,0
2021-04-22,"46","Jonavos r.",262,19,0,0,0
2021-04-22,"47","Joniškio r.",105,4,0,0,0
2021-04-22,"48","Kalvarijos",32,1,0,0,0
2021-04-22,"49","Kaišiadorių r.",154,6,0,0,0
2021-04-22,"52","Kauno r.",358,31,0,0,0
2021-04-22,"53","Kėdainių r.",225,8,0,0,0
2021-04-22,"54","Kelmės r.",129,3,0,0,0
2021-04-22,"55","Klaipėdos r.",365,10,0,0,0
2021-04-22,"56","Kretingos r.",217,9,1,2,2
2021-04-22,"57","Kupiškio r.",99,5,0,0,0
2021-04-22,"58","Kazlų Rūdos",60,4,0,0,0
2021-04-22,"59","Lazdijų r.",105,7,0,0,0
2021-04-22,"61","Mažeikių r.",221,20,0,0,0
2021-04-22,"62","Molėtų r.",99,8,0,0,0
2021-04-22,"63","Pagėgių",6,0,0,0,0
2021-04-22,"65","Pakruojo r.",71,4,0,0,0
2021-04-22,"66","Panevėžio r.",118,19,3,3,3
2021-04-22,"67","Pasvalio r.",61,0,0,0,0
2021-04-22,"68","Plungės r.",153,4,0,1,1
2021-04-22,"69","Prienų r.",114,8,0,0,0
2021-04-22,"71","Radviliškio r.",186,9,0,0,1
2021-04-22,"72","Raseinių r.",133,13,2,2,3
2021-04-22,"73","Rokiškio r.",135,2,0,0,0
2021-04-22,"74","Rietavo",60,1,0,0,0
2021-04-22,"75","Skuodo r.",60,1,0,0,0
2021-04-22,"77","Tauragės r.",158,8,0,0,0
2021-04-22,"78","Telšių r.",144,3,0,0,0
2021-04-22,"79","Trakų r.",161,17,0,0,0
2021-04-22,"81","Ukmergės r.",179,19,0,0,0
2021-04-22,"82","Utenos r.",198,9,0,0,0
2021-04-22,"84","Šakių r.",107,1,0,0,0
2021-04-22,"85","Šalčininkų r.",237,12,0,0,0
2021-04-22,"86","Švenčionių r.",274,6,1,1,1
2021-04-22,"87","Šilalės r.",66,0,0,0,0
2021-04-22,"88","Šilutės r.",143,2,0,0,0
2021-04-22,"89","Širvintų r.",366,30,1,1,1
2021-04-22,"91","Šiaulių r.",60,6,0,0,0
2021-04-22,"94","Jurbarko r.",99,2,1,1,1
2021-04-23,"00","Lithuania",21347,1321,9,15,19
2021-04-23,"11","Alytaus m.",807,56,0,0,0
2021-04-23,"12","Birštono",6,0,0,0,0
2021-04-23,"13","Vilniaus m.",7048,464,2,3,5
2021-04-23,"15","Druskininkų",120,11,0,0,0
2021-04-23,"18","Marijampolės",369,30,0,0,0
2021-04-23,"19","Kauno m.",1845,134,0,1,1
2021-04-23,"21","Klaipėdos m.",1188,19,0,0,1
2021-04-23,"23","Neringos",16,1,0,0,0
2021-04-23,"25","Palangos m.",119,3,0,0,0
2021-04-23,"27","Panevėžio m.",1024,26,2,4,4
2021-04-23,"29","Šiaulių m.",787,28,0,0,0
2021-04-23,"30","Visagino m.",129,6,1,1,1
2021-04-23,"32","Akmenės r.",133,8,0,0,0
2021-04-23,"33","Alytaus r.",137,9,0,1,1
2021-04-23,"34","Anykščių r.",168,19,1,1,1
2021-04-23,"36","Biržų r.",221,9,0,0,0
2021-04-23,"38","Varėnos r.",87,11,0,0,0
2021-04-23,"39","Vilkaviškio r.",178,17,0,0,0
2021-04-23,"41","Vilniaus r.",574,71,0,0,0
2021-04-23,"42","Elektrėnų",127,20,0,0,0
2021-04-23,"43","Zarasų r.",62,2,0,0,0
2021-04-23,"45","Ignalinos r.",106,10,0,0,0
2021-04-23,"46","Jonavos r.",228,11,0,0,0
2021-04-23,"47","Joniškio r.",144,3,0,0,0
2021-04-23,"48","Kalvarijos",43,2,0,0,0
2021-04-23,"49","Kaišiadorių r.",187,7,0,0,0
2021-04-23,"52","Kauno r.",363,42,1,1,2
2021-04-23,"53","Kėdainių r.",237,8,0,0,0
2021-04-23,"54","Kelmės r.",124,2,0,0,0
2021-04-23,"55","Klaipėdos r.",262,11,0,0,0
2021-04-23,"56","Kretingos r.",232,10,0,1,1
2021-04-23,"57","Kupiškio r.",285,10,0,0,0
2021-04-23,"58","Kazlų Rūdos",46,5,0,0,0
2021-04-23,"59","Lazdijų r.",160,15,0,0,0
2021-04-23,"61","Mažeikių r.",271,20,0,0,0
2021-04-23,"62","Molėtų r.",85,11,0,0,0
2021-04-23,"63","Pagėgių",13,0,0,0,0
2021-04-23,"65","Pakruojo r.",60,1,0,0,0
2021-04-23,"66","Panevėžio r.",161,10,1,1,1
2021-04-23,"67","Pasvalio r.",122,5,0,0,0
2021-04-23,"68","Plungės r.",139,6,0,0,0
2021-04-23,"69","Prienų r.",145,8,0,0,0
2021-04-23,"71","Radviliškio r.",430,1,0,0,0
2021-04-23,"72","Raseinių r.",132,9,1,1,1
2021-04-23,"73","Rokiškio r.",153,6,0,0,0
2021-04-23,"74","Rietavo",20,0,0,0,0
2021-04-23,"75","Skuodo r.",121,3,0,0,0
2021-04-23,"77","Tauragės r.",158,3,0,0,0
2021-04-23,"78","Telšių r.",167,7,0,0,0
2021-04-23,"79","Trakų r.",173,34,0,0,0
2021-04-23,"81","Ukmergės r.",203,26,0,0,0
2021-04-23,"82","Utenos r.",193,17,0,0,0
2021-04-23,"84","Šakių r.",118,6,0,0,0
2021-04-23,"85","Šalčininkų r.",157,23,0,0,0
2021-04-23,"86","Švenčionių r.",175,12,0,0,0
2021-04-23,"87","Šilalės r.",115,2,0,0,0
2021-04-23,"88","Šilutės r.",208,4,0,0,0
2021-04-23,"89","Širvintų r.",85,20,0,0,0
2021-04-23,"91","Šiaulių r.",109,4,0,0,0
2021-04-23,"94","Jurbarko r.",72,3,0,0,0
2021-04-24,"00","Lithuania",13604,856,9,22,23
2021-04-24,"11","Alytaus m.",87,3,1,1,1
2021-04-24,"12","Birštono",2,1,0,0,0
2021-04-24,"13","Vilniaus m.",5538,402,2,5,5
2021-04-24,"15","Druskininkų",59,2,0,0,0
2021-04-24,"18","Marijampolės",177,9,1,1,1
2021-04-24,"19","Kauno m.",1867,106,2,2,3
2021-04-24,"21","Klaipėdos m.",873,23,1,2,2
2021-04-24,"23","Neringos",5,0,0,0,0
2021-04-24,"25","Palangos m.",59,5,0,0,0
2021-04-24,"27","Panevėžio m.",719,31,0,1,1
2021-04-24,"29","Šiaulių m.",454,15,1,1,1
2021-04-24,"30","Visagino m.",101,0,0,0,0
2021-04-24,"32","Akmenės r.",33,7,0,0,0
2021-04-24,"33","Alytaus r.",18,1,0,0,0
2021-04-24,"34","Anykščių r.",76,13,0,0,0
2021-04-24,"36","Biržų r.",9,1,0,0,0
2021-04-24,"38","Varėnos r.",47,3,0,0,0
2021-04-24,"39","Vilkaviškio r.",66,4,0,0,0
2021-04-24,"41","Vilniaus r.",430,85,0,1,1
2021-04-24,"42","Elektrėnų",218,1,0,0,0
2021-04-24,"43","Zarasų r.",15,1,0,0,0
2021-04-24,"45","Ignalinos r.",16,0,0,0,0
2021-04-24,"46","Jonavos r.",45,3,0,0,0
2021-04-24,"47","Joniškio r.",29,1,0,0,0
2021-04-24,"48","Kalvarijos",2,0,0,0,0
2021-04-24,"49","Kaišiadorių r.",149,7,0,0,0
2021-04-24,"52","Kauno r.",263,17,0,0,0
2021-04-24,"53","Kėdainių r.",132,6,0,0,0
2021-04-24,"54","Kelmės r.",26,3,0,0,0
2021-04-24,"55","Klaipėdos r.",150,7,0,0,0
2021-04-24,"56","Kretingos r.",70,6,0,0,0
2021-04-24,"57","Kupiškio r.",20,1,1,2,2
2021-04-24,"58","Kazlų Rūdos",12,0,0,0,0
2021-04-24,"59","Lazdijų r.",6,0,0,0,0
2021-04-24,"61","Mažeikių r.",96,6,0,0,0
2021-04-24,"62","Molėtų r.",22,0,0,0,0
2021-04-24,"63","Pagėgių",8,0,0,0,0
2021-04-24,"65","Pakruojo r.",15,0,0,0,0
2021-04-24,"66","Panevėžio r.",248,16,0,2,2
2021-04-24,"67","Pasvalio r.",19,1,0,0,0
2021-04-24,"68","Plungės r.",417,3,0,0,0
2021-04-24,"69","Prienų r.",31,2,0,0,0
2021-04-24,"71","Radviliškio r.",119,15,0,0,0
2021-04-24,"72","Raseinių r.",63,11,0,1,1
2021-04-24,"73","Rokiškio r.",21,1,0,0,0
2021-04-24,"74","Rietavo",15,0,0,0,0
2021-04-24,"75","Skuodo r.",22,0,0,0,0
2021-04-24,"77","Tauragės r.",137,2,0,0,0
2021-04-24,"78","Telšių r.",87,0,0,0,0
2021-04-24,"79","Trakų r.",94,2,0,0,0
2021-04-24,"81","Ukmergės r.",26,2,0,0,0
2021-04-24,"82","Utenos r.",73,7,0,0,0
2021-04-24,"84","Šakių r.",41,1,0,1,1
2021-04-24,"85","Šalčininkų r.",68,16,0,1,1
2021-04-24,"86","Švenčionių r.",20,1,0,1,1
2021-04-24,"87","Šilalės r.",15,0,0,0,0
2021-04-24,"88","Šilutės r.",37,0,0,0,0
2021-04-24,"89","Širvintų r.",21,1,0,0,0
2021-04-24,"91","Šiaulių r.",51,4,0,0,0
2021-04-24,"94","Jurbarko r.",65,1,0,0,0
2021-04-25,"00","Lithuania",8466,573,11,17,19
2021-04-25,"11","Alytaus m.",212,22,1,1,1
2021-04-25,"12","Birštono",5,0,0,0,0
2021-04-25,"13","Vilniaus m.",3416,257,4,4,5
2021-04-25,"15","Druskininkų",23,2,0,0,0
2021-04-25,"18","Marijampolės",396,29,1,1,1
2021-04-25,"19","Kauno m.",963,110,1,1,1
2021-04-25,"21","Klaipėdos m.",682,15,0,1,1
2021-04-25,"23","Neringos",2,0,0,0,0
2021-04-25,"25","Palangos m.",18,0,0,0,0
2021-04-25,"27","Panevėžio m.",465,9,0,1,1
2021-04-25,"29","Šiaulių m.",292,8,0,0,0
2021-04-25,"30","Visagino m.",8,0,0,0,0
2021-04-25,"32","Akmenės r.",18,0,0,0,0
2021-04-25,"33","Alytaus r.",44,6,0,0,0
2021-04-25,"34","Anykščių r.",31,2,0,0,0
2021-04-25,"36","Biržų r.",42,3,0,0,1
2021-04-25,"38","Varėnos r.",14,1,0,0,0
2021-04-25,"39","Vilkaviškio r.",51,7,0,0,0
2021-04-25,"41","Vilniaus r.",364,34,0,2,2
2021-04-25,"42","Elektrėnų",12,1,0,0,0
2021-04-25,"43","Zarasų r.",6,0,0,0,0
2021-04-25,"45","Ignalinos r.",6,0,0,0,0
2021-04-25,"46","Jonavos r.",41,4,0,0,0
2021-04-25,"47","Joniškio r.",16,0,0,0,0
2021-04-25,"48","Kalvarijos",8,0,0,0,0
2021-04-25,"49","Kaišiadorių r.",22,1,0,0,0
2021-04-25,"52","Kauno r.",140,20,0,0,0
2021-04-25,"53","Kėdainių r.",89,1,0,0,0
2021-04-25,"54","Kelmės r.",26,0,0,0,0
2021-04-25,"55","Klaipėdos r.",92,8,0,0,0
2021-04-25,"56","Kretingos r.",40,3,0,0,0
2021-04-25,"57","Kupiškio r.",4,0,0,0,0
2021-04-25,"58","Kazlų Rūdos",8,0,0,0,0
2021-04-25,"59","Lazdijų r.",14,0,0,0,0
2021-04-25,"61","Mažeikių r.",42,0,0,0,0
2021-04-25,"62","Molėtų r.",16,0,0,0,0
2021-04-25,"63","Pagėgių",2,0,0,0,0
2021-04-25,"65","Pakruojo r.",22,3,0,0,0
2021-04-25,"66","Panevėžio r.",87,2,1,1,1
2021-04-25,"67","Pasvalio r.",11,1,0,1,1
2021-04-25,"68","Plungės r.",234,1,0,0,0
2021-04-25,"69","Prienų r.",23,1,0,0,0
2021-04-25,"71","Radviliškio r.",29,0,0,0,0
2021-04-25,"72","Raseinių r.",24,0,1,1,1
2021-04-25,"73","Rokiškio r.",9,1,0,0,0
2021-04-25,"74","Rietavo",12,0,0,0,0
2021-04-25,"75","Skuodo r.",16,0,0,0,0
2021-04-25,"77","Tauragės r.",24,0,0,0,0
2021-04-25,"78","Telšių r.",54,2,0,0,0
2021-04-25,"79","Trakų r.",50,6,0,0,0
2021-04-25,"81","Ukmergės r.",35,3,0,0,0
2021-04-25,"82","Utenos r.",25,1,0,0,0
2021-04-25,"84","Šakių r.",18,1,0,0,0
2021-04-25,"85","Šalčininkų r.",32,2,1,1,1
2021-04-25,"86","Švenčionių r.",17,3,1,2,2
2021-04-25,"87","Šilalės r.",20,0,0,0,0
2021-04-25,"88","Šilutės r.",25,0,0,0,0
2021-04-25,"89","Širvintų r.",19,2,0,0,0
2021-04-25,"91","Šiaulių r.",24,1,0,0,0
2021-04-25,"94","Jurbarko r.",26,0,0,0,0
2021-04-26,"00","Lithuania",20707,1026,19,26,31
2021-04-26,"11","Alytaus m.",482,24,0,0,0
2021-04-26,"12","Birštono",6,1,1,1,1
2021-04-26,"13","Vilniaus m.",6545,346,4,7,7
2021-04-26,"15","Druskininkų",182,5,0,0,0
2021-04-26,"18","Marijampolės",543,46,2,2,2
2021-04-26,"19","Kauno m.",2021,88,2,3,4
2021-04-26,"21","Klaipėdos m.",1234,27,0,0,0
2021-04-26,"23","Neringos",3,0,0,0,0
2021-04-26,"25","Palangos m.",138,7,0,1,1
2021-04-26,"27","Panevėžio m.",441,7,1,2,2
2021-04-26,"29","Šiaulių m.",918,32,1,1,2
2021-04-26,"30","Visagino m.",145,11,0,0,0
2021-04-26,"32","Akmenės r.",116,12,1,1,1
2021-04-26,"33","Alytaus r.",99,7,0,0,0
