"day","evrk_group_code","evrk_group_title","tests_positive","tests"
2020-09-23,"641","Piniginis tarpininkavimas",0,34
2020-09-23,"642","Kontroliuojančiųjų bendrovių veikla",0,6
2020-09-23,"649","Kita finansinių paslaugų veikla, išskyrus draudimą ir pensijų lėšų kaupimą",0,6
2020-09-23,"650","Draudimo, perdraudimo ir pensijų lėšų kaupimo, išskyrus privalomąjį socialinį draudimą, veikla",0,1
2020-09-23,"651","Draudimas",0,6
2020-09-23,"663","Fondų valdymo veikla",1,1
2020-09-23,"680","Nekilnojamojo turto operacijos",2,4
2020-09-23,"681","Nuosavo nekilnojamojo turto pirkimas ir pardavimas",1,3
2020-09-23,"682","Nuosavo arba nuomojamo nekilnojamojo turto nuoma ir eksploatavimas",1,49
2020-09-23,"683","Nekilnojamojo turto operacijos už atlygį arba pagal sutartį",0,10
2020-09-23,"690","Teisinė ir apskaitos veikla",0,1
2020-09-23,"691","Teisinė veikla",1,5
2020-09-23,"692","Apskaitos, buhalterijos ir audito veikla; konsultacijos mokesčių klausimais",2,14
2020-09-23,"701","Pagrindinių buveinių veikla",0,4
2020-09-23,"702","Konsultacinė valdymo veikla",1,23
2020-09-23,"710","Architektūros ir inžinerijos veikla; techninis tikrinimas ir analizė",0,1
2020-09-23,"711","Architektūros ir inžinerijos veikla bei su ja susijusios techninės konsultacijos",1,24
2020-09-23,"712","Techninis tikrinimas ir analizė",0,5
2020-09-23,"720","Moksliniai tyrimai ir taikomoji veikla",0,1
2020-09-23,"721","Gamtos mokslų ir inžinerijos moksliniai tyrimai ir taikomoji veikla",0,37
2020-09-23,"722","Socialinių ir humanitarinių mokslų moksliniai tyrimai ir taikomoji veikla",0,1
2020-09-23,"730","Reklama ir rinkos tyrimas",0,1
2020-09-23,"731","Reklama",0,13
2020-09-23,"732","Rinkos tyrimas ir viešosios nuomonės apklausa",0,1
2020-09-23,"741","Specializuota projektavimo veikla",0,4
2020-09-23,"742","Fotografavimo veikla",1,2
2020-09-23,"749","Kita, niekur kitur nepriskirta, profesinė, mokslinė ir techninė veikla",0,1
2020-09-23,"750","Veterinarinė veikla",0,1
2020-09-23,"771","Variklinių transporto priemonių nuoma ir išperkamoji nuoma",0,4
2020-09-23,"781","Įdarbinimo agentūrų veikla",1,8
2020-09-23,"782","Laikinojo įdarbinimo agentūrų veikla",2,16
2020-09-23,"783","Kitas darbo jėgos teikimas",0,11
2020-09-23,"799","Kitų išankstinio užsakymo ir susijusių paslaugų veikla",0,2
2020-09-23,"801","Privati apsauga",1,14
2020-09-23,"811","Kombinuota patalpų funkcionavimo užtikrinimo veikla",0,2
2020-09-23,"812","Valymo veikla",1,16
2020-09-23,"813","Kraštovaizdžio tvarkymas",0,1
2020-09-23,"821","Įstaigų administracinė ir aptarnavimo veikla",1,3
2020-09-23,"822","Užsakomųjų informacinių paslaugų centrų veikla",0,3
2020-09-23,"829","Niekur kitur nepriskirta verslui būdingų paslaugų veikla",0,2
2020-09-23,"840","Viešasis valdymas ir gynyba; privalomasis socialinis draudimas",1,1
2020-09-23,"841","Valstybės valdymas ir bendroji ekonominė bei socialinė bendruomenės politika",4,65
2020-09-23,"842","Bendruomenei teikiamų paslaugų užtikrinimas",2,141
2020-09-23,"843","Privalomojo (valstybinio) socialinio draudimo veikla",0,3
2020-09-23,"850","Švietimas",0,2
2020-09-23,"851","Ikimokyklinis ugdymas",2,51
2020-09-23,"852","Pradinis ugdymas",0,14
2020-09-23,"853","Vidurinis ugdymas",11,163
2020-09-23,"854","Aukštasis mokslas",1,69
2020-09-23,"855","Kitas mokymas",3,31
2020-09-23,"856","Švietimui būdingų paslaugų veikla",0,2
2020-09-23,"860","Žmonių sveikatos priežiūros veikla",0,115
2020-09-23,"861","Ligoninių veikla",11,1476
2020-09-23,"862","Medicininės ir odontologinės praktikos veikla",4,509
2020-09-23,"869","Kita žmonių sveikatos priežiūros veikla",6,273
2020-09-23,"871","Stacionarinė slaugos įstaigų veikla",0,7
2020-09-23,"872","Stacionarinė protiškai atsilikusių, psichikos ligonių, sergančiųjų priklausomybės ligomis globos veikla",0,15
2020-09-23,"873","Stacionarinė pagyvenusių ir neįgaliųjų asmenų globos veikla",0,146
2020-09-23,"879","Kita stacionarinė globos veikla",0,52
2020-09-23,"880","Nesusijusio su apgyvendinimu socialinio darbo veikla",0,38
2020-09-23,"881","Nesusijusio su apgyvendinimu socialinio darbo su pagyvenusiais ir neįgaliaisiais asmenimis veikla",0,27
2020-09-23,"889","Kita, nesusijusi su apgyvendinimu, socialinio darbo veikla",1,21
2020-09-23,"900","Kūrybinė, meninė ir pramogų organizavimo veikla",10,45
2020-09-23,"910","Bibliotekų, archyvų, muziejų ir kita kultūrinė veikla",0,6
2020-09-23,"920","Azartinių žaidimų ir lažybų organizavimo veikla",0,3
2020-09-23,"930","Sportinė veikla, pramogų ir poilsio organizavimo veikla",0,1
2020-09-23,"931","Sportinė veikla",0,7
2020-09-23,"932","Pramogų ir poilsio organizavimo veikla",0,10
2020-09-23,"941","Verslininkų, darbdavių ir profesinių narystės organizacijų veikla",0,7
2020-09-23,"942","Profesinių sąjungų veikla",0,1
2020-09-23,"949","Kitų narystės organizacijų veikla",0,19
2020-09-23,"951","Kompiuterių ir ryšių įrangos remontas",1,1
2020-09-23,"952","Asmeninių ir namų ūkio reikmenų taisymas",0,1
2020-09-23,"960","Kita asmenų aptarnavimo veikla",0,23
2020-09-24,"011","Vienmečių augalų auginimas",0,1
2020-09-24,"012","Daugiamečių augalų auginimas",0,2
2020-09-24,"014","Gyvulininkystė",0,5
2020-09-24,"015","Mišrusis žemės ūkis",0,2
2020-09-24,"016","Žemės ūkiui būdingų paslaugų ir derliaus apdorojimo veikla",0,4
2020-09-24,"021","Miško medžių auginimas ir kita miškininkystės veikla",0,2
2020-09-24,"022","Medienos ruoša",0,4
2020-09-24,"024","Miškininkystei būdingų paslaugų veikla",0,3
2020-09-24,"030","Žvejyba ir akvakultūra",0,1
2020-09-24,"081","Akmens, smėlio ir molio karjerų eksploatavimas",0,2
2020-09-24,"101","Mėsos perdirbimas ir konservavimas ir mėsos produktų gamyba",0,2
2020-09-24,"102","Žuvų, vėžiagyvių ir moliuskų perdirbimas ir konservavimas",0,6
2020-09-24,"103","Vaisių ir daržovių perdirbimas ir konservavimas",0,1
2020-09-24,"105","Pieno produktų gamyba",1,7
2020-09-24,"106","Grūdų malimo produktų, krakmolo ir krakmolo produktų gamyba",1,3
2020-09-24,"107","Kepyklos ir miltinių produktų gamyba",1,9
2020-09-24,"108","Kitų maisto produktų gamyba",0,2
2020-09-24,"110","Gėrimų gamyba",1,3
2020-09-24,"131","Tekstilės pluoštų paruošimas ir verpimas",0,2
2020-09-24,"132","Tekstilės audimas",0,1
2020-09-24,"139","Kitų tekstilės gaminių ir dirbinių gamyba",0,27
2020-09-24,"141","Drabužių, išskyrus kailinius drabužius, siuvimas (gamyba)",1,6
2020-09-24,"143","Megztų (trikotažinių) ir nertų drabužių gamyba",0,1
2020-09-24,"152","Avalynės gamyba",0,1
2020-09-24,"161","Medienos pjaustymas ir obliavimas",0,6
2020-09-24,"162","Gaminių ir dirbinių iš medienos, kamštienos, šiaudų ir pynimo medžiagų gamyba",0,12
2020-09-24,"170","Popieriaus ir popieriaus gaminių gamyba",0,1
2020-09-24,"172","Popieriaus ir kartoninių gaminių gamyba",0,4
2020-09-24,"181","Spausdinimas ir su spausdinimu susijusios paslaugos",1,4
2020-09-24,"192","Rafinuotų naftos produktų gamyba",0,1
2020-09-24,"201","Pagrindinių chemikalų, trąšų ir azoto junginių, pirminių plastikų ir pirminio sintetinio kaučiuko gamyba",0,1
2020-09-24,"212","Farmacinių preparatų gamyba",0,1
2020-09-24,"222","Plastikinių gaminių gamyba",1,4
2020-09-24,"231","Stiklo ir stiklo gaminių bei dirbinių gamyba",0,2
2020-09-24,"236","Betono, cemento ir gipso gaminių bei dirbinių gamyba",0,3
2020-09-24,"251","Konstrukcinių metalo gaminių gamyba",0,17
2020-09-24,"252","Metalinių cisternų, rezervuarų ir talpyklų gamyba",0,3
2020-09-24,"255","Metalo kalimas, presavimas, štampavimas ir profiliavimas; miltelių metalurgija",0,1
2020-09-24,"256","Metalų apdorojimas ir dengimas; mechaninis apdirbimas",0,2
2020-09-24,"257","Valgomųjų įrankių, kitų įrankių ir bendrųjų metalo dirbinių gamyba",0,1
2020-09-24,"259","Kitų metalo gaminių gamyba",0,3
2020-09-24,"261","Elektroninių komponentų ir plokščių gamyba",0,2
2020-09-24,"265","Matavimo, bandymo, navigacinės ir kontrolės įrangos gamyba; įvairių tipų laikrodžių gamyba",0,3
2020-09-24,"267","Optinių prietaisų ir fotografijos įrangos gamyba",0,3
2020-09-24,"271","Elektros variklių, generatorių, transformatorių bei elektros skirstomosios ir valdymo įrangos gamyba",0,1
2020-09-24,"273","Laidų ir instaliacijos įtaisų gamyba",0,2
2020-09-24,"274","Elektros apšvietimo įrangos gamyba",0,1
2020-09-24,"282","Kitų bendrosios paskirties mašinų ir įrangos gamyba",1,4
2020-09-24,"292","Variklinių transporto priemonių kėbulų gamyba; priekabų ir puspriekabių gamyba",0,1
2020-09-24,"293","Variklinių transporto priemonių dalių ir pagalbinių reikmenų gamyba",0,7
2020-09-24,"301","Įvairių tipų laivų statyba",0,2
2020-09-24,"302","Geležinkelio lokomotyvų bei riedmenų gamyba",0,3
2020-09-24,"310","Baldų gamyba",1,19
2020-09-24,"321","Papuošalų, juvelyrinių, bižuterijos ir panašių dirbinių gamyba",0,1
2020-09-24,"325","Medicinos ir odontologijos prietaisų, instrumentų ir reikmenų gamyba",1,20
2020-09-24,"330","Mašinų ir įrangos remontas ir įrengimas",0,3
2020-09-24,"331","Metalo gaminių, mašinų ir įrangos remontas",0,6
2020-09-24,"332","Pramoninių mašinų ir įrangos įrengimas",0,1
2020-09-24,"351","Elektros energijos gamyba, perdavimas ir paskirstymas",0,7
2020-09-24,"353","Garo tiekimas ir oro kondicionavimas",1,3
2020-09-24,"360","Vandens surinkimas, valymas ir tiekimas",0,5
2020-09-24,"370","Nuotekų valymas",0,2
2020-09-24,"381","Atliekų surinkimas",0,2
2020-09-24,"382","Atliekų tvarkymas ir šalinimas",0,1
2020-09-24,"410","Pastatų statyba",0,1
2020-09-24,"411","Statybų plėtra",0,1
2020-09-24,"412","Gyvenamųjų ir negyvenamųjų pastatų statyba",3,15
2020-09-24,"420","Inžinerinių statinių statyba",0,5
2020-09-24,"421","Kelių ir geležinkelių tiesimas",0,4
2020-09-24,"422","Komunalinių statinių statyba",0,3
2020-09-24,"429","Kitų inžinerinių statinių statyba",0,1
2020-09-24,"430","Specializuota statybos veikla",0,3
2020-09-24,"432","Elektros, vandentiekio ir kitos įrangos įrengimas",0,18
2020-09-24,"433","Statybos baigimas ir apdaila",0,4
2020-09-24,"439","Kita specializuota statybos veikla",1,5
2020-09-24,"450","Variklinių transporto priemonių ir motociklų didmeninė ir mažmeninė prekyba bei remontas",0,1
2020-09-24,"451","Variklinių transporto priemonių pardavimas",0,9
2020-09-24,"452","Variklinių transporto priemonių techninė priežiūra ir remontas",0,9
2020-09-24,"453","Variklinių transporto priemonių atsarginių dalių ir pagalbinių reikmenų pardavimas",3,9
2020-09-24,"460","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais",0,3
2020-09-24,"461","Didmeninė prekyba už atlygį ar pagal sutartį",0,8
2020-09-24,"462","Žemės ūkio žaliavų ir gyvų gyvulių didmeninė prekyba",0,3
2020-09-24,"463","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba",0,12
2020-09-24,"464","Namų ūkio reikmenų didmeninė prekyba",0,29
2020-09-24,"465","Informacijos ir ryšių technologijų (IRT) įrangos didmeninė prekyba",0,5
2020-09-24,"466","Kitų mašinų, įrangos ir reikmenų didmeninė prekyba",1,9
2020-09-24,"467","Kita specializuota didmeninė prekyba",0,34
2020-09-24,"469","Nespecializuota didmeninė prekyba",0,3
2020-09-24,"470","Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",0,17
2020-09-24,"471","Mažmeninė prekyba nespecializuotose parduotuvėse",1,45
2020-09-24,"472","Maisto, gėrimų ir tabako mažmeninė prekyba specializuotose parduotuvėse",1,6
2020-09-24,"473","Automobilių degalų mažmeninė prekyba specializuotose parduotuvėse",0,3
2020-09-24,"474","Informacijos ir ryšių technologijų (IRT) įrangos mažmeninė prekyba specializuotose parduotuvėse",0,3
2020-09-24,"475","Kitos namų ūkio įrangos mažmeninė prekyba specializuotose parduotuvėse",1,6
2020-09-24,"476","Kultūros ir poilsio prekių mažmeninė prekyba specializuotose parduotuvėse",0,2
2020-09-24,"477","Kitų prekių mažmeninė prekyba specializuotose parduotuvėse",4,41
2020-09-24,"478","Mažmeninė prekyba kioskuose ir prekyvietėse",0,1
2020-09-24,"479","Mažmeninė prekyba ne parduotuvėse, kioskuose ar prekyvietėse",0,9
2020-09-24,"492","Krovininis geležinkelio transportas",0,6
2020-09-24,"493","Kitas keleivinis sausumos transportas",0,11
2020-09-24,"494","Krovininis kelių transportas ir perkraustymo veikla",1,38
2020-09-24,"511","Keleivinis oro transportas",0,3
2020-09-24,"512","Krovininis oro transportas ir kosminis transportas",0,1
2020-09-24,"522","Transportui būdingų paslaugų veikla",0,33
2020-09-24,"531","Pašto pagal įpareigojimą teikti universaliąsias paslaugas atliekama veikla",0,6
2020-09-24,"551","Viešbučių ir panašių laikinų buveinių veikla",0,3
2020-09-24,"552","Poilsiautojų ir kita trumpalaikio apgyvendinimo veikla",0,1
2020-09-24,"560","Maitinimo ir gėrimų teikimo veikla",0,2
2020-09-24,"561","Restoranų ir pagaminto valgio teikimo veikla",0,18
2020-09-24,"562","Pagaminto valgio tiekimas renginiams ir kitų maitinimo paslaugų veikla",1,3
2020-09-24,"563","Gėrimų pardavimo vartoti vietoje veikla",0,4
2020-09-24,"581","Knygų, periodinių leidinių leidyba ir kita leidybinė veikla",0,5
2020-09-24,"602","Televizijos programų rengimas ir transliavimas",0,3
2020-09-24,"611","Laidinio ryšio paslaugų veikla",0,3
2020-09-24,"612","Belaidžio ryšio paslaugų veikla",0,5
2020-09-24,"619","Kitų ryšių paslaugų veikla",0,1
2020-09-24,"620","Kompiuterių programavimo, konsultacinė ir susijusi veikla",0,40
2020-09-24,"631","Duomenų apdorojimo, interneto serverių paslaugų (prieglobos) ir susijusi veikla; interneto vartų paslaugų veikla",1,9
2020-09-24,"639","Kita informacinių paslaugų veikla",0,2
2020-09-24,"641","Piniginis tarpininkavimas",0,9
2020-09-24,"649","Kita finansinių paslaugų veikla, išskyrus draudimą ir pensijų lėšų kaupimą",0,3
2020-09-24,"650","Draudimo, perdraudimo ir pensijų lėšų kaupimo, išskyrus privalomąjį socialinį draudimą, veikla",0,1
2020-09-24,"651","Draudimas",1,7
2020-09-24,"661","Pagalbinė finansinių paslaugų, išskyrus draudimą ir pensijų lėšų kaupimą, veikla",0,2
2020-09-24,"662","Pagalbinė draudimo ir pensijų lėšų kaupimo veikla",0,2
2020-09-24,"680","Nekilnojamojo turto operacijos",0,1
2020-09-24,"681","Nuosavo nekilnojamojo turto pirkimas ir pardavimas",0,1
2020-09-24,"682","Nuosavo arba nuomojamo nekilnojamojo turto nuoma ir eksploatavimas",0,17
2020-09-24,"683","Nekilnojamojo turto operacijos už atlygį arba pagal sutartį",0,9
2020-09-24,"690","Teisinė ir apskaitos veikla",0,2
2020-09-24,"691","Teisinė veikla",0,3
2020-09-24,"692","Apskaitos, buhalterijos ir audito veikla; konsultacijos mokesčių klausimais",0,16
2020-09-24,"701","Pagrindinių buveinių veikla",0,5
2020-09-24,"702","Konsultacinė valdymo veikla",0,18
2020-09-24,"710","Architektūros ir inžinerijos veikla; techninis tikrinimas ir analizė",0,2
2020-09-24,"711","Architektūros ir inžinerijos veikla bei su ja susijusios techninės konsultacijos",0,9
2020-09-24,"712","Techninis tikrinimas ir analizė",0,1
2020-09-24,"720","Moksliniai tyrimai ir taikomoji veikla",0,1
2020-09-24,"721","Gamtos mokslų ir inžinerijos moksliniai tyrimai ir taikomoji veikla",0,32
2020-09-24,"730","Reklama ir rinkos tyrimas",0,2
2020-09-24,"731","Reklama",0,7
2020-09-24,"732","Rinkos tyrimas ir viešosios nuomonės apklausa",0,1
2020-09-24,"741","Specializuota projektavimo veikla",0,1
2020-09-24,"749","Kita, niekur kitur nepriskirta, profesinė, mokslinė ir techninė veikla",0,5
2020-09-24,"771","Variklinių transporto priemonių nuoma ir išperkamoji nuoma",0,3
2020-09-24,"773","Kitų mašinų, įrangos ir materialiųjų vertybių nuoma ir išperkamoji nuoma",0,6
2020-09-24,"781","Įdarbinimo agentūrų veikla",0,6
2020-09-24,"782","Laikinojo įdarbinimo agentūrų veikla",0,2
2020-09-24,"783","Kitas darbo jėgos teikimas",0,2
2020-09-24,"791","Kelionių agentūrų ir ekskursijų organizatorių veikla",0,4
2020-09-24,"799","Kitų išankstinio užsakymo ir susijusių paslaugų veikla",0,1
2020-09-24,"801","Privati apsauga",0,8
2020-09-24,"802","Apsaugos sistemų paslaugų veikla",0,1
2020-09-24,"811","Kombinuota patalpų funkcionavimo užtikrinimo veikla",0,1
2020-09-24,"812","Valymo veikla",0,11
2020-09-24,"813","Kraštovaizdžio tvarkymas",0,1
2020-09-24,"820","Administracinė veikla, įstaigų ir kitų verslo įmonių aptarnavimo veikla",0,1
2020-09-24,"821","Įstaigų administracinė ir aptarnavimo veikla",0,1
2020-09-24,"822","Užsakomųjų informacinių paslaugų centrų veikla",0,3
2020-09-24,"823","Posėdžių ir verslo renginių organizavimas",0,1
2020-09-24,"829","Niekur kitur nepriskirta verslui būdingų paslaugų veikla",0,5
2020-09-24,"840","Viešasis valdymas ir gynyba; privalomasis socialinis draudimas",0,5
2020-09-24,"841","Valstybės valdymas ir bendroji ekonominė bei socialinė bendruomenės politika",10,99
2020-09-24,"842","Bendruomenei teikiamų paslaugų užtikrinimas",4,102
2020-09-24,"843","Privalomojo (valstybinio) socialinio draudimo veikla",1,4
2020-09-24,"850","Švietimas",0,2
2020-09-24,"851","Ikimokyklinis ugdymas",2,51
2020-09-24,"852","Pradinis ugdymas",0,12
2020-09-24,"853","Vidurinis ugdymas",16,133
2020-09-24,"854","Aukštasis mokslas",1,103
2020-09-24,"855","Kitas mokymas",1,36
2020-09-24,"856","Švietimui būdingų paslaugų veikla",0,2
2020-09-24,"860","Žmonių sveikatos priežiūros veikla",0,107
2020-09-24,"861","Ligoninių veikla",6,1277
2020-09-24,"862","Medicininės ir odontologinės praktikos veikla",1,641
2020-09-24,"869","Kita žmonių sveikatos priežiūros veikla",3,339
2020-09-24,"871","Stacionarinė slaugos įstaigų veikla",0,6
2020-09-24,"872","Stacionarinė protiškai atsilikusių, psichikos ligonių, sergančiųjų priklausomybės ligomis globos veikla",0,12
2020-09-24,"873","Stacionarinė pagyvenusių ir neįgaliųjų asmenų globos veikla",0,141
2020-09-24,"879","Kita stacionarinė globos veikla",0,24
2020-09-24,"880","Nesusijusio su apgyvendinimu socialinio darbo veikla",0,29
2020-09-24,"881","Nesusijusio su apgyvendinimu socialinio darbo su pagyvenusiais ir neįgaliaisiais asmenimis veikla",0,26
2020-09-24,"889","Kita, nesusijusi su apgyvendinimu, socialinio darbo veikla",0,18
2020-09-24,"900","Kūrybinė, meninė ir pramogų organizavimo veikla",6,25
2020-09-24,"910","Bibliotekų, archyvų, muziejų ir kita kultūrinė veikla",0,6
2020-09-24,"920","Azartinių žaidimų ir lažybų organizavimo veikla",1,5
2020-09-24,"930","Sportinė veikla, pramogų ir poilsio organizavimo veikla",0,4
2020-09-24,"931","Sportinė veikla",0,4
2020-09-24,"932","Pramogų ir poilsio organizavimo veikla",0,9
2020-09-24,"941","Verslininkų, darbdavių ir profesinių narystės organizacijų veikla",0,3
2020-09-24,"949","Kitų narystės organizacijų veikla",0,15
2020-09-24,"951","Kompiuterių ir ryšių įrangos remontas",0,1
2020-09-24,"960","Kita asmenų aptarnavimo veikla",0,12
2020-09-25,"011","Vienmečių augalų auginimas",0,1
2020-09-25,"012","Daugiamečių augalų auginimas",0,1
2020-09-25,"014","Gyvulininkystė",0,3
2020-09-25,"015","Mišrusis žemės ūkis",0,2
2020-09-25,"016","Žemės ūkiui būdingų paslaugų ir derliaus apdorojimo veikla",0,1
2020-09-25,"020","Miškininkystė ir medienos ruoša",0,1
2020-09-25,"021","Miško medžių auginimas ir kita miškininkystės veikla",2,6
2020-09-25,"022","Medienos ruoša",0,3
2020-09-25,"024","Miškininkystei būdingų paslaugų veikla",0,2
2020-09-25,"032","Akvakultūra",0,1
2020-09-25,"100","Maisto produktų gamyba",0,2
2020-09-25,"101","Mėsos perdirbimas ir konservavimas ir mėsos produktų gamyba",1,5
2020-09-25,"102","Žuvų, vėžiagyvių ir moliuskų perdirbimas ir konservavimas",0,3
2020-09-25,"103","Vaisių ir daržovių perdirbimas ir konservavimas",0,2
2020-09-25,"105","Pieno produktų gamyba",2,7
2020-09-25,"106","Grūdų malimo produktų, krakmolo ir krakmolo produktų gamyba",2,7
2020-09-25,"107","Kepyklos ir miltinių produktų gamyba",0,7
2020-09-25,"108","Kitų maisto produktų gamyba",0,4
2020-09-25,"109","Paruoštų pašarų gyvuliams gamyba",0,4
2020-09-25,"110","Gėrimų gamyba",0,3
2020-09-25,"120","Tabako gaminių gamyba",0,1
2020-09-25,"131","Tekstilės pluoštų paruošimas ir verpimas",3,7
2020-09-25,"132","Tekstilės audimas",0,1
2020-09-25,"139","Kitų tekstilės gaminių ir dirbinių gamyba",3,25
2020-09-25,"140","Drabužių siuvimas (gamyba)",0,1
2020-09-25,"141","Drabužių, išskyrus kailinius drabužius, siuvimas (gamyba)",1,10
2020-09-25,"143","Megztų (trikotažinių) ir nertų drabužių gamyba",0,1
2020-09-25,"161","Medienos pjaustymas ir obliavimas",0,5
2020-09-25,"162","Gaminių ir dirbinių iš medienos, kamštienos, šiaudų ir pynimo medžiagų gamyba",0,10
2020-09-25,"172","Popieriaus ir kartoninių gaminių gamyba",0,2
2020-09-25,"181","Spausdinimas ir su spausdinimu susijusios paslaugos",0,1
2020-09-25,"192","Rafinuotų naftos produktų gamyba",1,2
2020-09-25,"201","Pagrindinių chemikalų, trąšų ir azoto junginių, pirminių plastikų ir pirminio sintetinio kaučiuko gamyba",1,3
2020-09-25,"212","Farmacinių preparatų gamyba",0,1
2020-09-25,"222","Plastikinių gaminių gamyba",0,8
2020-09-25,"231","Stiklo ir stiklo gaminių bei dirbinių gamyba",0,2
2020-09-25,"235","Cemento, kalkių ir gipso gamyba",1,3
2020-09-25,"236","Betono, cemento ir gipso gaminių bei dirbinių gamyba",0,3
2020-09-25,"245","Metalų liejinių gamyba",0,1
2020-09-25,"250","Metalo gaminių, išskyrus mašinas ir įrenginius, gamyba",0,1
2020-09-25,"251","Konstrukcinių metalo gaminių gamyba",3,12
2020-09-25,"255","Metalo kalimas, presavimas, štampavimas ir profiliavimas; miltelių metalurgija",0,4
2020-09-25,"256","Metalų apdorojimas ir dengimas; mechaninis apdirbimas",0,1
2020-09-25,"259","Kitų metalo gaminių gamyba",0,4
2020-09-25,"260","Kompiuterinių, elektroninių ir optinių gaminių gamyba",0,1
2020-09-25,"261","Elektroninių komponentų ir plokščių gamyba",0,3
2020-09-25,"262","Kompiuterių ir išorinės įrangos gamyba",0,2
2020-09-25,"265","Matavimo, bandymo, navigacinės ir kontrolės įrangos gamyba; įvairių tipų laikrodžių gamyba",0,1
2020-09-25,"267","Optinių prietaisų ir fotografijos įrangos gamyba",0,1
2020-09-25,"271","Elektros variklių, generatorių, transformatorių bei elektros skirstomosios ir valdymo įrangos gamyba",0,7
2020-09-25,"274","Elektros apšvietimo įrangos gamyba",0,1
2020-09-25,"275","Buitinių aparatų ir prietaisų gamyba",0,3
2020-09-25,"281","Bendrosios paskirties mašinų gamyba",0,1
2020-09-25,"282","Kitų bendrosios paskirties mašinų ir įrangos gamyba",0,5
2020-09-25,"283","Žemės ir miškų ūkio mašinų gamyba",0,2
2020-09-25,"293","Variklinių transporto priemonių dalių ir pagalbinių reikmenų gamyba",0,2
2020-09-25,"301","Įvairių tipų laivų statyba",0,3
2020-09-25,"309","Niekur kitur nepriskirtų transporto priemonių gamyba",0,4
2020-09-25,"310","Baldų gamyba",0,38
2020-09-25,"320","Kita gamyba",0,1
2020-09-25,"325","Medicinos ir odontologijos prietaisų, instrumentų ir reikmenų gamyba",3,30
2020-09-25,"329","Niekur kitur nepriskirta gamyba",0,2
2020-09-25,"330","Mašinų ir įrangos remontas ir įrengimas",0,1
2020-09-25,"331","Metalo gaminių, mašinų ir įrangos remontas",0,6
2020-09-25,"351","Elektros energijos gamyba, perdavimas ir paskirstymas",1,32
2020-09-25,"352","Dujų gamyba; dujinio kuro paskirstymas dujotiekiais",1,4
2020-09-25,"353","Garo tiekimas ir oro kondicionavimas",2,3
2020-09-25,"360","Vandens surinkimas, valymas ir tiekimas",0,7
2020-09-25,"381","Atliekų surinkimas",1,3
2020-09-25,"382","Atliekų tvarkymas ir šalinimas",0,4
2020-09-25,"410","Pastatų statyba",0,5
2020-09-25,"411","Statybų plėtra",0,3
2020-09-25,"412","Gyvenamųjų ir negyvenamųjų pastatų statyba",3,21
2020-09-25,"420","Inžinerinių statinių statyba",1,3
2020-09-25,"421","Kelių ir geležinkelių tiesimas",0,6
2020-09-25,"422","Komunalinių statinių statyba",0,5
2020-09-25,"429","Kitų inžinerinių statinių statyba",0,1
2020-09-25,"430","Specializuota statybos veikla",0,3
2020-09-25,"431","Statinių nugriovimas ir statybvietės paruošimas",0,1
2020-09-25,"432","Elektros, vandentiekio ir kitos įrangos įrengimas",1,14
2020-09-25,"433","Statybos baigimas ir apdaila",1,9
2020-09-25,"439","Kita specializuota statybos veikla",0,5
2020-09-25,"450","Variklinių transporto priemonių ir motociklų didmeninė ir mažmeninė prekyba bei remontas",0,1
2020-09-25,"451","Variklinių transporto priemonių pardavimas",0,7
2020-09-25,"452","Variklinių transporto priemonių techninė priežiūra ir remontas",2,15
2020-09-25,"453","Variklinių transporto priemonių atsarginių dalių ir pagalbinių reikmenų pardavimas",1,10
2020-09-25,"460","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais",0,3
2020-09-25,"461","Didmeninė prekyba už atlygį ar pagal sutartį",0,5
2020-09-25,"462","Žemės ūkio žaliavų ir gyvų gyvulių didmeninė prekyba",1,4
2020-09-25,"463","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba",4,16
2020-09-25,"464","Namų ūkio reikmenų didmeninė prekyba",1,25
2020-09-25,"465","Informacijos ir ryšių technologijų (IRT) įrangos didmeninė prekyba",0,2
2020-09-25,"466","Kitų mašinų, įrangos ir reikmenų didmeninė prekyba",2,14
2020-09-25,"467","Kita specializuota didmeninė prekyba",0,28
2020-09-25,"469","Nespecializuota didmeninė prekyba",0,5
2020-09-25,"470","Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",0,13
2020-09-25,"471","Mažmeninė prekyba nespecializuotose parduotuvėse",1,35
2020-09-25,"472","Maisto, gėrimų ir tabako mažmeninė prekyba specializuotose parduotuvėse",0,2
2020-09-25,"473","Automobilių degalų mažmeninė prekyba specializuotose parduotuvėse",1,13
2020-09-25,"474","Informacijos ir ryšių technologijų (IRT) įrangos mažmeninė prekyba specializuotose parduotuvėse",0,1
2020-09-25,"475","Kitos namų ūkio įrangos mažmeninė prekyba specializuotose parduotuvėse",1,7
2020-09-25,"477","Kitų prekių mažmeninė prekyba specializuotose parduotuvėse",0,49
2020-09-25,"478","Mažmeninė prekyba kioskuose ir prekyvietėse",0,2
