"day","administrative_level_2","administrative_level_3","vaccinated_1","vaccinated_2","vaccinated_3","partial_protection","full_protection","booster_protection","vaccinated_daily_1","vaccinated_daily_2","vaccinated_daily_3"
2021-09-27,"Alytaus apskr.","Alytaus m.",33433,28229,462,1337,29884,271,36,57,14
2021-09-28,"Alytaus apskr.","Alytaus m.",33474,28274,482,1350,29980,282,41,45,20
2021-09-29,"Alytaus apskr.","Alytaus m.",33558,28324,495,1359,30081,290,84,50,13
2021-09-30,"Alytaus apskr.","Alytaus m.",33628,28396,506,1368,30163,330,70,72,11
2021-10-01,"Alytaus apskr.","Alytaus m.",33680,28468,539,1383,30279,363,52,72,33
2021-10-02,"Alytaus apskr.","Alytaus m.",33685,28469,541,1384,30283,371,5,1,2
2021-10-03,"Alytaus apskr.","Alytaus m.",33687,28469,541,1384,30283,371,2,0,0
2021-10-04,"Alytaus apskr.","Alytaus m.",33714,28538,564,1404,30397,388,27,69,23
2021-10-05,"Alytaus apskr.","Alytaus m.",33726,28546,568,1408,30500,403,12,8,4
2021-10-06,"Alytaus apskr.","Alytaus m.",33791,28639,601,1409,30532,408,65,93,33
2021-10-07,"Alytaus apskr.","Alytaus m.",33801,28647,604,1420,30632,431,10,8,3
2021-10-08,"Alytaus apskr.","Alytaus m.",33906,28752,656,1434,30727,448,105,105,52
2021-10-09,"Alytaus apskr.","Alytaus m.",33908,28760,656,1434,30729,448,2,8,0
2021-10-10,"Alytaus apskr.","Alytaus m.",33908,28761,656,1434,30729,448,0,1,0
2021-10-11,"Alytaus apskr.","Alytaus m.",33970,28817,673,1440,30786,462,62,56,17
2021-10-12,"Alytaus apskr.","Alytaus m.",33973,28829,679,1443,30841,482,3,12,6
2021-10-13,"Alytaus apskr.","Alytaus m.",34038,28895,723,1448,30952,495,65,66,44
2021-10-14,"Alytaus apskr.","Alytaus m.",34048,28911,730,1450,31075,506,10,16,7
2021-10-15,"Alytaus apskr.","Alytaus m.",34134,29002,796,1455,31164,539,86,91,66
2021-10-16,"Alytaus apskr.","Alytaus m.",34135,29003,796,1455,31169,541,1,1,0
2021-10-17,"Alytaus apskr.","Alytaus m.",34137,29003,796,1456,31169,541,2,0,0
2021-10-18,"Alytaus apskr.","Alytaus m.",34185,29028,837,1461,31248,564,48,25,41
2021-10-19,"Alytaus apskr.","Alytaus m.",34195,29034,842,1463,31260,568,10,6,5
2021-10-20,"Alytaus apskr.","Alytaus m.",34262,29082,928,1471,31393,601,67,48,86
2021-10-21,"Alytaus apskr.","Alytaus m.",34299,29095,974,1471,31407,604,37,13,46
2021-10-22,"Alytaus apskr.","Alytaus m.",34378,29144,1103,1480,31570,656,79,49,129
2021-10-23,"Alytaus apskr.","Alytaus m.",34379,29146,1103,1480,31578,656,1,2,0
2021-10-24,"Alytaus apskr.","Alytaus m.",34380,29146,1104,1480,31579,656,1,0,1
2021-10-25,"Alytaus apskr.","Alytaus m.",34461,29168,1191,1487,31662,673,81,22,87
2021-10-26,"Alytaus apskr.","Alytaus m.",34502,29183,1265,1487,31676,679,41,15,74
2021-10-27,"Alytaus apskr.","Alytaus m.",34558,29202,1341,1494,31771,723,56,19,76
2021-10-28,"Alytaus apskr.","Alytaus m.",34596,29213,1411,1494,31790,730,38,11,70
2021-10-29,"Alytaus apskr.","Alytaus m.",34646,29258,1479,1511,31915,796,50,45,68
2021-10-30,"Alytaus apskr.","Alytaus m.",34648,29259,1480,1511,31917,796,2,1,1
2021-10-31,"Alytaus apskr.","Alytaus m.",34648,29259,1480,1512,31917,796,0,0,0
2021-11-01,"Alytaus apskr.","Alytaus m.",34648,29260,1480,1517,31965,837,0,1,0
2021-11-02,"Alytaus apskr.","Alytaus m.",34648,29263,1480,1518,31975,842,0,3,0
2021-11-03,"Alytaus apskr.","Alytaus m.",34733,29318,1610,1529,32042,928,85,55,130
2021-11-04,"Alytaus apskr.","Alytaus m.",34798,29340,1756,1532,32069,974,65,22,146
2021-11-05,"Alytaus apskr.","Alytaus m.",34871,29380,1941,1546,32148,1103,73,40,185
2021-11-06,"Alytaus apskr.","Alytaus m.",34871,29381,1942,1546,32151,1103,0,1,1
2021-11-07,"Alytaus apskr.","Alytaus m.",34872,29381,1942,1547,32151,1104,1,0,0
2021-11-08,"Alytaus apskr.","Alytaus m.",34928,29405,2083,1557,32211,1191,56,24,141
2021-11-09,"Alytaus apskr.","Alytaus m.",34977,29413,2253,1560,32238,1265,49,8,170
2021-11-10,"Alytaus apskr.","Alytaus m.",35021,29442,2406,1568,32285,1341,44,29,153
2021-11-11,"Alytaus apskr.","Alytaus m.",35064,29472,2551,1570,32319,1411,43,30,145
2021-11-12,"Alytaus apskr.","Alytaus m.",35135,29520,2772,1578,32377,1479,71,48,221
2021-11-13,"Alytaus apskr.","Alytaus m.",35137,29520,2774,1579,32378,1480,2,0,2
2021-11-14,"Alytaus apskr.","Alytaus m.",35138,29520,2774,1579,32378,1480,1,0,0
2021-11-15,"Alytaus apskr.","Alytaus m.",35187,29552,2929,1579,32379,1480,49,32,155
2021-11-16,"Alytaus apskr.","Alytaus m.",35223,29576,3079,1579,32382,1480,36,24,150
2021-11-17,"Alytaus apskr.","Alytaus m.",35246,29614,3321,1587,32474,1610,23,38,242
2021-11-18,"Alytaus apskr.","Alytaus m.",35283,29646,3695,1603,32514,1756,37,32,374
2021-11-19,"Alytaus apskr.","Alytaus m.",35342,29691,4094,1614,32589,1941,59,45,399
2021-11-20,"Alytaus apskr.","Alytaus m.",35345,29691,4097,1614,32590,1942,3,0,3
2021-11-21,"Alytaus apskr.","Alytaus m.",35345,29693,4102,1614,32590,1942,0,2,5
2021-11-22,"Alytaus apskr.","Alytaus m.",35392,29713,4481,1619,32635,2083,47,20,379
2021-11-23,"Alytaus apskr.","Alytaus m.",35422,29729,4742,1631,32658,2253,30,16,261
2021-11-24,"Alytaus apskr.","Alytaus m.",35471,29787,5029,1640,32707,2406,49,58,287
2021-11-25,"Alytaus apskr.","Alytaus m.",35515,29830,5420,1644,32751,2552,44,43,391
2021-11-26,"Alytaus apskr.","Alytaus m.",35564,29871,5723,1657,32833,2773,49,41,303
2021-11-27,"Alytaus apskr.","Alytaus m.",35567,29871,5733,1657,32834,2775,3,0,10
2021-11-28,"Alytaus apskr.","Alytaus m.",35568,29873,5736,1658,32834,2775,1,2,3
2021-11-29,"Alytaus apskr.","Alytaus m.",35611,29913,5968,1670,32884,2930,43,40,232
2021-11-30,"Alytaus apskr.","Alytaus m.",35646,29946,6163,1679,32921,3081,35,33,195
2021-12-01,"Alytaus apskr.","Alytaus m.",35681,29970,6480,1684,32964,3328,35,24,317
2021-12-02,"Alytaus apskr.","Alytaus m.",35719,30001,6784,1692,33005,3711,38,31,304
2021-12-03,"Alytaus apskr.","Alytaus m.",35763,30039,7207,1712,33051,4121,44,38,423
2021-12-04,"Alytaus apskr.","Alytaus m.",35763,30042,7217,1712,33054,4124,0,3,10
2021-12-05,"Alytaus apskr.","Alytaus m.",35763,30042,7225,1712,33054,4131,0,0,8
2021-12-06,"Alytaus apskr.","Alytaus m.",35817,30087,7522,1727,33077,4516,54,45,297
2021-12-07,"Alytaus apskr.","Alytaus m.",35842,30117,7805,1744,33098,4785,25,30,283
2021-12-08,"Alytaus apskr.","Alytaus m.",35880,30135,8035,1773,33170,5078,38,18,230
2021-12-09,"Alytaus apskr.","Alytaus m.",35905,30161,8294,1804,33220,5475,25,26,259
2021-12-10,"Alytaus apskr.","Alytaus m.",35957,30209,8676,1832,33274,5786,52,48,382
2021-12-11,"Alytaus apskr.","Alytaus m.",35957,30209,8680,1833,33276,5796,0,0,4
2021-12-12,"Alytaus apskr.","Alytaus m.",35957,30210,8690,1833,33279,5799,0,1,10
2021-12-13,"Alytaus apskr.","Alytaus m.",35988,30266,8961,1852,33338,6036,31,56,271
2020-12-01,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-02,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-03,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-04,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-05,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-06,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-07,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-08,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-09,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-10,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-11,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-12,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-13,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-14,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-15,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-16,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-17,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-18,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-19,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-20,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-21,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-22,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-23,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-24,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-25,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-26,"Alytaus apskr.","Alytaus r.",0,0,0,0,0,0,0,0,0
2020-12-27,"Alytaus apskr.","Alytaus r.",5,0,0,0,0,0,5,0,0
2020-12-28,"Alytaus apskr.","Alytaus r.",7,0,0,0,0,0,2,0,0
2020-12-29,"Alytaus apskr.","Alytaus r.",15,0,0,0,0,0,8,0,0
2020-12-30,"Alytaus apskr.","Alytaus r.",58,0,0,0,0,0,43,0,0
2020-12-31,"Alytaus apskr.","Alytaus r.",61,0,0,0,0,0,3,0,0
2021-01-01,"Alytaus apskr.","Alytaus r.",61,0,0,0,0,0,0,0,0
2021-01-02,"Alytaus apskr.","Alytaus r.",61,0,0,0,0,0,0,0,0
2021-01-03,"Alytaus apskr.","Alytaus r.",61,0,0,0,0,0,0,0,0
2021-01-04,"Alytaus apskr.","Alytaus r.",61,0,0,0,0,0,0,0,0
2021-01-05,"Alytaus apskr.","Alytaus r.",64,0,0,0,0,0,3,0,0
2021-01-06,"Alytaus apskr.","Alytaus r.",70,0,0,0,0,0,6,0,0
2021-01-07,"Alytaus apskr.","Alytaus r.",75,0,0,0,0,0,5,0,0
2021-01-08,"Alytaus apskr.","Alytaus r.",131,0,0,0,0,0,56,0,0
2021-01-09,"Alytaus apskr.","Alytaus r.",132,0,0,0,0,0,1,0,0
2021-01-10,"Alytaus apskr.","Alytaus r.",132,0,0,0,0,0,0,0,0
2021-01-11,"Alytaus apskr.","Alytaus r.",139,0,0,0,0,0,7,0,0
2021-01-12,"Alytaus apskr.","Alytaus r.",162,0,0,0,0,0,23,0,0
2021-01-13,"Alytaus apskr.","Alytaus r.",210,0,0,0,0,0,48,0,0
2021-01-14,"Alytaus apskr.","Alytaus r.",295,0,0,0,0,0,85,0,0
2021-01-15,"Alytaus apskr.","Alytaus r.",366,0,0,0,0,0,71,0,0
2021-01-16,"Alytaus apskr.","Alytaus r.",370,0,0,0,0,0,4,0,0
2021-01-17,"Alytaus apskr.","Alytaus r.",371,4,0,0,0,0,1,4,0
2021-01-18,"Alytaus apskr.","Alytaus r.",377,6,0,0,0,0,6,2,0
2021-01-19,"Alytaus apskr.","Alytaus r.",384,14,0,0,0,0,7,8,0
2021-01-20,"Alytaus apskr.","Alytaus r.",398,58,0,0,0,0,14,44,0
2021-01-21,"Alytaus apskr.","Alytaus r.",399,58,0,0,0,0,1,0,0
2021-01-22,"Alytaus apskr.","Alytaus r.",405,58,0,0,0,0,6,0,0
2021-01-23,"Alytaus apskr.","Alytaus r.",405,58,0,0,0,0,0,0,0
2021-01-24,"Alytaus apskr.","Alytaus r.",405,58,0,0,0,0,0,0,0
2021-01-25,"Alytaus apskr.","Alytaus r.",405,58,0,0,0,0,0,0,0
2021-01-26,"Alytaus apskr.","Alytaus r.",431,61,0,0,0,0,26,3,0
2021-01-27,"Alytaus apskr.","Alytaus r.",468,67,0,1,0,0,37,6,0
2021-01-28,"Alytaus apskr.","Alytaus r.",488,70,0,4,0,0,20,3,0
2021-01-29,"Alytaus apskr.","Alytaus r.",507,129,0,4,0,0,19,59,0
2021-01-30,"Alytaus apskr.","Alytaus r.",507,130,0,4,0,0,0,1,0
2021-01-31,"Alytaus apskr.","Alytaus r.",507,130,0,4,4,0,0,0,0
2021-02-01,"Alytaus apskr.","Alytaus r.",510,136,0,4,6,0,3,6,0
2021-02-02,"Alytaus apskr.","Alytaus r.",514,159,0,4,14,0,4,23,0
2021-02-03,"Alytaus apskr.","Alytaus r.",529,204,0,4,58,0,15,45,0
2021-02-04,"Alytaus apskr.","Alytaus r.",532,273,0,4,58,0,3,69,0
2021-02-05,"Alytaus apskr.","Alytaus r.",540,345,0,4,58,0,8,72,0
2021-02-06,"Alytaus apskr.","Alytaus r.",540,345,0,4,58,0,0,0,0
2021-02-07,"Alytaus apskr.","Alytaus r.",540,345,0,4,58,0,0,0,0
2021-02-08,"Alytaus apskr.","Alytaus r.",540,356,0,4,58,0,0,11,0
2021-02-09,"Alytaus apskr.","Alytaus r.",560,369,0,4,61,0,20,13,0
2021-02-10,"Alytaus apskr.","Alytaus r.",614,384,0,4,67,0,54,15,0
2021-02-11,"Alytaus apskr.","Alytaus r.",725,386,0,4,70,0,111,2,0
2021-02-12,"Alytaus apskr.","Alytaus r.",852,387,0,5,129,0,127,1,0
2021-02-13,"Alytaus apskr.","Alytaus r.",854,387,0,5,130,0,2,0,0
2021-02-14,"Alytaus apskr.","Alytaus r.",854,387,0,5,130,0,0,0,0
2021-02-15,"Alytaus apskr.","Alytaus r.",868,388,0,5,136,0,14,1,0
2021-02-16,"Alytaus apskr.","Alytaus r.",868,390,0,5,159,0,0,2,0
2021-02-17,"Alytaus apskr.","Alytaus r.",888,402,0,8,204,0,20,12,0
2021-02-18,"Alytaus apskr.","Alytaus r.",953,452,0,8,273,0,65,50,0
2021-02-19,"Alytaus apskr.","Alytaus r.",1041,491,0,8,345,0,88,39,0
2021-02-20,"Alytaus apskr.","Alytaus r.",1129,491,0,8,345,0,88,0,0
2021-02-21,"Alytaus apskr.","Alytaus r.",1129,491,0,8,345,0,0,0,0
2021-02-22,"Alytaus apskr.","Alytaus r.",1249,497,0,8,356,0,120,6,0
2021-02-23,"Alytaus apskr.","Alytaus r.",1448,498,0,8,369,0,199,1,0
2021-02-24,"Alytaus apskr.","Alytaus r.",1699,501,0,13,384,0,251,3,0
2021-02-25,"Alytaus apskr.","Alytaus r.",1796,502,0,15,386,0,97,1,0
2021-02-26,"Alytaus apskr.","Alytaus r.",1886,506,0,16,387,0,90,4,0
2021-02-27,"Alytaus apskr.","Alytaus r.",1889,506,0,16,387,0,3,0,0
2021-02-28,"Alytaus apskr.","Alytaus r.",1889,506,0,16,387,0,0,0,0
2021-03-01,"Alytaus apskr.","Alytaus r.",1982,506,0,16,388,0,93,0,0
2021-03-02,"Alytaus apskr.","Alytaus r.",2168,512,0,16,390,0,186,6,0
2021-03-03,"Alytaus apskr.","Alytaus r.",2275,529,0,16,402,0,107,17,0
2021-03-04,"Alytaus apskr.","Alytaus r.",2398,558,0,16,452,0,123,29,0
2021-03-05,"Alytaus apskr.","Alytaus r.",2466,678,0,17,491,0,68,120,0
2021-03-06,"Alytaus apskr.","Alytaus r.",2467,679,0,20,491,0,1,1,0
2021-03-07,"Alytaus apskr.","Alytaus r.",2467,679,0,20,491,0,0,0,0
2021-03-08,"Alytaus apskr.","Alytaus r.",2492,679,0,21,497,0,25,0,0
2021-03-09,"Alytaus apskr.","Alytaus r.",2549,698,0,26,498,0,57,19,0
2021-03-10,"Alytaus apskr.","Alytaus r.",2669,708,0,26,501,0,120,10,0
2021-03-11,"Alytaus apskr.","Alytaus r.",2669,709,0,27,502,0,0,1,0
2021-03-12,"Alytaus apskr.","Alytaus r.",2780,856,0,32,506,0,111,147,0
2021-03-13,"Alytaus apskr.","Alytaus r.",2781,856,0,33,506,0,1,0,0
2021-03-14,"Alytaus apskr.","Alytaus r.",2781,856,0,33,506,0,0,0,0
2021-03-15,"Alytaus apskr.","Alytaus r.",2849,858,0,35,506,0,68,2,0
2021-03-16,"Alytaus apskr.","Alytaus r.",2906,883,0,36,512,0,57,25,0
2021-03-17,"Alytaus apskr.","Alytaus r.",2944,1098,0,39,529,0,38,215,0
2021-03-18,"Alytaus apskr.","Alytaus r.",2976,1162,0,43,558,0,32,64,0
2021-03-19,"Alytaus apskr.","Alytaus r.",3036,1203,0,46,678,0,60,41,0
2021-03-20,"Alytaus apskr.","Alytaus r.",3036,1204,0,46,679,0,0,1,0
2021-03-21,"Alytaus apskr.","Alytaus r.",3036,1204,0,46,679,0,0,0,0
2021-03-22,"Alytaus apskr.","Alytaus r.",3136,1205,0,46,679,0,100,1,0
2021-03-23,"Alytaus apskr.","Alytaus r.",3238,1211,0,47,698,0,102,6,0
2021-03-24,"Alytaus apskr.","Alytaus r.",3346,1271,0,48,708,0,108,60,0
2021-03-25,"Alytaus apskr.","Alytaus r.",3528,1351,0,48,709,0,182,80,0
2021-03-26,"Alytaus apskr.","Alytaus r.",3728,1405,0,49,856,0,200,54,0
2021-03-27,"Alytaus apskr.","Alytaus r.",3735,1405,0,49,856,0,7,0,0
2021-03-28,"Alytaus apskr.","Alytaus r.",3735,1405,0,49,856,0,0,0,0
2021-03-29,"Alytaus apskr.","Alytaus r.",3813,1406,0,51,858,0,78,1,0
2021-03-30,"Alytaus apskr.","Alytaus r.",3844,1426,0,51,883,0,31,20,0
2021-03-31,"Alytaus apskr.","Alytaus r.",3937,1534,0,51,1098,0,93,108,0
2021-04-01,"Alytaus apskr.","Alytaus r.",4095,1676,0,51,1162,0,158,142,0
2021-04-02,"Alytaus apskr.","Alytaus r.",4299,1848,0,51,1203,0,204,172,0
2021-04-03,"Alytaus apskr.","Alytaus r.",4330,1848,0,51,1204,0,31,0,0
2021-04-04,"Alytaus apskr.","Alytaus r.",4338,1848,0,51,1204,0,8,0,0
2021-04-05,"Alytaus apskr.","Alytaus r.",4356,1848,0,51,1205,0,18,0,0
2021-04-06,"Alytaus apskr.","Alytaus r.",4451,1855,0,51,1211,0,95,7,0
2021-04-07,"Alytaus apskr.","Alytaus r.",4642,1862,0,51,1271,0,191,7,0
2021-04-08,"Alytaus apskr.","Alytaus r.",4841,1921,0,56,1351,0,199,59,0
2021-04-09,"Alytaus apskr.","Alytaus r.",5193,2005,0,61,1405,0,352,84,0
2021-04-10,"Alytaus apskr.","Alytaus r.",5330,2018,0,61,1405,0,137,13,0
2021-04-11,"Alytaus apskr.","Alytaus r.",5332,2018,0,61,1405,0,2,0,0
2021-04-12,"Alytaus apskr.","Alytaus r.",5391,2018,0,64,1406,0,59,0,0
2021-04-13,"Alytaus apskr.","Alytaus r.",5522,2025,0,65,1426,0,131,7,0
2021-04-14,"Alytaus apskr.","Alytaus r.",5746,2089,0,65,1534,0,224,64,0
2021-04-15,"Alytaus apskr.","Alytaus r.",6032,2132,0,67,1676,0,286,43,0
2021-04-16,"Alytaus apskr.","Alytaus r.",6266,2251,0,68,1848,0,234,119,0
2021-04-17,"Alytaus apskr.","Alytaus r.",6268,2251,0,68,1848,0,2,0,0
2021-04-18,"Alytaus apskr.","Alytaus r.",6268,2251,0,68,1848,0,0,0,0
2021-04-19,"Alytaus apskr.","Alytaus r.",6288,2279,0,69,1848,0,20,28,0
2021-04-20,"Alytaus apskr.","Alytaus r.",6390,2282,0,70,1855,0,102,3,0
2021-04-21,"Alytaus apskr.","Alytaus r.",6540,2355,0,74,1862,0,150,73,0
2021-04-22,"Alytaus apskr.","Alytaus r.",6745,2475,0,75,1921,0,205,120,0
2021-04-23,"Alytaus apskr.","Alytaus r.",6899,2716,0,78,2005,0,154,241,0
2021-04-24,"Alytaus apskr.","Alytaus r.",6918,2717,0,79,2018,0,19,1,0
2021-04-25,"Alytaus apskr.","Alytaus r.",6918,2717,0,79,2018,0,0,0,0
2021-04-26,"Alytaus apskr.","Alytaus r.",7005,2735,0,80,2018,0,87,18,0
2021-04-27,"Alytaus apskr.","Alytaus r.",7123,2746,0,83,2025,0,118,11,0
2021-04-28,"Alytaus apskr.","Alytaus r.",7364,2748,0,85,2089,0,241,2,0
2021-04-29,"Alytaus apskr.","Alytaus r.",7605,2938,0,89,2132,0,241,190,0
2021-04-30,"Alytaus apskr.","Alytaus r.",7801,3363,0,95,2251,0,196,425,0
2021-05-01,"Alytaus apskr.","Alytaus r.",7862,3382,0,95,2251,0,61,19,0
2021-05-02,"Alytaus apskr.","Alytaus r.",7862,3384,0,95,2251,0,0,2,0
2021-05-03,"Alytaus apskr.","Alytaus r.",8018,3392,0,95,2279,0,156,8,0
2021-05-04,"Alytaus apskr.","Alytaus r.",8116,3523,0,95,2282,0,98,131,0
2021-05-05,"Alytaus apskr.","Alytaus r.",8199,3709,0,96,2355,0,83,186,0
2021-05-06,"Alytaus apskr.","Alytaus r.",8520,3915,0,97,2475,0,321,206,0
2021-05-07,"Alytaus apskr.","Alytaus r.",8718,4141,0,97,2716,0,198,226,0
2021-05-08,"Alytaus apskr.","Alytaus r.",8780,4146,0,97,2717,0,62,5,0
2021-05-09,"Alytaus apskr.","Alytaus r.",8830,4146,0,97,2717,0,50,0,0
2021-05-10,"Alytaus apskr.","Alytaus r.",8949,4205,0,98,2735,0,119,59,0
2021-05-11,"Alytaus apskr.","Alytaus r.",9145,4284,0,98,2746,0,196,79,0
2021-05-12,"Alytaus apskr.","Alytaus r.",9303,4390,0,100,2750,0,158,106,0
2021-05-13,"Alytaus apskr.","Alytaus r.",9490,4528,0,106,2940,0,187,138,0
2021-05-14,"Alytaus apskr.","Alytaus r.",9714,4845,1,108,3366,0,224,317,1
2021-05-15,"Alytaus apskr.","Alytaus r.",9728,4862,1,110,3385,0,14,17,0
2021-05-16,"Alytaus apskr.","Alytaus r.",9728,4862,1,110,3387,0,0,0,0
2021-05-17,"Alytaus apskr.","Alytaus r.",9780,5059,1,113,3395,0,52,197,0
2021-05-18,"Alytaus apskr.","Alytaus r.",9953,5171,1,120,3528,0,173,112,0
2021-05-19,"Alytaus apskr.","Alytaus r.",10090,5502,1,123,3715,0,137,331,0
2021-05-20,"Alytaus apskr.","Alytaus r.",10228,5636,1,132,3921,0,138,134,0
2021-05-21,"Alytaus apskr.","Alytaus r.",10339,6004,1,133,4151,0,111,368,0
2021-05-22,"Alytaus apskr.","Alytaus r.",10355,6047,1,134,4157,0,16,43,0
2021-05-23,"Alytaus apskr.","Alytaus r.",10358,6047,1,135,4157,0,3,0,0
2021-05-24,"Alytaus apskr.","Alytaus r.",10411,6191,1,137,4219,0,53,144,0
2021-05-25,"Alytaus apskr.","Alytaus r.",10617,6267,1,138,4304,0,206,76,0
2021-05-26,"Alytaus apskr.","Alytaus r.",10792,6349,1,139,4412,0,175,82,0
2021-05-27,"Alytaus apskr.","Alytaus r.",11004,6530,1,142,4554,0,212,181,0
2021-05-28,"Alytaus apskr.","Alytaus r.",11339,6685,1,144,4871,1,335,155,0
2021-05-29,"Alytaus apskr.","Alytaus r.",11392,6693,1,144,4888,1,53,8,0
2021-05-30,"Alytaus apskr.","Alytaus r.",11392,6693,1,144,4888,1,0,0,0
2021-05-31,"Alytaus apskr.","Alytaus r.",11453,6742,1,144,5085,1,61,49,0
2021-06-01,"Alytaus apskr.","Alytaus r.",11599,6949,1,144,5211,1,146,207,0
2021-06-02,"Alytaus apskr.","Alytaus r.",11996,7091,1,144,5543,1,397,142,0
2021-06-03,"Alytaus apskr.","Alytaus r.",12209,7281,1,145,5682,1,213,190,0
2021-06-04,"Alytaus apskr.","Alytaus r.",12713,7504,1,146,6056,1,504,223,0
2021-06-05,"Alytaus apskr.","Alytaus r.",12774,7517,1,146,6099,1,61,13,0
2021-06-06,"Alytaus apskr.","Alytaus r.",12813,7519,1,146,6100,1,39,2,0
2021-06-07,"Alytaus apskr.","Alytaus r.",12922,7692,1,148,6251,1,109,173,0
2021-06-08,"Alytaus apskr.","Alytaus r.",13025,7866,1,148,6345,1,103,174,0
2021-06-09,"Alytaus apskr.","Alytaus r.",13199,8009,1,149,6450,1,174,143,0
2021-06-10,"Alytaus apskr.","Alytaus r.",13302,8114,1,151,6641,1,103,105,0
2021-06-11,"Alytaus apskr.","Alytaus r.",13566,8220,1,157,6803,1,264,106,0
2021-06-12,"Alytaus apskr.","Alytaus r.",13588,8229,1,157,6848,1,22,9,0
2021-06-13,"Alytaus apskr.","Alytaus r.",13629,8230,1,157,6848,1,41,1,0
2021-06-14,"Alytaus apskr.","Alytaus r.",13655,8314,1,158,6902,1,26,84,0
2021-06-15,"Alytaus apskr.","Alytaus r.",13761,8503,1,159,7115,1,106,189,0
2021-06-16,"Alytaus apskr.","Alytaus r.",13839,8635,1,163,7261,1,78,132,0
2021-06-17,"Alytaus apskr.","Alytaus r.",13997,8901,1,166,7477,1,158,266,0
2021-06-18,"Alytaus apskr.","Alytaus r.",14112,9213,1,175,7726,1,115,312,0
2021-06-19,"Alytaus apskr.","Alytaus r.",14123,9233,1,176,7753,1,11,20,0
2021-06-20,"Alytaus apskr.","Alytaus r.",14126,9237,1,176,7755,1,3,4,0
2021-06-21,"Alytaus apskr.","Alytaus r.",14158,9455,1,177,7986,1,32,218,0
2021-06-22,"Alytaus apskr.","Alytaus r.",14222,9571,1,179,8175,1,64,116,0
2021-06-23,"Alytaus apskr.","Alytaus r.",14279,10017,1,188,8334,1,57,446,0
2021-06-24,"Alytaus apskr.","Alytaus r.",14287,10060,1,190,8453,1,8,43,0
2021-06-25,"Alytaus apskr.","Alytaus r.",14372,10571,1,194,8579,1,85,511,0
2021-06-26,"Alytaus apskr.","Alytaus r.",14374,10609,1,194,8588,1,2,38,0
2021-06-27,"Alytaus apskr.","Alytaus r.",14378,10643,1,194,8623,1,4,34,0
2021-06-28,"Alytaus apskr.","Alytaus r.",14412,10804,1,194,8714,1,34,161,0
2021-06-29,"Alytaus apskr.","Alytaus r.",14506,11063,1,195,8942,1,94,259,0
2021-06-30,"Alytaus apskr.","Alytaus r.",14552,11300,2,197,9098,1,46,237,1
2021-07-01,"Alytaus apskr.","Alytaus r.",14620,11423,2,199,9383,1,68,123,0
2021-07-02,"Alytaus apskr.","Alytaus r.",14708,11724,2,202,9706,1,88,301,0
2021-07-03,"Alytaus apskr.","Alytaus r.",14730,11749,2,203,9732,1,22,25,0
2021-07-04,"Alytaus apskr.","Alytaus r.",14730,11749,2,204,9736,1,0,0,0
2021-07-05,"Alytaus apskr.","Alytaus r.",14756,11802,2,204,9968,1,26,53,0
2021-07-06,"Alytaus apskr.","Alytaus r.",14763,11815,2,210,10100,1,7,13,0
2021-07-07,"Alytaus apskr.","Alytaus r.",14807,11954,2,212,10547,1,44,139,0
2021-07-08,"Alytaus apskr.","Alytaus r.",14869,12124,3,212,10591,1,62,170,1
