"day","administrative_level_3","0-9","10-19","20-29","30-39","40-49","50-59","60-69","70-79","80+","Nenustatyta","Total"
2022-10-20,"Šalčininkų r.",0,0,0,0,1,2,2,0,1,0,6
2022-10-20,"Šiaulių m.",0,1,1,1,3,9,4,0,2,0,21
2022-10-20,"Šiaulių r.",0,0,0,0,0,3,0,1,0,0,4
2022-10-20,"Šilalės r.",0,1,0,0,0,0,1,8,1,0,11
2022-10-20,"Šilutės r.",0,2,0,0,0,2,2,1,1,0,8
2022-10-20,"Širvintų r.",0,0,0,2,0,1,0,1,0,0,4
2022-10-20,"Švenčionių r.",0,0,0,0,0,0,0,1,1,0,2
2022-10-21,"Akmenės r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-21,"Alytaus m.",0,1,0,0,0,4,4,1,1,0,11
2022-10-21,"Anykščių r.",0,0,0,0,1,1,0,0,0,0,2
2022-10-21,"Birštono",0,0,0,0,0,0,0,0,1,0,1
2022-10-21,"Biržų r.",0,0,0,0,1,0,0,1,0,0,2
2022-10-21,"Druskininkų",0,0,1,2,0,0,0,0,0,0,3
2022-10-21,"Elektrėnų",0,0,0,1,1,1,1,0,0,0,4
2022-10-21,"Jonavos r.",0,0,2,0,2,3,1,1,1,0,10
2022-10-21,"Joniškio r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-21,"Jurbarko r.",0,0,1,0,0,3,2,0,1,0,7
2022-10-21,"Kaišiadorių r.",0,0,0,0,0,1,0,0,0,0,1
2022-10-21,"Kalvarijos",0,0,0,0,0,0,0,0,0,0,0
2022-10-21,"Kauno m.",7,2,8,15,14,14,9,7,8,1,85
2022-10-21,"Kauno r.",2,0,1,3,1,5,5,4,1,0,22
2022-10-21,"Kazlų Rūdos",1,0,0,0,1,1,0,0,0,0,3
2022-10-21,"Kelmės r.",0,0,0,0,0,1,0,0,1,0,2
2022-10-21,"Klaipėdos m.",1,1,1,4,3,2,5,3,0,0,20
2022-10-21,"Klaipėdos r.",1,1,0,3,3,3,3,0,1,0,15
2022-10-21,"Kretingos r.",0,0,0,3,1,0,0,0,1,0,5
2022-10-21,"Kėdainių r.",1,0,0,0,0,1,1,3,0,0,6
2022-10-21,"Lazdijų r.",0,0,0,0,0,0,1,0,0,0,1
2022-10-21,"Marijampolės",0,1,0,2,1,1,2,0,0,0,7
2022-10-21,"Mažeikių r.",0,0,0,0,1,1,0,0,1,0,3
2022-10-21,"Molėtų r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-21,"Pakruojo r.",0,0,0,1,0,1,0,2,2,0,6
2022-10-21,"Palangos m.",0,0,0,0,0,2,0,0,1,0,3
2022-10-21,"Panevėžio m.",0,0,0,3,5,8,3,3,5,0,27
2022-10-21,"Panevėžio r.",0,0,0,0,0,0,2,0,0,0,2
2022-10-21,"Pasvalio r.",0,0,0,0,0,1,3,0,0,0,4
2022-10-21,"Plungės r.",0,0,0,0,0,1,2,0,1,0,4
2022-10-21,"Prienų r.",0,0,0,0,2,2,0,0,1,0,5
2022-10-21,"Radviliškio r.",0,0,0,0,0,2,2,1,0,0,5
2022-10-21,"Raseinių r.",0,1,0,0,1,0,0,3,0,0,5
2022-10-21,"Rietavo",0,0,0,0,0,1,1,0,0,0,2
2022-10-21,"Rokiškio r.",0,0,0,1,1,1,0,1,0,0,4
2022-10-21,"Skuodo r.",0,1,0,0,0,0,0,0,0,0,1
2022-10-21,"Tauragės r.",0,0,1,0,0,2,2,1,1,0,7
2022-10-21,"Telšių r.",0,0,0,0,0,4,3,0,0,0,7
2022-10-21,"Trakų r.",0,1,0,0,0,2,3,0,0,0,6
2022-10-21,"Ukmergės r.",0,0,0,0,0,1,0,0,0,0,1
2022-10-21,"Utenos r.",0,0,1,0,0,2,0,1,0,0,4
2022-10-21,"Varėnos r.",0,0,0,0,0,0,1,0,0,0,1
2022-10-21,"Vilkaviškio r.",0,0,1,0,0,0,2,0,0,0,3
2022-10-21,"Vilniaus m.",8,3,15,27,21,16,16,8,4,0,118
2022-10-21,"Vilniaus r.",1,0,0,3,2,1,2,2,0,0,11
2022-10-21,"Visagino m.",0,0,0,0,3,0,3,0,0,0,6
2022-10-21,"Total",22,13,37,71,70,100,85,46,35,1,480
2022-10-21,"Zarasų r.",0,0,0,0,0,1,0,0,0,0,1
2022-10-21,"Šakių r.",0,0,0,0,0,0,1,0,0,0,1
2022-10-21,"Šalčininkų r.",0,1,0,0,0,1,0,0,0,0,2
2022-10-21,"Šiaulių m.",0,0,3,1,3,4,2,2,2,0,17
2022-10-21,"Šiaulių r.",0,0,0,1,0,3,2,0,1,0,7
2022-10-21,"Šilalės r.",0,0,1,0,0,0,0,0,0,0,1
2022-10-21,"Šilutės r.",0,0,1,1,0,2,1,2,0,0,7
2022-10-21,"Širvintų r.",0,0,0,0,1,0,0,0,0,0,1
2022-10-21,"Švenčionių r.",0,0,0,0,1,0,0,0,0,0,1
2022-10-22,"",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Alytaus m.",1,0,0,0,0,0,0,0,0,0,1
2022-10-22,"Alytaus r.",0,0,0,0,0,0,0,1,0,0,1
2022-10-22,"Anykščių r.",0,0,0,0,0,0,0,1,0,0,1
2022-10-22,"Elektrėnų",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Ignalinos r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Jonavos r.",0,0,0,0,0,0,0,1,0,0,1
2022-10-22,"Joniškio r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Jurbarko r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Kaišiadorių r.",0,0,0,0,0,0,0,0,1,0,1
2022-10-22,"Kauno m.",0,0,0,1,0,0,0,0,2,1,4
2022-10-22,"Kelmės r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Klaipėdos m.",0,0,0,0,0,1,0,0,1,0,2
2022-10-22,"Kretingos r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Kėdainių r.",0,0,0,0,1,0,0,0,0,0,1
2022-10-22,"Marijampolės",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Mažeikių r.",1,0,0,0,0,0,0,0,0,0,1
2022-10-22,"Pakruojo r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Panevėžio m.",0,1,0,0,0,0,0,1,0,0,2
2022-10-22,"Panevėžio r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Pasvalio r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Plungės r.",0,0,0,0,1,0,0,0,0,0,1
2022-10-22,"Prienų r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Radviliškio r.",0,0,0,0,0,0,1,0,1,0,2
2022-10-22,"Raseinių r.",0,0,0,1,0,0,0,0,0,0,1
2022-10-22,"Rietavo",0,0,0,0,0,1,0,0,0,0,1
2022-10-22,"Rokiškio r.",0,0,0,0,0,1,0,0,0,0,1
2022-10-22,"Skuodo r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Tauragės r.",0,0,0,0,0,0,0,1,0,0,1
2022-10-22,"Telšių r.",0,0,0,0,1,0,0,0,0,0,1
2022-10-22,"Trakų r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Ukmergės r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Utenos r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Varėnos r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Vilkaviškio r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Vilniaus m.",3,1,0,1,1,5,1,1,1,0,14
2022-10-22,"Vilniaus r.",0,0,0,3,0,0,0,0,0,0,3
2022-10-22,"Visagino m.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Total",5,2,0,6,4,8,2,6,8,1,42
2022-10-22,"Zarasų r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Šakių r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Šiaulių m.",0,0,0,0,0,0,0,0,1,0,1
2022-10-22,"Šiaulių r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Šilalės r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Šilutės r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-22,"Širvintų r.",0,0,0,0,0,0,0,0,1,0,1
2022-10-22,"Švenčionių r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Akmenės r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Alytaus m.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Alytaus r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Anykščių r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Biržų r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Druskininkų",0,0,0,0,0,0,0,1,0,0,1
2022-10-23,"Elektrėnų",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Jonavos r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Joniškio r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Jurbarko r.",0,0,0,0,0,1,0,0,1,0,2
2022-10-23,"Kaišiadorių r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Kalvarijos",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Kauno m.",0,1,0,0,0,0,2,2,1,0,6
2022-10-23,"Kauno r.",0,0,0,0,0,0,0,1,1,0,2
2022-10-23,"Kazlų Rūdos",0,0,0,0,0,0,0,1,0,0,1
2022-10-23,"Kelmės r.",0,0,0,0,0,1,0,0,0,0,1
2022-10-23,"Klaipėdos m.",0,0,0,0,0,1,0,0,0,0,1
2022-10-23,"Klaipėdos r.",0,0,0,0,0,0,0,0,1,0,1
2022-10-23,"Kretingos r.",0,0,0,0,0,0,0,0,2,0,2
2022-10-23,"Kupiškio r.",0,0,0,1,0,0,0,0,0,0,1
2022-10-23,"Kėdainių r.",0,0,0,0,0,0,0,0,1,0,1
2022-10-23,"Mažeikių r.",0,0,0,0,0,0,0,0,1,0,1
2022-10-23,"Molėtų r.",0,0,0,0,0,0,1,0,0,0,1
2022-10-23,"Neringos",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Pagėgių",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Pakruojo r.",0,0,0,0,0,0,0,0,1,0,1
2022-10-23,"Palangos m.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Panevėžio m.",0,0,0,0,0,0,1,0,0,0,1
2022-10-23,"Panevėžio r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Pasvalio r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Plungės r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Prienų r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Radviliškio r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Raseinių r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Tauragės r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Telšių r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Ukmergės r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Utenos r.",0,0,0,0,0,1,0,0,0,0,1
2022-10-23,"Varėnos r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Vilkaviškio r.",0,0,0,0,0,0,1,1,0,0,2
2022-10-23,"Vilniaus m.",1,0,0,2,0,3,0,1,1,0,8
2022-10-23,"Vilniaus r.",0,0,0,0,0,0,0,0,1,0,1
2022-10-23,"Total",1,1,0,3,0,7,5,7,12,0,36
2022-10-23,"Zarasų r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Šakių r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Šalčininkų r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Šiaulių m.",0,0,0,0,0,0,0,0,1,0,1
2022-10-23,"Šiaulių r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Šilalės r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Šilutės r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Širvintų r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-23,"Švenčionių r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-24,"",0,0,0,1,0,0,0,0,0,0,1
2022-10-24,"Akmenės r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-24,"Alytaus m.",0,1,3,4,5,7,11,2,1,0,34
2022-10-24,"Alytaus r.",0,0,0,1,2,1,1,0,0,0,5
2022-10-24,"Anykščių r.",0,0,1,1,0,1,1,1,1,0,6
2022-10-24,"Birštono",0,0,0,0,0,0,1,0,0,0,1
2022-10-24,"Biržų r.",0,0,0,0,0,1,0,0,0,0,1
2022-10-24,"Druskininkų",0,0,0,0,0,1,1,1,0,0,3
2022-10-24,"Elektrėnų",0,0,0,6,1,3,2,3,0,0,15
2022-10-24,"Ignalinos r.",0,1,1,2,1,1,0,2,0,0,8
2022-10-24,"Jonavos r.",1,0,1,2,0,0,2,3,1,0,10
2022-10-24,"Joniškio r.",0,0,0,3,0,4,0,0,0,0,7
2022-10-24,"Jurbarko r.",1,0,1,0,0,1,3,1,1,0,8
2022-10-24,"Kaišiadorių r.",0,1,0,2,2,2,3,0,1,0,11
2022-10-24,"Kalvarijos",0,0,0,0,0,1,0,2,0,0,3
2022-10-24,"Kauno m.",1,4,13,22,16,16,19,15,11,1,118
2022-10-24,"Kauno r.",3,0,1,3,4,2,2,1,0,0,16
2022-10-24,"Kazlų Rūdos",0,0,1,0,1,0,3,0,1,0,6
2022-10-24,"Kelmės r.",0,1,1,0,0,1,1,0,0,0,4
2022-10-24,"Klaipėdos m.",0,1,5,6,2,10,4,4,1,1,34
2022-10-24,"Klaipėdos r.",1,0,1,1,3,4,2,3,2,0,17
2022-10-24,"Kretingos r.",0,0,0,0,1,1,0,1,0,0,3
2022-10-24,"Kupiškio r.",0,1,0,0,0,1,2,0,0,0,4
2022-10-24,"Kėdainių r.",0,0,0,1,2,1,5,2,0,0,11
2022-10-24,"Lazdijų r.",0,0,0,0,0,1,0,0,0,0,1
2022-10-24,"Marijampolės",0,2,3,2,2,1,2,2,0,0,14
2022-10-24,"Mažeikių r.",0,0,0,1,0,4,0,2,3,0,10
2022-10-24,"Molėtų r.",0,0,0,0,0,2,0,0,0,0,2
2022-10-24,"Neringos",0,0,0,0,1,0,0,0,0,0,1
2022-10-24,"Pagėgių",0,0,0,0,0,1,0,0,0,0,1
2022-10-24,"Pakruojo r.",0,0,0,0,2,3,4,1,0,0,10
2022-10-24,"Palangos m.",0,0,0,3,0,2,3,0,1,0,9
2022-10-24,"Panevėžio m.",1,2,2,2,6,10,6,8,0,0,37
2022-10-24,"Panevėžio r.",0,1,1,2,2,0,2,0,0,0,8
2022-10-24,"Pasvalio r.",0,0,0,1,0,0,3,0,0,0,4
2022-10-24,"Plungės r.",0,0,0,1,1,0,1,1,2,0,6
2022-10-24,"Prienų r.",0,2,0,2,2,0,1,0,0,0,7
2022-10-24,"Radviliškio r.",0,0,4,0,3,2,1,1,1,0,12
2022-10-24,"Raseinių r.",0,0,1,1,0,1,3,0,1,0,7
2022-10-24,"Rietavo",0,1,1,0,0,2,0,0,1,0,5
2022-10-24,"Rokiškio r.",0,0,0,0,1,2,2,3,1,0,9
2022-10-24,"Skuodo r.",0,0,0,0,0,2,0,1,0,0,3
2022-10-24,"Tauragės r.",1,0,1,1,2,3,2,1,1,0,12
2022-10-24,"Telšių r.",0,0,0,2,2,2,5,3,0,0,14
2022-10-24,"Trakų r.",0,0,0,1,1,3,0,1,0,0,6
2022-10-24,"Ukmergės r.",0,0,1,2,2,1,0,1,0,0,7
2022-10-24,"Utenos r.",0,0,1,3,0,1,0,0,0,0,5
2022-10-24,"Varėnos r.",1,0,1,0,0,0,1,0,0,0,3
2022-10-24,"Vilkaviškio r.",0,0,0,0,0,0,0,0,1,0,1
2022-10-24,"Vilniaus m.",3,7,32,38,42,39,31,12,7,0,211
2022-10-24,"Vilniaus r.",2,0,4,2,0,4,3,0,0,0,15
2022-10-24,"Visagino m.",0,0,0,0,0,1,0,0,0,0,1
2022-10-24,"Total",15,29,89,130,117,166,157,89,54,2,848
2022-10-24,"Zarasų r.",0,0,0,1,1,3,2,0,2,0,9
2022-10-24,"Šakių r.",0,0,2,0,1,3,3,3,3,0,15
2022-10-24,"Šalčininkų r.",0,0,0,1,2,0,3,2,0,0,8
2022-10-24,"Šiaulių m.",0,1,1,4,2,7,6,2,3,0,26
2022-10-24,"Šiaulių r.",0,1,1,0,1,1,3,0,4,0,11
2022-10-24,"Šilalės r.",0,1,1,1,0,3,2,2,0,0,10
2022-10-24,"Šilutės r.",0,1,2,2,1,1,3,0,3,0,13
2022-10-24,"Širvintų r.",0,0,0,1,0,2,1,1,0,0,5
2022-10-24,"Švenčionių r.",0,0,1,1,0,0,1,1,0,0,4
2022-10-25,"",0,0,0,1,1,0,0,0,0,0,2
2022-10-25,"Akmenės r.",1,0,0,0,0,1,0,0,1,0,3
2022-10-25,"Alytaus m.",0,1,0,1,4,3,3,3,1,0,16
2022-10-25,"Alytaus r.",1,0,0,0,0,1,0,1,0,0,3
2022-10-25,"Anykščių r.",0,0,0,0,0,1,0,1,1,0,3
2022-10-25,"Biržų r.",0,0,0,0,0,1,2,0,1,0,4
2022-10-25,"Druskininkų",0,0,1,0,1,0,2,1,1,0,6
2022-10-25,"Elektrėnų",0,0,1,1,0,0,2,0,0,0,4
2022-10-25,"Ignalinos r.",0,0,0,1,0,1,1,0,0,0,3
2022-10-25,"Jonavos r.",0,0,1,0,1,1,3,1,0,0,7
2022-10-25,"Joniškio r.",0,0,0,0,2,2,2,1,0,0,7
2022-10-25,"Jurbarko r.",1,0,1,1,0,0,0,1,0,0,4
2022-10-25,"Kaišiadorių r.",0,0,0,0,1,1,3,0,0,0,5
2022-10-25,"Kalvarijos",0,0,0,1,0,0,0,0,0,0,1
2022-10-25,"Kauno m.",3,6,7,22,18,10,15,12,9,0,102
2022-10-25,"Kauno r.",2,1,1,1,0,3,6,0,1,0,15
2022-10-25,"Kazlų Rūdos",0,0,0,0,0,0,0,0,0,0,0
2022-10-25,"Kelmės r.",0,0,0,0,0,2,1,1,2,0,6
2022-10-25,"Klaipėdos m.",0,1,0,2,3,7,4,6,3,0,26
2022-10-25,"Klaipėdos r.",0,0,1,1,0,2,0,1,3,0,8
2022-10-25,"Kretingos r.",1,1,0,0,2,1,0,0,2,0,7
2022-10-25,"Kupiškio r.",0,0,0,0,0,1,2,0,0,0,3
2022-10-25,"Kėdainių r.",0,0,1,0,1,1,3,0,0,0,6
2022-10-25,"Lazdijų r.",0,0,0,1,0,0,1,1,0,0,3
2022-10-25,"Marijampolės",0,0,1,1,2,0,2,0,0,0,6
2022-10-25,"Mažeikių r.",0,0,0,1,1,0,1,2,1,0,6
2022-10-25,"Molėtų r.",0,0,0,0,1,0,1,0,0,0,2
2022-10-25,"Neringos",0,0,0,0,0,1,0,0,0,0,1
2022-10-25,"Pagėgių",0,0,0,0,1,0,0,1,0,0,2
2022-10-25,"Pakruojo r.",1,0,0,0,0,1,1,2,0,0,5
2022-10-25,"Palangos m.",0,0,1,0,0,0,1,0,0,0,2
2022-10-25,"Panevėžio m.",2,1,0,5,7,4,7,1,5,0,32
2022-10-25,"Panevėžio r.",0,0,0,0,0,1,2,0,0,0,3
2022-10-25,"Pasvalio r.",0,0,0,1,1,2,0,0,0,0,4
2022-10-25,"Plungės r.",0,0,0,0,2,1,1,1,0,0,5
2022-10-25,"Prienų r.",0,1,0,1,1,0,0,1,1,0,5
2022-10-25,"Radviliškio r.",0,0,0,1,0,0,0,0,3,0,4
2022-10-25,"Raseinių r.",0,0,0,0,0,0,1,0,0,0,1
2022-10-25,"Rietavo",0,0,0,0,0,0,0,0,1,0,1
2022-10-25,"Rokiškio r.",0,1,1,1,0,1,3,1,1,0,9
2022-10-25,"Skuodo r.",0,0,0,0,1,1,0,1,0,0,3
2022-10-25,"Tauragės r.",0,0,0,1,1,1,0,0,1,0,4
2022-10-25,"Telšių r.",0,0,0,0,0,3,0,1,1,0,5
2022-10-25,"Trakų r.",0,1,0,1,0,0,0,1,1,0,4
2022-10-25,"Ukmergės r.",0,0,1,0,0,1,1,1,0,0,4
2022-10-25,"Utenos r.",0,0,1,0,0,0,0,0,1,0,2
2022-10-25,"Varėnos r.",0,0,0,0,1,1,0,0,0,0,2
2022-10-25,"Vilkaviškio r.",0,1,0,0,0,0,2,0,0,0,3
2022-10-25,"Vilniaus m.",7,3,17,28,25,24,15,17,7,0,143
2022-10-25,"Vilniaus r.",1,0,1,1,0,4,0,1,0,0,8
2022-10-25,"Visagino m.",0,0,0,0,1,0,0,0,0,0,1
2022-10-25,"Total",20,22,39,80,86,93,102,70,55,0,567
2022-10-25,"Zarasų r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-25,"Šakių r.",0,1,0,0,2,0,1,3,2,0,9
2022-10-25,"Šalčininkų r.",0,0,0,0,0,0,1,0,0,0,1
2022-10-25,"Šiaulių m.",0,0,2,1,3,4,4,1,2,0,17
2022-10-25,"Šiaulių r.",0,0,0,1,0,0,2,1,1,0,5
2022-10-25,"Šilalės r.",0,0,0,0,1,1,2,1,1,0,6
2022-10-25,"Šilutės r.",0,2,0,3,0,2,2,2,0,0,11
2022-10-25,"Širvintų r.",0,1,0,0,1,1,0,1,0,0,4
2022-10-25,"Švenčionių r.",0,0,0,0,0,0,2,0,1,0,3
2022-10-26,"",0,0,2,1,1,0,0,0,0,0,4
2022-10-26,"Akmenės r.",0,0,1,0,0,0,0,0,0,0,1
2022-10-26,"Alytaus m.",0,1,0,0,1,1,6,6,1,0,16
2022-10-26,"Alytaus r.",0,0,0,0,1,0,1,0,0,0,2
2022-10-26,"Anykščių r.",0,0,0,0,0,1,0,1,0,0,2
2022-10-26,"Biržų r.",0,0,0,0,2,0,0,0,1,0,3
2022-10-26,"Druskininkų",0,0,0,0,0,0,1,0,3,0,4
2022-10-26,"Elektrėnų",0,0,1,0,0,1,1,1,0,0,4
2022-10-26,"Ignalinos r.",0,0,1,0,0,1,1,0,0,0,3
2022-10-26,"Jonavos r.",0,0,0,0,2,3,3,1,0,0,9
2022-10-26,"Joniškio r.",0,0,0,1,0,3,1,1,0,0,6
2022-10-26,"Jurbarko r.",0,1,0,3,0,0,3,2,2,0,11
2022-10-26,"Kaišiadorių r.",0,0,0,0,0,3,1,0,0,0,4
2022-10-26,"Kalvarijos",0,0,0,0,0,0,0,0,0,0,0
2022-10-26,"Kauno m.",2,0,8,14,8,7,15,6,17,0,77
2022-10-26,"Kauno r.",0,0,0,2,2,1,6,0,2,0,13
2022-10-26,"Kazlų Rūdos",0,0,0,0,0,1,0,1,0,0,2
2022-10-26,"Kelmės r.",0,0,0,0,0,2,0,0,1,0,3
2022-10-26,"Klaipėdos m.",1,2,1,5,8,2,6,4,1,0,30
2022-10-26,"Klaipėdos r.",0,1,3,4,2,2,3,1,1,0,17
2022-10-26,"Kretingos r.",0,1,0,1,1,1,3,1,4,0,12
2022-10-26,"Kupiškio r.",0,2,0,2,0,1,1,1,0,0,7
2022-10-26,"Kėdainių r.",0,0,0,0,1,0,0,1,1,0,3
2022-10-26,"Lazdijų r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-26,"Marijampolės",0,1,2,2,2,0,1,2,2,0,12
2022-10-26,"Mažeikių r.",0,0,1,1,0,3,2,1,0,0,8
2022-10-26,"Molėtų r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-26,"Pagėgių",0,0,1,0,0,0,0,0,0,0,1
2022-10-26,"Pakruojo r.",0,0,0,0,0,0,2,0,0,0,2
2022-10-26,"Palangos m.",0,0,0,1,0,0,1,0,2,0,4
2022-10-26,"Panevėžio m.",0,3,0,2,6,4,8,2,0,0,25
2022-10-26,"Panevėžio r.",0,0,1,1,0,0,0,0,0,0,2
2022-10-26,"Pasvalio r.",0,0,0,0,1,1,0,1,2,0,5
2022-10-26,"Plungės r.",0,0,1,0,2,2,1,1,0,0,7
2022-10-26,"Prienų r.",0,0,0,0,0,0,1,0,1,0,2
2022-10-26,"Radviliškio r.",0,0,1,0,0,1,1,1,0,0,4
2022-10-26,"Raseinių r.",0,1,0,1,0,0,1,1,0,0,4
2022-10-26,"Rokiškio r.",0,0,2,0,4,2,0,0,0,0,8
2022-10-26,"Skuodo r.",0,0,1,1,0,2,0,0,0,0,4
2022-10-26,"Tauragės r.",0,0,0,1,0,2,2,1,0,0,6
2022-10-26,"Telšių r.",0,0,1,0,3,1,2,0,1,0,8
2022-10-26,"Trakų r.",0,1,1,0,1,0,1,0,0,0,4
2022-10-26,"Ukmergės r.",0,0,0,0,1,0,0,0,0,0,1
2022-10-26,"Utenos r.",1,0,0,0,1,1,4,0,0,0,7
2022-10-26,"Varėnos r.",0,0,1,0,1,0,0,0,0,0,2
2022-10-26,"Vilkaviškio r.",0,0,0,1,0,0,0,0,0,0,1
2022-10-26,"Vilniaus m.",6,9,9,19,16,22,14,14,7,0,116
2022-10-26,"Vilniaus r.",1,0,0,0,1,2,0,1,0,0,5
2022-10-26,"Visagino m.",0,0,0,1,1,0,1,0,0,0,3
2022-10-26,"Total",12,27,43,70,74,85,108,59,52,0,530
2022-10-26,"Zarasų r.",0,1,0,0,0,1,0,0,0,0,2
2022-10-26,"Šakių r.",0,0,0,1,0,1,2,1,1,0,6
2022-10-26,"Šalčininkų r.",0,0,0,0,1,0,0,1,0,0,2
2022-10-26,"Šiaulių m.",1,1,1,3,2,5,7,2,2,0,24
2022-10-26,"Šiaulių r.",0,0,0,1,0,0,2,2,0,0,5
2022-10-26,"Šilalės r.",0,0,0,0,1,2,1,0,0,0,4
2022-10-26,"Šilutės r.",0,2,3,0,1,1,2,0,0,0,9
2022-10-26,"Širvintų r.",0,0,0,1,0,1,0,1,0,0,3
2022-10-26,"Švenčionių r.",0,0,0,0,0,1,0,0,0,0,1
2022-10-27,"",0,0,1,0,1,0,0,0,0,1,3
2022-10-27,"Akmenės r.",0,1,0,0,1,0,0,0,0,0,2
2022-10-27,"Alytaus m.",0,1,1,0,1,1,2,2,1,0,9
2022-10-27,"Alytaus r.",0,0,0,0,1,0,0,0,0,0,1
2022-10-27,"Anykščių r.",0,0,1,0,0,0,0,1,0,0,2
2022-10-27,"Biržų r.",0,0,0,0,1,0,1,1,0,0,3
2022-10-27,"Druskininkų",0,1,0,0,0,0,0,0,0,0,1
2022-10-27,"Elektrėnų",0,0,0,0,1,0,0,1,0,0,2
2022-10-27,"Ignalinos r.",0,0,0,0,0,0,0,0,0,0,0
2022-10-27,"Jonavos r.",0,0,0,0,0,1,0,1,0,0,2
2022-10-27,"Joniškio r.",0,0,0,0,1,1,0,0,0,0,2
2022-10-27,"Jurbarko r.",0,0,0,0,0,0,0,0,1,0,1
2022-10-27,"Kaišiadorių r.",1,1,0,1,0,1,1,1,1,0,7
2022-10-27,"Kalvarijos",0,0,1,0,0,0,0,0,0,0,1
2022-10-27,"Kauno m.",2,4,10,14,8,10,11,14,10,0,83
2022-10-27,"Kauno r.",0,0,1,2,2,3,1,1,1,0,11
2022-10-27,"Kazlų Rūdos",0,0,0,0,0,0,1,0,1,0,2
2022-10-27,"Kelmės r.",0,0,0,0,1,0,0,0,0,0,1
2022-10-27,"Klaipėdos m.",0,0,1,0,1,4,7,2,2,0,17
2022-10-27,"Klaipėdos r.",0,0,0,2,0,1,0,0,3,0,6
2022-10-27,"Kretingos r.",0,0,0,1,0,0,0,1,0,0,2
