"lab_name","day","test_type","tests_positive","gmp_indication","tests"
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-04,"1477",0,"kontaktai",1
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-05,"1477",0,"kiti",43
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-05,"1477",0,"profilaktika",85
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-05,"1477",0,"kontaktai",2
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-05,"1477",0,"simptomai",11
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-06,"1477",0,"profilaktika",198
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-06,"1477",0,"kiti",91
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-06,"1477",0,"simptomai",16
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-07,"1477",0,"kontaktai",1
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-07,"1477",0,"simptomai",6
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-07,"1477",0,"kiti",31
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-07,"1477",0,"profilaktika",223
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-08,"1477",0,"simptomai",21
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-08,"1477",1,"kiti",171
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-08,"1477",0,"profilaktika",468
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-08,"1477",0,"kontaktai",3
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-09,"1477",0,"kontaktai",1
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-09,"1477",1,"simptomai",23
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-09,"1477",2,"profilaktika",459
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-09,"1477",0,"kiti",129
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-10,"1477",0,"simptomai",28
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-10,"1477",0,"kontaktai",3
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-10,"1477",0,"kiti",149
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-10,"1477",0,"profilaktika",509
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-11,"1477",0,"simptomai",23
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-11,"1477",0,"kiti",96
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-11,"1477",1,"profilaktika",218
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-12,"1477",0,"kiti",120
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-12,"1477",0,"simptomai",24
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-12,"1477",0,"profilaktika",124
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-13,"1477",2,"profilaktika",348
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-14,"1477",16,"profilaktika",371
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-14,"1477",0,"simptomai",30
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-14,"1477",0,"kiti",154
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-15,"1477",0,"kiti",224
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-15,"1477",0,"simptomai",26
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-15,"1477",3,"profilaktika",399
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-15,"1477",1,"kontaktai",10
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-16,"1477",2,"profilaktika",493
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-16,"1477",1,"kontaktai",9
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-16,"1477",2,"simptomai",46
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-16,"1477",1,"kiti",192
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-17,"1477",4,"profilaktika",479
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-17,"1477",1,"kontaktai",6
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-17,"1477",0,"kiti",185
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-17,"1477",0,"simptomai",38
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-18,"1477",0,"profilaktika",168
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-18,"1477",3,"simptomai",31
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-18,"1477",0,"kontaktai",6
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-18,"1477",1,"kiti",151
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-19,"1477",0,"profilaktika",188
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-19,"1477",1,"simptomai",24
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-19,"1477",1,"kontaktai",6
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-19,"1477",0,"kiti",87
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-20,"1477",1,"kiti",167
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-20,"1477",0,"simptomai",15
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-20,"1477",0,"profilaktika",231
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-20,"1477",0,"kontaktai",3
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-21,"1477",0,"simptomai",6
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-21,"1477",0,"kiti",30
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-21,"1477",0,"profilaktika",12
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-21,"1477",0,"kontaktai",3
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-22,"1477",0,"kiti",14
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-22,"1477",0,"profilaktika",2
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-22,"1477",0,"kontaktai",2
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-22,"1477",0,"simptomai",1
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-23,"1477",0,"kiti",57
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-24,"1477",0,"kiti",15
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-25,"1477",0,"kiti",20
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-25,"1477",0,"simptomai",2
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-25,"1477",0,"kontaktai",2
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-26,"1477",0,"kiti",90
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-27,"1477",0,"kiti",3
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-28,"1477",3,"kontaktai",15
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-28,"1477",1,"kiti",147
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-28,"1477",4,"profilaktika",138
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-28,"1477",1,"simptomai",40
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-29,"1477",6,"profilaktika",429
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-29,"1477",4,"kontaktai",15
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-29,"1477",10,"kiti",530
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-29,"1477",3,"simptomai",94
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-30,"1477",2,"kiti",834
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-30,"1477",0,"kontaktai",7
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-30,"1477",0,"simptomai",81
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-30,"1477",3,"profilaktika",620
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-31,"1477",0,"kontaktai",27
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-31,"1477",0,"simptomai",69
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-31,"1477",5,"profilaktika",899
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-07-31,"1477",1,"kiti",575
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-01,"1477",1,"kiti",418
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-01,"1477",0,"simptomai",71
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-01,"1477",1,"kontaktai",17
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-01,"1477",3,"profilaktika",376
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-02,"1477",0,"kontaktai",8
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-02,"1477",1,"profilaktika",156
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-02,"1477",2,"kiti",327
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-02,"1477",1,"simptomai",58
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-03,"1477",5,"simptomai",87
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-03,"1477",0,"profilaktika",337
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-03,"1477",0,"kontaktai",8
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-03,"1477",2,"kiti",545
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-04,"1477",0,"kontaktai",1
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-04,"1477",6,"profilaktika",541
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-04,"1477",1,"kiti",211
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-04,"1477",0,"simptomai",39
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-05,"1477",3,"profilaktika",714
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-05,"1477",1,"kiti",268
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-05,"1477",1,"kontaktai",4
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-05,"1477",2,"simptomai",70
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-06,"1477",5,"profilaktika",595
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-06,"1477",0,"kontaktai",7
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-06,"1477",0,"kiti",442
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-06,"1477",0,"simptomai",42
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-07,"1477",17,"kiti",265
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-07,"1477",6,"simptomai",52
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-07,"1477",2,"profilaktika",947
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-07,"1477",3,"kontaktai",10
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-08,"1477",3,"simptomai",72
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-08,"1477",4,"kiti",260
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-08,"1477",0,"kontaktai",7
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-08,"1477",7,"profilaktika",364
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-09,"1477",3,"kiti",188
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-09,"1477",3,"kontaktai",8
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-09,"1477",3,"simptomai",57
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-09,"1477",2,"profilaktika",137
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-10,"1477",6,"simptomai",60
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-10,"1477",2,"profilaktika",404
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-10,"1477",3,"kiti",242
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-10,"1477",0,"kontaktai",5
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-11,"1477",4,"kiti",226
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-11,"1477",4,"profilaktika",352
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-11,"1477",0,"kontaktai",2
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-11,"1477",4,"simptomai",54
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-12,"1477",0,"kiti",54
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-12,"1477",4,"profilaktika",398
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-12,"1477",1,"simptomai",21
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-12,"1477",0,"kontaktai",3
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-13,"1477",0,"kiti",14
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-13,"1477",0,"kontaktai",1
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-13,"1477",3,"profilaktika",742
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-13,"1477",1,"simptomai",1
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-14,"1477",1,"kiti",386
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-14,"1477",10,"simptomai",100
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-14,"1477",1,"kontaktai",36
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-14,"1477",5,"profilaktika",723
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-15,"1477",3,"simptomai",80
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-15,"1477",1,"kontaktai",7
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-15,"1477",2,"profilaktika",569
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-15,"1477",5,"kiti",548
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-16,"1477",0,"simptomai",7
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-16,"1477",1,"profilaktika",169
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-16,"1477",0,"kiti",37
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-17,"1477",1,"kontaktai",13
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-17,"1477",2,"profilaktika",289
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-17,"1477",2,"simptomai",74
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-17,"1477",1,"kiti",241
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-18,"1477",1,"kontaktai",13
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-18,"1477",10,"simptomai",109
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-18,"1477",6,"profilaktika",468
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-18,"1477",7,"kiti",434
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-19,"1477",2,"simptomai",37
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-19,"1477",2,"kiti",252
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-19,"1477",0,"kontaktai",8
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-19,"1477",3,"profilaktika",644
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-20,"1477",6,"kiti",651
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-20,"1477",3,"profilaktika",536
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-20,"1477",6,"simptomai",106
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-20,"1477",1,"kontaktai",14
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-20,"1537",0,"profilaktika",2
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-21,"1477",6,"simptomai",116
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-21,"1477",1,"kiti",385
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-21,"1477",1,"kontaktai",21
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-21,"1477",1,"profilaktika",750
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-22,"1477",0,"kontaktai",7
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-22,"1477",3,"simptomai",54
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-22,"1477",2,"kiti",282
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-22,"1477",3,"profilaktika",361
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-23,"1477",0,"profilaktika",149
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-23,"1477",4,"kiti",208
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-23,"1477",0,"kontaktai",8
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-23,"1477",2,"simptomai",44
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-24,"1477",4,"profilaktika",322
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-24,"1477",0,"kontaktai",2
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-24,"1477",0,"simptomai",26
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-24,"1477",1,"kiti",153
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-25,"1477",1,"simptomai",6
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-25,"1477",1,"kiti",44
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-25,"1477",0,"kontaktai",3
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-25,"1477",4,"profilaktika",923
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-26,"1477",0,"kiti",194
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-26,"1477",0,"kontaktai",8
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-26,"1477",3,"simptomai",49
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-26,"1477",2,"profilaktika",829
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-27,"1477",3,"profilaktika",899
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-27,"1477",2,"kiti",290
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-27,"1477",0,"simptomai",48
"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos",2020-08-27,"1477",0,"kontaktai",3
