"day","administrative_level_2","confirmed","tests","deaths","other_deaths","recovered","active","vaccinated_1","vaccinated_2","confirmed_daily","tests_daily","tests_mobile_daily","deaths_daily","other_deaths_daily","recovered_daily","tests_positive_new_daily","tests_positive_repeated_daily","vaccinated_1_daily","vaccinated_2_daily","imported_daily","population","tpr_confirmed","tpr_tpn","confirmed_100k","tpn_100k","deaths_100k","other_deaths_100k","all_deaths_100k","tests_100k","tests_mobile_100k","confirmed_growth_weekly","tpn_growth_weekly","tpr_confirmed_diff_weekly","tpr_tpn_diff_weekly","confirmed_100k_growth_weekly","tpn_100k_growth_weekly","deaths_growth_weekly","other_deaths_growth_weekly","all_deaths_growth_weekly","tests_growth_weekly","tests_mobile_growth_weekly","vaccinated_1_percent","vaccinated_2_percent"
2020-08-09,"Vilniaus apskr.",1071,187246,31,NA,882,144,0,0,3,606,269,0,NA,4,5,1,0,0,0,820725,0.46,0.59,6.94507904596546,11.8188187273447,0,NA,NA,1746.6264583143,504.188370038685,59.09,-13.46,0.13,-0.18,18.75,64.41,NA,NA,NA,13.64,-33.35,0,0
2020-08-10,"Alytaus apskr.",43,28571,2,NA,41,0,0,0,0,53,2,0,NA,0,0,0,0,0,0,134055,0,0,0,0.745962478087352,0,NA,NA,1810.450934318,890.679198836299,NA,-100,0,-0.08,-100,0,NA,NA,NA,-15.3,-29.67,0,0
2020-08-10,"Kauno apskr.",342,81094,4,NA,156,181,0,0,13,646,266,0,NA,1,11,0,0,0,1,562891,1.66,1.57,21.3185145969646,23.8056746332771,0,NA,NA,2034.14160112704,1011.38586333766,175,62.75,1.14,0.74,90.48,162.75,NA,NA,NA,-14,-43.68,0,0
2020-08-10,"Klaipėdos apskr.",443,62235,16,NA,393,23,0,0,1,473,124,0,NA,0,4,2,0,0,1,320014,0.21,0.38,3.74983594467742,4.68729493084678,0.312486328723118,NA,NA,1531.80798340073,325.298268200766,-28.57,50,-0.07,0.14,50,114.29,Inf,NA,NA,-6.17,9.88,0,0
2020-08-10,"Marijampolės apskr.",106,23102,4,NA,95,4,0,0,0,111,39,0,NA,0,0,0,0,0,0,136657,0,0,0,0.731759075641936,0,NA,NA,1065.44121413466,309.534088996539,NA,-100,0,-0.13,-100,-66.67,NA,NA,NA,-6.38,-9.46,0,0
2020-08-10,"Panevėžio apskr.",93,33371,2,NA,45,46,0,0,0,99,0,0,NA,1,0,0,0,0,0,211162,0.37,0.27,15.6278118222029,13.2599615461115,0,NA,NA,1893.80665081786,797.491972987564,-73.08,-78.26,-0.85,-0.81,-5.71,-26.32,NA,NA,NA,-11.81,-36.82,0,0
2020-08-10,"Šiaulių apskr.",62,42218,3,NA,51,8,0,0,0,255,77,0,NA,0,0,0,0,0,0,261429,0.07,0,2.29507820478983,1.53005213652655,0,NA,NA,1206.06359661705,234.097976888562,-80,-100,-0.22,-0.23,0,0,NA,NA,NA,-19,-35.48,0,0
2020-08-10,"Tauragės apskr.",18,12130,1,NA,15,3,0,0,0,95,2,0,NA,0,1,0,0,0,0,91802,0.23,0.45,1.08930088669092,6.53580532014553,0,NA,NA,865.994204919283,191.716956057602,Inf,-50,0.23,-0.68,0,50,NA,NA,NA,23.94,-44.25,0,0
2020-08-10,"Telšių apskr.",33,18637,1,NA,29,1,0,0,0,132,40,0,NA,0,0,0,0,0,0,130629,0,0,0.765526797265538,0.765526797265538,0,NA,NA,1185.80100896432,244.968575124972,-100,-100,-0.1,-0.1,0,0,NA,NA,NA,-39.81,-68.31,0,0
2020-08-10,"Unknown",0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-10,"Utenos apskr.",62,21332,0,NA,34,28,0,0,0,86,0,0,NA,0,0,0,0,0,0,124965,1.19,1.08,17.6049293802265,17.6049293802265,0,NA,NA,1297.1632056976,305.68559196575,0,-16.67,-0.39,-0.65,37.5,29.41,NA,NA,NA,33.24,38.75,0,0
2020-08-10,"Vilniaus apskr.",1075,188832,31,NA,882,148,0,0,4,1586,169,0,NA,0,11,0,0,0,1,820725,0.39,0.63,7.3106095220689,12.9154101556551,0,NA,NA,1936.33677541198,524.779920192513,22.22,0,0.03,-0.08,13.21,79.66,NA,NA,NA,13.98,-43.72,0,0
2020-08-11,"Alytaus apskr.",43,28727,2,NA,41,0,0,0,0,156,95,0,NA,0,0,0,0,0,0,134055,0,0,0,0,0,NA,NA,1855.95464548133,913.804035657006,NA,NA,0,0,-100,-100,NA,NA,NA,-12.93,-15.79,0,0
2020-08-11,"Kauno apskr.",351,81690,4,NA,156,190,0,0,9,596,250,0,NA,0,10,4,0,0,1,562891,1.79,1.66,22.5620946151209,25.4045632280495,0,NA,NA,2082.81887612344,1022.04512063614,173.53,50.88,1.27,0.79,89.55,146.55,NA,NA,NA,-20.79,-43.84,0,0
2020-08-11,"Klaipėdos apskr.",448,62680,16,NA,393,28,0,0,5,445,93,0,NA,0,8,1,0,0,5,320014,0.42,0.72,5.31226758829301,6.56221290318549,0.312486328723118,NA,NA,1552.11959476773,319.986000612473,42.86,325,0.15,0.57,112.5,200,-100,NA,NA,-9.84,19.27,0,0
2020-08-11,"Marijampolės apskr.",106,23144,4,NA,95,4,0,0,0,42,7,0,NA,0,0,0,0,0,0,136657,0,0,0,0.731759075641936,0,NA,NA,1080.80815472314,309.534088996539,NA,-100,0,-0.12,-100,-66.67,NA,NA,NA,-18.33,-20,0,0
2020-08-11,"Panevėžio apskr.",93,33650,2,NA,47,44,0,0,0,279,128,0,NA,2,1,0,0,0,0,211162,0.29,0.29,13.2599615461115,13.7335316013298,0,NA,NA,2005.09561379415,842.007558178081,-78.26,-79.17,-0.64,-0.68,-22.22,-23.68,NA,NA,NA,-29.41,-42.1,0,0
2020-08-11,"Šiaulių apskr.",63,42410,3,NA,51,9,0,0,1,192,4,0,NA,0,1,0,0,0,0,261429,0.07,0.07,2.67759123892147,1.53005213652655,0,NA,NA,1139.88884171228,173.660917495764,-83.33,-66.67,-0.31,-0.12,0,0,NA,NA,NA,-12.46,7.31,0,0
2020-08-11,"Tauragės apskr.",18,12192,1,NA,16,2,0,0,0,62,26,0,NA,1,0,0,0,0,0,91802,0.23,0.23,1.08930088669092,2.17860177338184,0,NA,NA,889.958824426483,215.681575564803,Inf,0,0.23,-0.03,0,-60,NA,NA,NA,16.14,-20,0,0
2020-08-11,"Telšių apskr.",33,18791,1,NA,29,1,0,0,0,154,62,0,NA,0,0,0,0,0,0,130629,0,0,0.765526797265538,0.765526797265538,0,NA,NA,1180.44232138346,289.369129366373,-100,-100,-0.1,-0.1,0,0,NA,NA,NA,-40.21,-60.52,0,0
2020-08-11,"Unknown",0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-11,"Utenos apskr.",62,21470,0,NA,34,28,0,0,0,138,51,0,NA,0,0,0,0,0,0,124965,1.18,0.64,17.6049293802265,17.6049293802265,0,NA,NA,1337.97463289721,325.69119353419,0,-62.5,-0.31,-1.53,37.5,10,NA,NA,NA,26.87,23.63,0,0
2020-08-11,"Vilniaus apskr.",1086,190525,31,NA,887,154,0,0,11,1693,415,0,NA,5,11,5,0,0,1,820725,0.46,0.66,7.67613999817235,13.159097139724,0,NA,NA,2089.7377318834,561.94218526303,86.36,20.41,0.19,0.0600000000000001,14.55,71.43,NA,NA,NA,9.54,-41.13,0,0
2020-08-12,"Alytaus apskr.",43,28866,2,NA,41,0,0,0,0,139,24,0,NA,0,0,0,0,0,0,134055,0,0,0,0,0,NA,NA,1782.85032262877,847.413375107232,NA,NA,0,0,NA,-100,NA,NA,NA,-21.24,-34.16,0,0
2020-08-12,"Kauno apskr.",356,82193,4,NA,156,195,0,0,5,503,75,0,NA,0,5,0,0,0,2,562891,1.78,1.7,22.9174031917369,22.0291317501968,0,NA,NA,2002.3414835199,928.2436564095,100,95.24,1.11,1.05,63.29,85.07,NA,NA,NA,-25.31,-44.68,0,0
2020-08-12,"Klaipėdos apskr.",455,63082,16,NA,393,35,0,0,7,402,117,0,NA,0,4,1,0,0,4,320014,0.68,0.86,6.8746992319086,7.81215821807796,0.312486328723118,NA,NA,1579.30590536664,335.297830719906,166.67,300,0.46,0.68,144.44,257.14,-100,NA,NA,-13.85,11.22,0,0
2020-08-12,"Marijampolės apskr.",106,23238,4,NA,95,4,0,0,0,94,1,0,NA,0,0,0,0,0,0,136657,0,0,0,0,0,NA,NA,1033.24381480641,297.094184710626,NA,NA,0,0,-100,-100,NA,NA,NA,-37.14,-52.9,0,0
2020-08-12,"Panevėžio apskr.",94,33795,2,NA,52,40,0,0,1,145,35,0,NA,5,2,0,0,0,0,211162,0.28,0.28,9.47140110436537,7.5771208834923,0,NA,NA,1782.04411778634,704.198672109565,-75,-66.67,-0.41,-0.23,-42.86,-57.89,NA,NA,NA,-38.64,-45.75,0,0
2020-08-12,"Šiaulių apskr.",63,42699,3,NA,51,9,0,0,0,289,74,0,NA,0,0,0,0,0,0,261429,0.07,0.07,1.91256517065819,1.14753910239491,0,NA,NA,1100.48999919672,168.305735017921,-75,-50,-0.2,-0.07,-28.57,-25,NA,NA,NA,-2.67,11.54,0,0
2020-08-12,"Tauragės apskr.",18,12217,1,NA,16,2,0,0,0,25,2,0,NA,0,1,0,0,0,0,91802,0,0.47,1.08930088669092,3.26790266007277,0,NA,NA,864.904904032592,194.984858717675,-100,100,-0.27,0.2,-50,-40,NA,NA,NA,16.94,1.12,0,0
2020-08-12,"Telšių apskr.",33,18905,1,NA,29,1,0,0,0,114,20,0,NA,0,0,0,0,0,0,130629,0,0,0.765526797265538,0.765526797265538,0,NA,NA,1049.53723905105,220.471717612475,-100,-100,-0.14,-0.14,0,0,NA,NA,NA,-12.96,-21.12,0,0
2020-08-12,"Unknown",0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-12,"Utenos apskr.",62,21691,0,NA,34,28,0,0,0,221,37,0,NA,0,1,1,0,0,0,124965,0.71,0.3,17.6049293802265,16.8047053174889,0,NA,NA,1428.39995198656,321.690073220502,-53.33,-83.33,-1.18,-1.97,15.79,-12.5,NA,NA,NA,24.81,8.29,0,0
2020-08-12,"Vilniaus apskr.",1094,192074,31,NA,890,159,0,0,8,1549,360,0,NA,3,7,4,0,0,0,820725,0.5,0.6,8.28535745834476,9.9911663468275,0,NA,NA,1964.84815254805,421.456638947272,95.65,92.86,0.18,0.21,25.93,9.33,NA,NA,NA,24.16,18.92,0,0
2020-08-13,"Alytaus apskr.",43,29162,2,NA,41,0,0,0,0,296,183,0,NA,0,0,0,0,0,0,134055,0,0,0,0,0,NA,NA,1792.54783484391,857.856849800455,NA,NA,0,0,NA,-100,NA,NA,NA,-23.83,-20.59,0,0
2020-08-13,"Kauno apskr.",363,83072,4,NA,156,202,0,0,7,879,165,0,NA,0,12,1,0,0,0,562891,1.84,1.91,22.9174031917369,23.272711768353,0,NA,NA,1912.27075934772,796.779483061552,100,111.9,1.13,1.22,79.17,81.94,NA,NA,NA,-23.34,-46.77,0,0
2020-08-13,"Klaipėdos apskr.",459,63496,16,NA,393,39,0,0,4,414,107,0,NA,0,5,0,0,0,1,320014,0.78,0.94,7.81215821807796,9.37458986169355,0.312486328723118,NA,NA,1537.74522364647,348.109770197554,216.67,228.57,0.54,0.66,177.78,233.33,-100,NA,NA,-1.73,20.59,0,0
2020-08-13,"Marijampolės apskr.",106,23327,4,NA,95,4,0,0,0,89,4,0,NA,0,0,0,0,0,0,136657,0,0,0,0,0,NA,NA,987.142993040971,287.581316727281,NA,NA,0,0,-100,-100,NA,NA,NA,-30.53,-57.09,0,0
2020-08-13,"Panevėžio apskr.",97,34154,2,NA,59,36,0,0,3,359,103,0,NA,7,1,0,0,0,0,211162,0.35,0.28,10.4185412148019,8.05069093871056,0,NA,NA,1754.10348452847,686.676580066489,-70.59,-69.23,-0.4,-0.29,-38.89,-55.26,NA,NA,NA,-37.12,-44.75,0,0
2020-08-13,"Šiaulių apskr.",65,42852,3,NA,52,10,0,0,2,153,6,0,NA,1,4,0,0,0,0,261429,0.22,0.36,2.67759123892147,2.67759123892147,0,NA,NA,976.938289172203,170.218300188579,-25,150,-0.12,0.19,0,75,NA,NA,NA,18.66,13.94,0,0
2020-08-13,"Tauragės apskr.",19,12281,1,NA,16,3,0,0,1,64,1,0,NA,0,2,0,0,0,0,91802,0.24,0.95,2.17860177338184,5.44650443345461,0,NA,NA,879.065815559574,194.984858717675,0,300,-0.02,0.69,0,0,NA,NA,NA,8.53,-15.46,0,0
2020-08-13,"Telšių apskr.",33,19072,1,NA,29,1,0,0,0,167,44,0,NA,0,0,0,0,0,0,130629,0,0,0.765526797265538,0.765526797265538,0,NA,NA,993.653782850669,200.568020883571,-100,-100,-0.16,-0.16,0,0,NA,NA,NA,7.68,75.79,0,0
2020-08-13,"Unknown",0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-13,"Utenos apskr.",63,21800,0,NA,34,29,0,0,1,109,38,0,NA,0,0,0,0,0,1,124965,0.35,0.35,16.8047053174889,16.0044812547513,0,NA,NA,1394.79054135158,329.692313847877,-83.33,-82.35,-1.71,-1.6,-12.5,-4.76,NA,NA,NA,-0.57,-10.14,0,0
2020-08-13,"Vilniaus apskr.",1098,193778,31,NA,890,163,0,0,4,1704,309,0,NA,0,12,1,0,0,2,820725,0.44,0.6,8.52904444241372,11.2096012671723,0,NA,NA,2007.85890523622,424.259039264065,33.33,48.65,0.03,0.09,32.08,6.98,NA,NA,NA,25.22,18.44,0,0
2020-08-14,"Alytaus apskr.",43,29304,2,NA,41,0,0,0,0,142,17,0,NA,0,0,0,0,0,0,134055,0,0,0,0,0,NA,NA,1673.93980082802,759.389802692924,NA,NA,0,0,NA,-100,NA,NA,NA,-25.91,-27.46,0,0
2020-08-14,"Kauno apskr.",375,84280,4,NA,157,213,0,0,12,1208,537,0,NA,1,21,2,0,0,0,562891,1.43,1.72,24.1609832098932,26.1151803812816,0,NA,NA,1881.35891318213,787.541460069534,2.99,29.69,0.27,0.61,43.16,48.48,NA,NA,NA,-16.27,-29.43,0,0
2020-08-14,"Klaipėdos apskr.",463,63921,16,NA,393,43,0,0,4,425,120,0,NA,0,3,3,0,0,1,320014,0.87,1.04,9.06210353297043,10.3120488478629,0.312486328723118,NA,NA,1497.74697356991,359.359278031586,162.5,212.5,0.53,0.7,163.64,230,-100,NA,NA,1.05,30,0,0
2020-08-14,"Marijampolės apskr.",106,23557,4,NA,96,3,0,0,0,230,121,0,NA,1,0,0,0,0,0,136657,0,0,0,0,0,NA,NA,1037.63436926026,362.220742442758,NA,NA,0,0,-100,-100,NA,NA,NA,-7.34,-18.01,0,0
2020-08-14,"Panevėžio apskr.",98,34581,2,NA,61,35,0,0,1,427,131,0,NA,2,2,0,0,0,0,211162,0.33,0.39,8.9978310491471,8.05069093871056,0,NA,NA,1725.21571116015,665.365927581667,-64.29,-45.45,-0.33,-0.13,-45.71,-52.78,NA,NA,NA,-27.35,-44.41,0,0
2020-08-14,"Šiaulių apskr.",67,43161,3,NA,52,12,0,0,2,309,74,0,NA,0,0,0,0,0,0,261429,0.34,0.34,2.67759123892147,2.67759123892147,0,NA,NA,1008.68687100513,179.398613007738,150,150,0.17,0.17,0,75,NA,NA,NA,26.94,87.73,0,0
2020-08-14,"Tauragės apskr.",22,12386,1,NA,16,6,0,0,3,105,39,0,NA,0,0,0,0,0,0,91802,1,1,5.44650443345461,5.44650443345461,0,NA,NA,860.547700485828,166.663035663711,300,300,0.74,0.74,150,0,NA,NA,NA,3.61,-15.66,0,0
2020-08-14,"Telšių apskr.",33,19137,1,NA,29,1,0,0,0,65,0,0,NA,0,0,0,0,0,0,130629,0,0,0.765526797265538,0,0,NA,NA,981.40535409442,199.802494086305,-100,NA,-0.17,0,0,-100,NA,NA,NA,14.74,77.66,0,0
2020-08-14,"Unknown",0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-14,"Utenos apskr.",63,22154,0,NA,34,29,0,0,0,354,83,0,NA,0,1,5,0,0,0,124965,0.28,0.19,16.8047053174889,9.6026887528508,0,NA,NA,1517.22482295043,346.497019165366,-83.33,-80,-1.88,-1.01,0,-45.45,NA,NA,NA,27.61,-6.7,0,0
2020-08-14,"Vilniaus apskr.",1109,195628,31,NA,895,169,0,0,11,1850,310,0,NA,5,9,0,0,0,3,820725,0.49,0.61,9.01641841055165,11.9406622193792,0,NA,NA,2060.86082427122,433.397301166651,74.07,45,0.13,0.07,37.04,8.89,NA,NA,NA,28.38,19.16,0,0
2020-08-15,"Alytaus apskr.",43,29594,2,NA,41,0,0,0,0,290,206,0,NA,0,0,0,0,0,0,134055,0,0,0,0,0,NA,NA,1755.24971093954,848.159337585319,NA,NA,0,0,NA,-100,NA,NA,NA,-9.78,-13.61,0,0
2020-08-15,"Kauno apskr.",397,86021,4,NA,157,235,0,0,22,1741,1260,0,NA,0,21,1,0,0,0,562891,1.3,1.52,27.1811061111299,28.9576489942102,0,NA,NA,2048.35394419168,929.487236427657,1.32,23.29,-0.0600000000000001,0.21,40.37,44.25,NA,NA,NA,6.15,14.08,0,0
2020-08-15,"Klaipėdos apskr.",464,64200,16,NA,393,44,0,0,1,279,44,0,NA,0,3,1,0,0,1,320014,0.86,1.09,9.37458986169355,9.99956251913979,0.312486328723118,NA,NA,1545.24489553582,359.046791702863,175,600,0.52,0.92,172.73,220,-100,NA,NA,7.16,28.88,0,0
2020-08-15,"Marijampolės apskr.",106,23669,4,NA,96,3,0,0,0,112,53,0,NA,0,1,0,0,0,0,136657,0,0.14,0,0.731759075641936,0,NA,NA,1063.97769598337,369.538333199178,NA,Inf,0,0.14,-100,-66.67,NA,NA,NA,-1.09,-7.98,0,0
2020-08-15,"Panevėžio apskr.",100,34823,2,NA,61,37,0,0,2,242,95,0,NA,0,2,0,0,0,1,211162,0.43,0.5,8.9978310491471,8.05069093871056,0,NA,NA,1722.84786088406,632.216023716388,-41.67,-11.11,-0.16,0.06,-45.71,-45.16,NA,NA,NA,-20.52,-36.6,0,0
2020-08-15,"Šiaulių apskr.",69,43237,3,NA,53,13,0,0,2,76,2,0,NA,1,2,0,0,0,0,261429,0.52,0.52,3.44261730718474,3.44261730718474,0,NA,NA,1008.68687100513,177.103534802948,250,250,0.37,0.37,50,125,NA,NA,NA,2.38,4.87,0,0
2020-08-15,"Tauragės apskr.",22,12428,1,NA,16,6,0,0,0,42,2,0,NA,0,0,0,0,0,0,91802,1,1,5.44650443345461,5.44650443345461,0,NA,NA,879.065815559574,167.752336550402,300,300,0.75,0.75,150,0,NA,NA,NA,-0.74,-12.2,0,0
2020-08-15,"Telšių apskr.",34,19152,1,NA,29,2,0,0,1,15,1,0,NA,0,1,0,0,0,0,130629,0.15,0.15,0.765526797265538,0.765526797265538,0,NA,NA,965.329291351844,199.802494086305,Inf,Inf,0.15,0.15,0,0,NA,NA,NA,19.3,77.66,0,0
2020-08-15,"Unknown",0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-15,"Utenos apskr.",63,22191,0,NA,34,29,0,0,0,37,2,0,NA,0,0,0,0,0,0,124965,0.1,0.19,10.4029128155884,9.6026887528508,0,NA,NA,1472.41227543712,348.097467290841,-91.67,-80,-1.38,-1.04,-40.91,-45.45,NA,NA,NA,27.16,-5.8,0,0
2020-08-15,"Vilniaus apskr.",1111,196231,31,NA,896,170,0,0,2,603,207,0,NA,1,2,1,0,0,0,820725,0.45,0.59,9.13826190258613,11.9406622193792,0,NA,NA,2056.71814554205,435.834171007341,34.38,39.02,0.01,0.0299999999999999,36.36,6.52,NA,NA,NA,31.58,32.57,0,0
2020-08-16,"Alytaus apskr.",43,29631,2,NA,41,0,0,0,0,37,0,0,NA,0,0,0,0,0,0,134055,0,0,0,0,0,NA,NA,1691.09693782403,776.546939688934,NA,NA,0,0,NA,-100,NA,NA,NA,-3.55,2.53,0,0
2020-08-16,"Kauno apskr.",409,86211,4,NA,157,247,0,0,12,190,43,0,NA,0,1,1,0,0,0,562891,1.39,1.41,28.4246861292861,28.4246861292861,0,NA,NA,1991.50457193311,868.729469826307,0,2.53,-0.0800000000000001,-0.04,46.79,30.08,NA,NA,NA,5.8,13.16,0,0
2020-08-16,"Klaipėdos apskr.",467,64349,16,NA,393,47,0,0,3,149,48,0,NA,0,1,3,0,0,2,320014,0.97,1.08,9.06210353297043,10.3120488478629,0.312486328723118,NA,NA,1550.55716312411,359.359278031586,525,460,0.8,0.87,163.64,200,-100,NA,NA,8.93,31.39,0,0
2020-08-16,"Marijampolės apskr.",106,23696,4,NA,96,3,0,0,0,27,5,0,NA,0,0,0,0,0,0,136657,0,0.14,0,0.731759075641936,0,NA,NA,1059.58714152952,368.074815047894,NA,Inf,0,0.14,-100,-66.67,NA,NA,NA,-5.11,-15.75,0,0
2020-08-16,"Panevėžio apskr.",101,34871,2,NA,61,38,0,0,1,48,2,0,NA,0,0,0,0,0,0,211162,0.5,0.5,9.47140110436537,7.10355082827403,0,NA,NA,1654.65377293263,568.75763631714,-33.33,14.29,-0.13,0.13,-42.86,-51.61,NA,NA,NA,-15.62,-30.13,0,0
2020-08-16,"Šiaulių apskr.",69,43307,3,NA,53,13,0,0,0,70,0,0,NA,0,0,0,0,0,0,261429,0.52,0.52,3.44261730718474,3.44261730718474,0,NA,NA,1021.69231416561,177.103534802948,250,250,0.37,0.37,50,125,NA,NA,NA,1.28,4.87,0,0
2020-08-16,"Tauragės apskr.",22,12448,1,NA,16,6,0,0,0,20,0,0,NA,0,0,1,0,0,0,91802,0.97,0.97,5.44650443345461,5.44650443345461,0,NA,NA,893.226727086556,166.663035663711,300,300,0.72,0.72,400,0,NA,NA,NA,1.47,-11.11,0,0
2020-08-16,"Telšių apskr.",34,19170,1,NA,29,2,0,0,0,18,0,0,NA,0,0,0,0,0,0,130629,0.15,0.15,0.765526797265538,0.765526797265538,0,NA,NA,948.487701812002,199.802494086305,Inf,Inf,0.15,0.15,0,0,NA,NA,NA,15.85,77.66,0,0
2020-08-16,"Unknown",0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-16,"Utenos apskr.",63,22227,0,NA,34,29,0,0,0,36,2,0,NA,0,0,0,0,0,0,124965,0.1,0.2,9.6026887528508,9.6026887528508,0,NA,NA,1486.01608450366,348.097467290841,-90.91,-80,-1.16,-0.94,-45.45,-45.45,NA,NA,NA,11.99,-4.05,0,0
2020-08-16,"Vilniaus apskr.",1116,196727,31,NA,896,175,0,0,5,496,326,0,NA,0,23,4,0,0,0,820725,0.47,0.79,9.74747936275854,14.6212190441378,0,NA,NA,2084.25477474184,457.034938621341,28.57,66.67,0.00999999999999995,0.2,40.35,23.71,NA,NA,NA,24.34,26.65,0,0
2020-08-17,"Alytaus apskr.",43,29667,2,NA,41,0,0,0,0,36,0,0,NA,0,0,0,0,0,0,134055,0,0,0,0,0,NA,NA,1647.83111409496,759.389802692924,NA,NA,0,0,NA,-100,NA,NA,NA,-1.53,6.49,0,0
2020-08-17,"Kauno apskr.",415,86778,4,NA,162,248,0,0,6,567,312,0,NA,5,5,1,0,0,1,562891,1.28,1.32,28.6023404175942,28.0693775526701,0,NA,NA,1950.28877704564,833.731575029624,-17.05,-9.64,-0.38,-0.25,34.17,17.91,NA,NA,NA,7.37,28.82,0,0
2020-08-17,"Klaipėdos apskr.",469,64781,16,NA,394,48,0,0,2,432,66,0,NA,1,1,1,0,0,0,320014,1.02,0.98,9.68707619041667,10.624535176586,0.312486328723118,NA,NA,1537.12025098902,356.234414744355,420,177.78,0.81,0.6,158.33,126.67,-100,NA,NA,7.29,9.17,0,0
2020-08-17,"Marijampolės apskr.",108,23736,4,NA,96,5,0,0,2,40,1,0,NA,0,0,0,0,0,0,136657,0.32,0.16,1.46351815128387,0.731759075641936,0,NA,NA,979.09364320891,287.581316727281,Inf,Inf,0.32,0.16,Inf,0,NA,NA,NA,-9.94,-4.48,0,0
2020-08-17,"Panevėžio apskr.",101,35025,2,NA,65,34,0,0,0,154,46,0,NA,4,2,0,0,0,0,211162,0.48,0.6,7.10355082827403,7.10355082827403,0,NA,NA,1670.75515481005,564.495505820176,14.29,100,0.11,0.33,-54.55,-46.43,NA,NA,NA,-11.74,-17.18,0,0
2020-08-17,"Šiaulių apskr.",69,43521,3,NA,53,13,0,0,0,214,31,0,NA,0,0,0,0,0,0,261429,0.54,0.54,3.0601042730531,2.67759123892147,0,NA,NA,1038.14037463327,164.863117710736,600,Inf,0.47,0.54,33.33,75,NA,NA,NA,-7.65,-20.42,0,0
2020-08-17,"Tauragės apskr.",22,12508,1,NA,16,6,0,0,0,60,18,0,NA,0,0,0,0,0,0,91802,1.06,0.79,5.44650443345461,5.44650443345461,0,NA,NA,891.048125313174,164.484433890329,300,50,0.83,0.34,400,-16.67,NA,NA,NA,-14.09,39.68,0,0
2020-08-17,"Telšių apskr.",35,19326,1,NA,29,3,0,0,1,156,68,0,NA,0,1,0,0,0,0,130629,0.29,0.29,1.53105359453108,1.53105359453108,0,NA,NA,972.984559324499,208.223288856226,Inf,Inf,0.29,0.29,100,100,NA,NA,NA,18.38,153.25,0,0
2020-08-17,"Unknown",0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-17,"Utenos apskr.",65,22277,0,NA,36,29,0,0,2,50,0,0,NA,2,0,0,0,0,0,124965,0.32,0.21,11.2031368783259,9.6026887528508,0,NA,NA,1497.21922138199,348.097467290841,-72.73,-80,-0.87,-0.87,-36.36,-45.45,NA,NA,NA,2.05,-4.05,0,0
2020-08-17,"Vilniaus apskr.",1140,198079,31,NA,901,194,0,0,24,1352,318,0,NA,5,6,6,0,0,0,820725,0.7,0.76,11.9406622193792,14.9867495202413,0,NA,NA,2158.09193091474,462.517895762893,96.97,32.08,0.31,0.13,63.33,16.04,NA,NA,NA,9.24,44.75,0,0
2020-08-18,"Alytaus apskr.",43,29878,2,NA,41,0,0,0,0,211,138,0,NA,0,0,0,0,0,0,134055,0,0,0,0,0,NA,NA,1722.4273619037,841.445675282533,NA,NA,0,0,NA,NA,NA,NA,NA,-0.6,1.43,0,0
2020-08-18,"Kauno apskr.",421,87751,4,NA,163,253,0,0,6,973,518,0,NA,1,19,3,0,0,0,562891,1.15,1.39,28.9576489942102,30.2012290123665,0,NA,NA,1997.36716344727,884.540701485723,-24.73,-2.33,-0.64,-0.27,28.35,18.88,NA,NA,NA,16.96,40.65,0,0
