"day","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
2020-09-03,0.839597812477612,0.062890072729319,0.721778416024811,0.739620376576214,0.796227734124536,0.837647853375851,0.880903975419025,0.946272143247623,0.968356966311925
2020-09-04,0.894129908313721,0.0753096109370932,0.75934072269709,0.77852511163757,0.841485877096874,0.889314244272393,0.941889196530497,1.0262139955556,1.05508613150399
2020-09-05,0.94907258644329,0.0787008628331142,0.805008481564585,0.825689248982637,0.893702881472154,0.945538690291795,1.00113877724303,1.08409174768416,1.1114478829039
2020-09-06,0.893575684580004,0.0716868393989628,0.75850520590127,0.778706415776595,0.844108646215831,0.891775873320286,0.941226497820973,1.0145939493971,1.03866218403287
2020-09-07,0.957826209866175,0.076545479581889,0.814014167256376,0.835481873580144,0.904807110597693,0.955761697774299,1.00870946701807,1.08713839219589,1.11301275337215
2020-09-08,0.98612375476778,0.0739080130731771,0.846226662529168,0.867452885927785,0.935294736166916,0.984453861287609,1.03519135160594,1.11038756967446,1.13557726547398
2020-09-09,1.07155195108815,0.0743176187767838,0.930673277847476,0.952125805804868,1.02049191422002,1.06994678889852,1.12075724938745,1.19658699994606,1.22175691267539
2020-09-10,1.15217951117972,0.0768916221064864,1.006584485339,1.0288701575115,1.09944403161373,1.15033558229538,1.20304466305393,1.28159367843548,1.30793778548873
2020-09-11,1.21055102640322,0.0874075765065117,1.04207774957297,1.06801949628663,1.15072360524332,1.20981665407909,1.26929601119456,1.35553849915007,1.38418206048413
2020-09-12,1.1567098429574,0.0972828495127388,0.970699438283936,0.997272873917782,1.08858314837251,1.15675747344853,1.22369510070631,1.31678032216118,1.34677371269484
2020-09-13,1.27589206453548,0.105076047152834,1.08515052779326,1.11098652771794,1.20029175862789,1.27157270000908,1.34749267086394,1.45505017972393,1.48903975244816
2020-09-14,1.13063360081584,0.107929480950306,0.931775457628827,0.95814464090032,1.05265731395098,1.12857794894295,1.20527631266668,1.31151856387205,1.34557992830475
2020-09-15,1.14939047127908,0.0977390371111813,0.978324231825249,1.00109406033093,1.0788514300363,1.14217862776099,1.21378682289649,1.32106057510716,1.35557529672468
2020-09-16,1.2155559593112,0.094639589889023,1.04759320209793,1.07060387453775,1.14801323526655,1.20944319752056,1.27762335237357,1.38110905327152,1.41429793617811
2020-09-17,1.23172798802902,0.0983286813760618,1.05066355321672,1.07567055237632,1.16173308038355,1.22858542780565,1.2983991396368,1.39853210232603,1.4304567836975
2020-09-18,1.34871671725711,0.109978897076233,1.14471902869396,1.17165720913763,1.26913232290729,1.34746900668641,1.42553386836765,1.53195849799482,1.56466430440856
2020-09-19,1.41662381225462,0.136814093120617,1.15715578970244,1.1877610967089,1.31512685979195,1.42304695520416,1.5174517793927,1.63297649829214,1.6672729698296
2020-09-20,1.38742247352818,0.158918518253955,1.09732913324832,1.12723883290113,1.26239560746536,1.39480799501426,1.50980440221182,1.63680589839553,1.67213454167263
2020-09-21,1.40085786927855,0.169273514395999,1.1141623547027,1.14165070446141,1.26241235396075,1.39693973323824,1.53165789684523,1.67970390844567,1.71861717299222
2020-09-22,1.38320621166761,0.171953620174924,1.10071823203925,1.12719490593864,1.24379781377879,1.37221630371421,1.51258843086157,1.67631242040674,1.71833777962972
2020-09-23,1.48637692205086,0.180796739760783,1.1964905496266,1.22266083299725,1.34006060963885,1.47107336223974,1.6194461375523,1.80110269909687,1.8476464021491
2020-09-24,1.49488754048168,0.194341221312557,1.16777181382131,1.19669681012115,1.33959920835772,1.48813101182284,1.63995490404598,1.82280986705872,1.86790087547001
2020-09-25,1.39849998100968,0.190295764145449,1.08337445781006,1.10933030359774,1.24226430982523,1.39304277430379,1.54389322281448,1.71690074203167,1.75832118856287
2020-09-26,1.31760377956056,0.170029072765645,1.05187014506097,1.07377005973859,1.17537657574019,1.3026930015918,1.44651709417035,1.6123426846106,1.65119526153741
2020-09-27,1.29645694208552,0.148755908841796,1.07076577743758,1.09060705854707,1.17533115439411,1.27544129012571,1.40464820542229,1.56474115526677,1.60201088391607
2020-09-28,1.29388951273309,0.132731752559445,1.08818896141052,1.10785677616707,1.18862447261639,1.27579746324427,1.38720253260768,1.53499524888516,1.57087216654183
2020-09-29,1.28822971263918,0.121796275677713,1.09056590340605,1.11035043631718,1.19297584559296,1.27612219120584,1.37415537739556,1.50535086890789,1.53799624214624
2020-09-30,1.14094003854447,0.103552759042785,0.966055913465209,0.984477910650944,1.06043539416603,1.13459212153817,1.21505470180895,1.32050803541241,1.34810214311194
2020-10-01,1.18761485646285,0.0858811018663222,1.0483285580289,1.06447190909773,1.12249985106067,1.17640049593825,1.24633248133836,1.34331543856189,1.3693607557919
2020-10-02,1.16118205478206,0.0777402113744427,1.02854679280325,1.04458588378065,1.1029966170394,1.15451130993264,1.21478880717148,1.29830281428506,1.32201443366539
2020-10-03,1.14030304165368,0.0704065512026178,1.01803551137239,1.03319846368631,1.08803819163188,1.13528420383847,1.18872773050251,1.26326837162224,1.28505206278517
2020-10-04,1.0998937671763,0.0627175543244897,0.988648777157124,1.00326600429767,1.05408045668961,1.09607175840941,1.14274430810255,1.20870638333728,1.22847742461561
2020-10-05,1.06288965666302,0.0542284314243336,0.965640474841062,0.979033956332968,1.02405277187037,1.05972159751037,1.09913666420602,1.1570706519057,1.17512145372596
2020-10-06,1.04576657807736,0.0470314114408553,0.959550357554213,0.972155331980536,1.01280839370312,1.04353264089568,1.07668288915944,1.12674187050904,1.14319600226735
2020-10-07,1.09832569808339,0.0439106112526315,1.01624236545871,1.02857347294698,1.06799864281814,1.09693834740055,1.12722841252307,1.17292973928131,1.18822306104038
2020-10-08,1.02726020164285,0.043013062126485,0.945214888233786,0.957804713654393,0.997706900422217,1.02653047814362,1.05604398573957,1.09917565706809,1.1133606644237
2020-10-09,1.11881193850599,0.0413957995335721,1.04004898682809,1.05222176560623,1.09048593494885,1.11799439425619,1.14623187539312,1.18842562599902,1.20241428808193
2020-10-10,1.16484577541969,0.0477868316931781,1.07047862117632,1.08525636248783,1.13252334483432,1.16534968008725,1.19745128748231,1.24270613431402,1.25723699027751
2020-10-11,1.16527652500579,0.0589141618800438,1.04678246249315,1.0633692900746,1.1245284302135,1.16905833998269,1.20755968356131,1.25685034056688,1.27211297366245
2020-10-12,1.1774608809465,0.0664303073860938,1.05105907702213,1.06697575703548,1.12790495411638,1.18035226622856,1.22694656397621,1.28211773580208,1.29833088805878
2020-10-13,1.16457981514468,0.0713684336059435,1.0341354758171,1.04969869634363,1.11000111787075,1.16512572128165,1.2181599892985,1.27983003645836,1.29750193859962
2020-10-14,1.25263817816434,0.0766519141357993,1.11872286782491,1.13413093406219,1.19331334477159,1.24959084358432,1.30915785922763,1.38158112222895,1.40147106981405
2020-10-15,1.35491041629269,0.0962175862952444,1.17763466399471,1.19696851647215,1.28188324736863,1.35745796882038,1.42713647330009,1.50902945920547,1.53101478000821
2020-10-16,1.30272641824333,0.117346141807008,1.08253074743744,1.10329683039251,1.21195578601817,1.31330730065392,1.39441545910778,1.48012698745981,1.50211127305787
2020-10-17,1.32161860176423,0.124188771353525,1.11182254660111,1.12914180076361,1.21659575616798,1.32310813471173,1.42201193525772,1.51902948278764,1.54165322196589
2020-10-18,1.31808898880931,0.129029849399144,1.10524950568227,1.12292348751242,1.21027544451136,1.31399085260455,1.42077523266344,1.53049771617389,1.55480236753241
2020-10-19,1.31258340335658,0.129466724517083,1.10426135826217,1.12093461203764,1.20506788074318,1.30481960809324,1.4123803988135,1.53227184436801,1.55883402640391
2020-10-20,1.37462652271544,0.132844717993072,1.16227021254496,1.17922266943015,1.26470377455909,1.36564292604775,1.47543437314475,1.60245826031087,1.63100695530867
2020-10-21,1.41179232467539,0.144230875698271,1.16894998936526,1.18823575977123,1.29459007519012,1.40956286429758,1.52259939837989,1.65148051544327,1.67931628129344
2020-10-22,1.42627781061827,0.157395537352364,1.16039561846349,1.18018189803514,1.29619980004794,1.42778197534108,1.55094921422002,1.68147226698093,1.70808864643189
2020-10-23,1.48432788063014,0.173676338951004,1.1985184454719,1.21823228369481,1.33759425742939,1.48364324955792,1.62438112788727,1.76699235899184,1.79434079334129
2020-10-24,1.56862150088715,0.199958814631399,1.2396530668503,1.26128225121363,1.40052028063281,1.56768915494713,1.73069495436494,1.89436740106405,1.92453436478177
2020-10-25,1.72865079404693,0.246347984682893,1.32258868127276,1.34818735585007,1.52227014426654,1.72972808006224,1.92857814643376,2.12867135051095,2.16558125566103
2020-10-26,1.65256897445169,0.277204379107433,1.19103132293188,1.21869791726036,1.42073743210161,1.65883055635352,1.88005549823288,2.0965604382537,2.13683903667989
2020-10-27,1.67904817124942,0.292196470261529,1.23572198742723,1.25747558110452,1.42438769876639,1.66532020151625,1.91975954477706,2.16915956298713,2.21697596977842
2020-10-28,1.69851035558987,0.302971407379429,1.24516714589338,1.26826393471638,1.43832436623678,1.67539695393197,1.94154353056375,2.22052988925581,2.27818093259746
2020-10-29,1.60482018978904,0.290755357827218,1.17110720777778,1.19288956145182,1.35789298826553,1.58119763055419,1.83238912467174,2.11122620937682,2.17215947980519
2020-10-30,1.59511026609129,0.273684798529696,1.20363785213566,1.22203271489029,1.35943899120566,1.56537006185896,1.80430617978465,2.08354816399909,2.14331497359564
2020-10-31,1.50919086510886,0.246465561197022,1.14892117973715,1.16742137088126,1.29931308043579,1.48367421167271,1.69615600244149,1.95212124809405,2.00327762906903
2020-11-01,1.38397760307193,0.207082057884127,1.0875761236244,1.10236066408284,1.20623256345989,1.35904785988439,1.5402534480341,1.7611017216896,1.80195058746981
2020-11-02,1.38077058652091,0.176309843618001,1.14049023911025,1.15212850307559,1.22833151135709,1.35181603509429,1.51091483702534,1.71168047153659,1.74640623052645
2020-11-03,1.251243298956,0.142784302468043,1.04370481102479,1.05594138339289,1.13097940315708,1.23181202143145,1.35623714508972,1.51662729338552,1.54338243217936
2020-11-04,1.18654908441062,0.109435995177831,1.03739767193067,1.0459411849267,1.09307115722588,1.16664760018412,1.26605866536115,1.39513643844077,1.41710082892848
2020-11-05,1.3061266000332,0.093707215153639,1.17839621524306,1.18705925527843,1.22862386507712,1.28693932483975,1.37212684974731,1.48739119825001,1.50900037807628
2020-11-06,1.39979215996825,0.105767551598033,1.21571061237042,1.23082948827634,1.31933082029431,1.39702338244758,1.47905994982356,1.58074232757691,1.60234590688874
2020-11-07,1.49132256342521,0.138675465196231,1.23434785536849,1.25275971425645,1.38332790131258,1.50733803393414,1.60059085299569,1.70211693007947,1.72376747773383
2020-11-08,1.41179099004749,0.163885136791328,1.11751515862727,1.13598603804881,1.27617102598077,1.43189187400378,1.54986961427288,1.65045620286613,1.66952835220344
2020-11-09,1.34393931642075,0.162056347105223,1.08994370901439,1.10272105629012,1.20004206056659,1.34269258926705,1.48630797385291,1.60054094060841,1.61702918216027
2020-11-10,1.36085755031881,0.15517375632486,1.13958511346991,1.15005029849627,1.22377842356912,1.34410508520797,1.48700585216754,1.6325513612727,1.65723095365687
2020-11-11,1.33784622496688,0.146022074456729,1.12234690908563,1.13452702642819,1.2141497453758,1.32111212554989,1.44848605007982,1.5960271492571,1.62592307924936
2020-11-12,1.29706828016096,0.131809564977267,1.09930863468537,1.11053399794976,1.18617833999262,1.28387707674178,1.39645719604643,1.53166807629344,1.55735369789533
2020-11-13,1.17444457634293,0.108153732125667,1.01268529678286,1.0217317346057,1.08211821658056,1.16449337977981,1.25587511955088,1.36860955735925,1.38752375540537
2020-11-14,1.05982630966076,0.07655596852036,0.955440799442308,0.962153828263796,0.993861414641201,1.04549627470808,1.11613914150108,1.2041736750246,1.2191082969689
2020-11-15,1.04371220207351,0.0502755862718844,0.967305955183733,0.978420328601013,1.00831772889058,1.0302930419484,1.07554291063412,1.14493182716451,1.15809044540893
2020-11-16,1.00918127107297,0.0329064493269487,0.95102206118109,0.961165197880586,0.987560291998718,1.0046027783377,1.02738155598818,1.07339657583754,1.0845699171687
2020-11-17,1.04933457935567,0.0245996145806944,0.998088884536079,1.00782768829228,1.0342581762588,1.05003929269062,1.06458285672696,1.08988016704529,1.09937491231458
2020-11-18,1.04807633725916,0.019755226123181,1.0106347531753,1.01787655713619,1.03545231929219,1.04718306642554,1.0602843033842,1.08191289002158,1.08918505459397
2020-11-19,1.05892338528313,0.0175801112188419,1.02598619050587,1.03121089538347,1.04703790531021,1.05833860417525,1.07014366987733,1.08910465585292,1.09557103902818
2020-11-20,1.09174909156146,0.018882948982216,1.05476764502304,1.05969533165371,1.07859765867621,1.092627279138,1.10484713810715,1.12196063256759,1.12760276281779
2020-11-21,1.16400851115376,0.0276983309900888,1.10768871349843,1.11394446059369,1.14391020229691,1.16871544314733,1.18511883381043,1.20309313665207,1.20854354667023
2020-11-22,1.13802723305771,0.0449164551198741,1.04530905474209,1.05404374423106,1.10553129359371,1.14787871965679,1.17423751897421,1.19650591417641,1.20237147448598
2020-11-23,1.12886826116256,0.0492715147933729,1.04275473213634,1.04908871536163,1.08673854791562,1.13319543294436,1.17093530365105,1.20092630608738,1.2079205845624
2020-11-24,1.13115637715896,0.0499122974973963,1.05043306219535,1.0563143447258,1.08791084129831,1.13021556907627,1.17247380278045,1.21144838336548,1.21995650667522
2020-11-25,1.13833323728516,0.0499350743239451,1.05876183070059,1.06470229687505,1.09618771468373,1.13554894363457,1.17763048190923,1.22221457414093,1.23199607868844
2020-11-26,1.11204363141072,0.0486659391675835,1.0323094266425,1.03847830441536,1.07202848598581,1.10992460672856,1.14975988523491,1.19356670524383,1.20307416295394
2020-11-27,1.09647958143159,0.04337398475609,1.02845279973537,1.03361890188398,1.05985271938343,1.09333200886801,1.12967166936355,1.17147266198754,1.17968805138173
2020-11-28,1.04573091813273,0.0365388719804939,0.988717748447541,0.993390770035236,1.01527809030396,1.04222063488285,1.07334716992204,1.10985577656749,1.11707121046554
2020-11-29,1.02677058498261,0.0266966169020831,0.985918684572307,0.990531314826259,1.00630988575679,1.02144230029215,1.04544088546332,1.07675410542473,1.0835223599288
2020-11-30,1.0176634590757,0.0192231239786367,0.985567858491124,0.990058500768579,1.00404716852034,1.01487987546779,1.02951323793152,1.05394266179122,1.06008435479278
2020-12-01,0.996387036814257,0.0143373381413562,0.970011086053136,0.974153954638086,0.986598770937837,0.995556788592505,1.00537184724279,1.02177950957358,1.02690825934444
2020-12-02,1.02073071555755,0.0123340056321285,0.99606870392959,1.00019556061635,1.0125243011644,1.02089776076798,1.02906975734308,1.0407677562288,1.0445645854154
2020-12-03,1.02990460142682,0.010909526463666,1.00863302764326,1.01213441367938,1.0226012676718,1.02982085241433,1.03714551881505,1.04799385656856,1.05156381796202
