"date","municipality_code","incidence","incidence_rollmean7","incidence_rollmean7_ago7d","incidence_absolute_diff","incidence_acceleration_proc","cumulative_totals","active_de_jure","active_sttstcl","dead_cases","dead_cases_today","recovered_de_jure","recovered_sttstcl","recovered_de_jure_today","recovered_sttstcl_today","municipality_name","positivity_acceleration_proc","composite_acceleration_proc"
2020-10-08,"54",8,3.6,3.1,3,13,61,60,58,1,0,0,2,0,0,"Kelmės r. sav.",-16,13
2020-10-08,"55",0,0.6,1.1,-4,-44.4,93,86,14,6,0,1,73,0,0,"Klaipėdos r. sav.",0,0
2020-10-08,"56",1,0.6,0,4,400,64,60,4,4,0,0,56,0,0,"Kretingos r. sav.",90,400
2020-10-08,"57",0,0.3,0,2,200,20,20,11,0,0,0,9,0,0,"Kupiškio r. sav.",57.1,200
2020-10-08,"58",0,0,0.1,-1,-50,5,4,1,1,0,0,3,0,0,"Kazlų Rūdos sav.",-56.5,-50
2020-10-08,"59",0,0.3,0.3,0,0,11,10,5,1,0,0,5,0,0,"Lazdijų r. sav.",4.3,4.3
2020-10-08,"61",1,0.9,1.7,-6,-46.2,57,54,33,1,0,2,23,0,6,"Mažeikių r. sav.",-23.3,-23.3
2020-10-08,"62",0,0.1,0.1,0,0,45,44,2,0,0,1,43,0,0,"Molėtų r. sav.",-51.1,0
2020-10-08,"63",0,0,0,0,0,6,6,0,0,0,0,6,0,0,"Pagėgių sav.",0,0
2020-10-08,"65",1,0.4,0.1,2,100,12,12,11,0,0,0,1,0,0,"Pakruojo r. sav.",62.5,100
2020-10-08,"66",0,1,0.9,1,14.3,33,33,19,0,0,0,14,0,0,"Panevėžio r. sav.",-29.7,14.3
2020-10-08,"67",0,0,0.3,-2,-66.6,18,17,7,0,0,1,11,0,0,"Pasvalio r. sav.",-36,-36
2020-10-08,"68",1,0.4,0,3,300,20,19,10,1,0,0,9,0,0,"Plungės r. sav.",60,300
2020-10-08,"69",0,0.1,0.3,-1,-33.3,32,27,4,3,0,2,25,0,0,"Prienų r. sav.",0,0
2020-10-08,"71",8,6,9.9,-27,-38.6,232,219,210,13,0,0,9,0,0,"Radviliškio r. sav.",-31.9,-31.9
2020-10-08,"72",34,22.7,30.1,-52,-24.5,520,500,489,8,1,12,23,2,3,"Raseinių r. sav.",-29.7,-24.5
2020-10-08,"73",0,0.1,0,1,100,26,26,12,0,0,0,14,0,0,"Rokiškio r. sav.",-40,100
2020-10-08,"74",0,0.7,0.1,4,199.9,9,9,6,0,0,0,3,0,0,"Rietavo sav.",75,199.9
2020-10-08,"75",0,0.3,0.1,1,50,12,12,4,0,0,0,8,0,1,"Skuodo r. sav.",3.7,50
2020-10-08,"77",1,1,0.1,6,299.9,28,26,10,1,0,1,17,0,0,"Tauragės r. sav.",130.8,299.9
2020-10-08,"78",1,0.1,0.9,-5,-71.4,24,22,13,2,0,0,9,0,0,"Telšių r. sav.",-50,-50
2020-10-08,"79",3,0.4,0,3,300,58,51,8,0,0,7,50,0,0,"Trakų r. sav.",5.6,300
2020-10-08,"81",1,0.1,0,1,100,95,78,15,15,0,2,65,0,0,"Ukmergės r. sav.",47.1,100
2020-10-08,"82",2,1,0.1,6,299.9,25,25,11,0,0,0,14,0,0,"Utenos r. sav.",86.7,299.9
2020-10-08,"84",1,0.6,0,4,400,17,17,5,0,0,0,12,0,0,"Šakių r. sav.",118.7,400
2020-10-08,"85",0,0.1,0,1,100,34,30,4,0,0,4,30,0,1,"Šalčininkų r. sav.",38.5,100
2020-10-08,"86",1,0.6,0,4,400,50,49,9,0,0,1,41,0,0,"Švenčionių r. sav.",-38.6,400
2020-10-08,"87",1,1,0,7,700,13,12,7,1,0,0,5,0,0,"Šilalės r. sav.",350,700
2020-10-08,"88",0,0.4,0.4,0,0,23,22,8,0,0,1,15,0,2,"Šilutės r. sav.",0,0
2020-10-08,"89",1,0.1,0,1,100,16,15,1,1,0,0,14,0,0,"Širvintų r. sav.",60,100
2020-10-08,"91",18,5,5,0,0,116,115,104,1,0,0,11,0,2,"Šiaulių r. sav.",-6.9,0
2020-10-08,"94",0,0.6,0.3,2,66.6,33,30,14,1,0,2,18,0,2,"Jurbarko r. sav.",4.5,66.6
2020-10-09,"00",185,140.9,114.9,182,22.6,6158,5588,2805,187,3,383,3166,8,63,"Lietuva",8.1,22.6
2020-10-09,"11",1,0.4,0,3,300,42,40,7,1,0,1,34,0,1,"Alytaus m. sav.",30,300
2020-10-09,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birštono sav.",0,0
2020-10-09,"13",39,29.9,19.3,74,54.4,1581,1399,595,38,0,144,948,3,11,"Vilniaus m. sav.",24.2,54.4
2020-10-09,"15",5,1.9,0.9,7,100,22,22,19,0,0,0,3,0,0,"Druskininkų sav.",0,100
2020-10-09,"18",0,0.6,0.3,2,66.6,100,79,13,9,0,12,78,0,0,"Marijampolės sav.",21.4,66.6
2020-10-09,"19",26,18.6,14.9,26,24.8,666,653,308,10,0,3,348,0,5,"Kauno m. sav.",0,24.8
2020-10-09,"21",10,6.3,2.1,29,181.2,438,382,88,37,1,19,313,0,5,"Klaipėdos m. sav.",54.5,181.2
2020-10-09,"23",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Neringos sav.",0,0
2020-10-09,"25",0,0.7,0.1,4,199.9,25,22,7,1,0,2,17,0,2,"Palangos m. sav.",109.5,199.9
2020-10-09,"27",2,1.9,3.6,-12,-46.2,148,141,54,6,0,1,88,0,6,"Panevėžio m. sav.",-28.6,-28.6
2020-10-09,"29",14,12.9,12.9,0,0,378,365,298,4,0,9,76,2,9,"Šiaulių m. sav.",-1.9,0
2020-10-09,"30",0,0.1,0.1,0,0,19,16,2,1,0,2,16,0,0,"Visagino sav.",0,0
2020-10-09,"32",0,0,0.4,-3,-74.9,17,15,10,2,0,0,5,0,0,"Akmenės r. sav.",-52.4,-52.4
2020-10-09,"33",0,0.1,0,1,100,7,7,1,0,0,0,6,0,0,"Alytaus r. sav.",30,100
2020-10-09,"34",0,0,0.1,-1,-50,12,12,1,0,0,0,11,0,0,"Anykščių r. sav.",-37.5,-37.5
2020-10-09,"36",0,0,0,0,0,15,15,6,0,0,0,9,0,0,"Biržų r. sav.",21.4,21.4
2020-10-09,"38",0,0.3,0,2,200,4,3,2,1,0,0,1,0,0,"Varėnos r. sav.",70,200
2020-10-09,"39",0,0.1,0.1,0,0,26,23,6,1,0,2,19,0,3,"Vilkaviškio r. sav.",0,0
2020-10-09,"41",5,4.3,2.9,10,47.6,389,243,71,6,0,140,312,0,1,"Vilniaus r. sav.",53.8,53.8
2020-10-09,"42",1,2.4,0.4,14,349.7,49,48,25,0,0,1,24,0,0,"Elektrėnų sav.",94.4,349.7
2020-10-09,"43",0,0,0.1,-1,-50,10,9,4,1,0,0,5,0,0,"Zarasų r. sav.",-10,-10
2020-10-09,"45",0,0.1,0,1,100,26,26,2,0,0,0,24,0,0,"Ignalinos r. sav.",150,150
2020-10-09,"46",0,0.3,0.4,-1,-25,19,18,5,0,0,1,14,0,0,"Jonavos r. sav.",-15.8,-15.8
2020-10-09,"47",1,0.6,0,4,400,20,18,4,2,0,0,14,0,0,"Joniškio r. sav.",110,400
2020-10-09,"48",0,0,0,0,0,13,11,2,1,0,1,10,0,0,"Kalvarijos sav.",0,0
2020-10-09,"49",0,0.4,0.1,2,100,15,13,5,0,0,2,10,0,0,"Kaišiadorių r. sav.",42.9,100
2020-10-09,"52",4,5.1,4.4,5,15.6,186,180,83,2,0,4,101,1,2,"Kauno r. sav.",-2.4,15.6
2020-10-09,"53",1,0.4,0.9,-3,-42.9,40,39,18,1,0,0,21,0,0,"Kėdainių r. sav.",-48.3,-42.9
2020-10-09,"54",9,4.9,2.6,16,84.2,70,69,67,1,0,0,2,0,0,"Kelmės r. sav.",68.4,84.2
2020-10-09,"55",2,0.7,1.3,-4,-40,95,88,16,6,0,1,73,0,0,"Klaipėdos r. sav.",12,12
2020-10-09,"56",0,0.6,0,4,400,64,60,4,4,0,0,56,0,0,"Kretingos r. sav.",80,400
2020-10-09,"57",0,0.3,0,2,200,20,20,10,0,0,0,10,0,1,"Kupiškio r. sav.",46.7,200
2020-10-09,"58",0,0,0.1,-1,-50,5,4,1,1,0,0,3,0,0,"Kazlų Rūdos sav.",-58.3,-50
2020-10-09,"59",0,0.3,0.3,0,0,11,10,5,1,0,0,5,0,0,"Lazdijų r. sav.",4,4
2020-10-09,"61",0,0.6,1.7,-8,-61.5,57,54,31,1,0,2,25,0,2,"Mažeikių r. sav.",-51.4,-51.4
2020-10-09,"62",1,0.3,0.1,1,50,46,44,3,0,0,2,43,1,0,"Molėtų r. sav.",20,50
2020-10-09,"63",0,0,0,0,0,6,6,0,0,0,0,6,0,0,"Pagėgių sav.",0,0
2020-10-09,"65",0,0.4,0.1,2,100,12,12,11,0,0,0,1,0,0,"Pakruojo r. sav.",62.5,100
2020-10-09,"66",1,1,1,0,0,34,34,19,0,0,0,15,0,1,"Panevėžio r. sav.",-37.5,0
2020-10-09,"67",0,0,0.1,-1,-50,18,17,7,0,0,1,11,0,0,"Pasvalio r. sav.",-11.1,-11.1
2020-10-09,"68",5,1,0.1,6,299.9,25,24,15,1,0,0,9,0,0,"Plungės r. sav.",190,299.9
2020-10-09,"69",0,0.1,0.3,-1,-33.3,32,27,4,3,0,2,25,0,0,"Prienų r. sav.",0,0
2020-10-09,"71",3,3.4,11.6,-57,-69.5,235,221,212,14,1,0,9,0,0,"Radviliškio r. sav.",-58.2,-58.2
2020-10-09,"72",26,23.9,24.6,-5,-2.9,546,525,510,8,0,13,28,1,5,"Raseinių r. sav.",1.4,1.4
2020-10-09,"73",1,0.3,0,2,200,27,27,12,0,0,0,15,0,1,"Rokiškio r. sav.",-27.3,200
2020-10-09,"74",1,0.9,0.1,5,249.9,10,10,7,0,0,0,3,0,0,"Rietavo sav.",59.1,249.9
2020-10-09,"75",6,1.1,0,8,800,18,18,9,0,0,0,9,0,1,"Skuodo r. sav.",337.5,800
2020-10-09,"77",1,1.1,0.1,7,349.8,29,26,10,2,1,1,17,0,0,"Tauragės r. sav.",153.8,349.8
2020-10-09,"78",3,0.6,0.6,0,0,27,25,15,2,0,0,10,0,1,"Telšių r. sav.",0,0
2020-10-09,"79",0,0.4,0,3,300,58,51,8,0,0,7,50,0,0,"Trakų r. sav.",33.3,300
2020-10-09,"81",0,0.1,0,1,100,95,78,15,15,0,2,65,0,0,"Ukmergės r. sav.",85.7,100
2020-10-09,"82",1,1.1,0.1,7,349.8,26,26,12,0,0,0,14,0,0,"Utenos r. sav.",100,349.8
2020-10-09,"84",5,1.1,0.1,7,349.8,22,22,10,0,0,0,12,0,0,"Šakių r. sav.",300,349.8
2020-10-09,"85",0,0.1,0,1,100,34,30,3,0,0,4,31,0,1,"Šalčininkų r. sav.",12.5,100
2020-10-09,"86",6,1.4,0,10,1000,56,55,15,0,0,1,41,0,0,"Švenčionių r. sav.",64.7,1000
2020-10-09,"87",3,1.3,0.1,8,399.8,16,15,10,1,0,0,5,0,0,"Šilalės r. sav.",182.4,399.8
2020-10-09,"88",0,0.4,0.4,0,0,23,22,8,0,0,1,15,0,0,"Šilutės r. sav.",0,0
2020-10-09,"89",0,0.1,0,1,100,16,15,1,1,0,0,14,0,0,"Širvintų r. sav.",70,100
2020-10-09,"91",2,5,4.6,3,9.1,118,117,103,1,0,0,14,0,3,"Šiaulių r. sav.",-17.3,9.1
2020-10-09,"94",0,0.4,0.1,2,100,33,30,12,1,0,2,20,0,2,"Jurbarko r. sav.",69.2,100
2020-10-10,"00",183,151.4,112,276,35.2,6341,5768,2934,189,2,384,3218,1,52,"Lietuva",13.9,35.2
2020-10-10,"11",0,0.4,0,3,300,42,40,7,1,0,1,34,0,0,"Alytaus m. sav.",40,300
2020-10-10,"12",1,0.1,0,1,100,1,1,1,0,0,0,0,0,0,"Birštono sav.",290,290
2020-10-10,"13",32,29.7,20.7,63,43.2,1613,1431,608,38,0,144,967,0,19,"Vilniaus m. sav.",20.6,43.2
2020-10-10,"15",3,1.9,1.3,4,40,25,25,22,0,0,0,3,0,0,"Druskininkų sav.",-7.9,40
2020-10-10,"18",0,0.4,0.4,0,0,100,79,13,9,0,12,78,0,0,"Marijampolės sav.",-6.2,0
2020-10-10,"19",16,19.7,14.3,38,37.6,682,669,323,10,0,3,349,0,1,"Kauno m. sav.",0,37.6
2020-10-10,"21",6,7,2.3,33,194.1,444,388,93,37,0,19,314,0,1,"Klaipėdos m. sav.",60.9,194.1
2020-10-10,"23",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Neringos sav.",0,0
2020-10-10,"25",0,0.7,0.1,4,199.9,25,22,7,1,0,2,17,0,0,"Palangos m. sav.",128.6,199.9
2020-10-10,"27",1,2,2.1,-1,-6.2,149,142,55,6,0,1,88,0,0,"Panevėžio m. sav.",-21.2,-6.2
2020-10-10,"29",28,15.3,13.1,15,16.1,406,391,319,5,1,10,82,1,6,"Šiaulių m. sav.",9.4,16.1
2020-10-10,"30",0,0.1,0.1,0,0,19,16,2,1,0,2,16,0,0,"Visagino sav.",0,0
2020-10-10,"32",0,0,0.4,-3,-74.9,17,14,8,3,1,0,6,0,1,"Akmenės r. sav.",-50,-50
2020-10-10,"33",0,0.1,0,1,100,7,7,1,0,0,0,6,0,0,"Alytaus r. sav.",40,100
2020-10-10,"34",0,0,0.1,-1,-50,12,12,1,0,0,0,11,0,0,"Anykščių r. sav.",-37.5,-37.5
2020-10-10,"36",0,0,0,0,0,15,15,6,0,0,0,9,0,0,"Biržų r. sav.",14.3,14.3
2020-10-10,"38",0,0.1,0.1,0,0,4,3,2,1,0,0,1,0,0,"Varėnos r. sav.",-17.6,0
2020-10-10,"39",1,0.3,0.1,1,50,27,24,7,1,0,2,19,0,0,"Vilkaviškio r. sav.",21.4,50
2020-10-10,"41",3,4.1,3.3,6,25,392,246,73,6,0,140,313,0,1,"Vilniaus r. sav.",30,30
2020-10-10,"42",1,2.4,0.6,13,260.2,50,49,26,0,0,1,24,0,0,"Elektrėnų sav.",6.8,260.2
2020-10-10,"43",0,0,0.1,-1,-50,10,9,4,1,0,0,5,0,0,"Zarasų r. sav.",-14.3,-14.3
2020-10-10,"45",0,0.1,0,1,100,26,26,2,0,0,0,24,0,0,"Ignalinos r. sav.",160,160
2020-10-10,"46",0,0.3,0.4,-1,-25,19,18,5,0,0,1,14,0,0,"Jonavos r. sav.",-21.1,-21.1
2020-10-10,"47",17,2.9,0.1,19,949.5,37,35,21,2,0,0,14,0,0,"Joniškio r. sav.",507.7,949.5
2020-10-10,"48",0,0,0,0,0,13,11,2,1,0,1,10,0,0,"Kalvarijos sav.",0,0
2020-10-10,"49",0,0.1,0.4,-2,-50,15,13,5,0,0,2,10,0,0,"Kaišiadorių r. sav.",-40.9,-40.9
2020-10-10,"52",8,4.9,5.3,-3,-7.9,194,188,90,2,0,4,102,0,1,"Kauno r. sav.",-22.9,-7.9
2020-10-10,"53",0,0.4,0.6,-1,-20,40,39,18,1,0,0,21,0,0,"Kėdainių r. sav.",-37.5,-20
2020-10-10,"54",4,5,2.6,17,89.5,74,73,71,1,0,0,2,0,0,"Kelmės r. sav.",66.1,89.5
2020-10-10,"55",2,0.9,1.3,-3,-30,97,90,18,6,0,1,73,0,0,"Klaipėdos r. sav.",16,16
2020-10-10,"56",1,0.7,0,5,500,65,61,5,4,0,0,56,0,0,"Kretingos r. sav.",110,500
2020-10-10,"57",0,0,0.3,-2,-66.6,20,20,10,0,0,0,10,0,0,"Kupiškio r. sav.",16.7,16.7
2020-10-10,"58",1,0.1,0.1,0,0,6,5,2,1,0,0,3,0,0,"Kazlų Rūdos sav.",-12.5,0
2020-10-10,"59",0,0.1,0.4,-2,-50,11,10,5,1,0,0,5,0,0,"Lazdijų r. sav.",-48.5,-48.5
2020-10-10,"61",0,0.6,1.3,-5,-50,57,54,29,1,0,2,27,0,2,"Mažeikių r. sav.",-39.3,-39.3
2020-10-10,"62",0,0.3,0.1,1,50,46,44,3,0,0,2,43,0,0,"Molėtų r. sav.",23.3,50
2020-10-10,"63",0,0,0,0,0,6,6,0,0,0,0,6,0,0,"Pagėgių sav.",0,0
2020-10-10,"65",0,0.3,0.3,0,0,12,12,11,0,0,0,1,0,0,"Pakruojo r. sav.",26.3,26.3
2020-10-10,"66",1,1,1,0,0,35,35,20,0,0,0,15,0,0,"Panevėžio r. sav.",-46.3,0
2020-10-10,"67",1,0.1,0.1,0,0,19,18,8,0,0,1,11,0,0,"Pasvalio r. sav.",-42.9,0
2020-10-10,"68",10,2.4,0.1,16,799.6,35,34,24,1,0,0,10,0,1,"Plungės r. sav.",460,799.6
2020-10-10,"69",2,0.4,0.1,2,100,34,29,6,3,0,2,25,0,0,"Prienų r. sav.",110,110
2020-10-10,"71",2,2.9,11.6,-61,-74.4,237,223,214,14,0,0,9,0,0,"Radviliškio r. sav.",-52.7,-52.7
2020-10-10,"72",19,25.3,19.4,41,29.9,565,544,526,8,0,13,31,0,3,"Raseinių r. sav.",29.3,29.9
2020-10-10,"73",0,0.3,0,2,200,27,27,7,0,0,0,20,0,5,"Rokiškio r. sav.",-33.3,200
2020-10-10,"74",1,1,0.1,6,299.9,11,11,8,0,0,0,3,0,0,"Rietavo sav.",97.5,299.9
2020-10-10,"75",0,1.1,0,8,800,18,18,9,0,0,0,9,0,0,"Skuodo r. sav.",337.5,800
2020-10-10,"77",0,1,0.3,5,166.6,29,26,8,2,0,1,19,0,2,"Tauragės r. sav.",106.7,166.6
2020-10-10,"78",0,0.6,0.3,2,66.6,27,25,14,2,0,0,11,0,1,"Telšių r. sav.",31.2,66.6
2020-10-10,"79",1,0.6,0,4,400,59,52,8,0,0,7,51,0,1,"Trakų r. sav.",55.6,400
2020-10-10,"81",2,0.4,0,3,300,97,80,17,15,0,2,65,0,0,"Ukmergės r. sav.",61.1,300
2020-10-10,"82",0,0.9,0.4,3,74.9,26,26,12,0,0,0,14,0,0,"Utenos r. sav.",27.3,74.9
2020-10-10,"84",4,1.6,0.3,9,299.8,26,26,14,0,0,0,12,0,0,"Šakių r. sav.",100,299.8
2020-10-10,"85",0,0.1,0,1,100,34,30,2,0,0,4,32,0,1,"Šalčininkų r. sav.",6.3,100
2020-10-10,"86",4,1.9,0.1,12,599.7,60,59,19,0,0,1,41,0,0,"Švenčionių r. sav.",62.9,599.7
2020-10-10,"87",0,1.3,0.1,8,399.8,16,15,10,1,0,0,5,0,0,"Šilalės r. sav.",164.7,399.8
2020-10-10,"88",1,0.6,0.4,1,25,24,23,9,0,0,1,15,0,0,"Šilutės r. sav.",22.2,25
2020-10-10,"89",0,0.1,0,1,100,16,15,1,1,0,0,14,0,0,"Širvintų r. sav.",70,100
2020-10-10,"91",7,5.4,4.3,8,25.8,125,124,106,1,0,0,18,0,4,"Šiaulių r. sav.",9.1,25.8
2020-10-10,"94",2,0.7,0.1,4,199.9,35,32,12,1,0,2,22,0,2,"Jurbarko r. sav.",107.7,199.9
2020-10-11,"00",98,151.6,117.6,238,28.9,6439,5865,3017,190,1,384,3232,0,14,"Lietuva",13.5,28.9
2020-10-11,"11",0,0.4,0,3,300,42,40,7,1,0,1,34,0,0,"Alytaus m. sav.",40,300
2020-10-11,"12",0,0.1,0,1,100,1,1,1,0,0,0,0,0,0,"Birštono sav.",260,260
2020-10-11,"13",36,32,22.6,66,41.5,1649,1467,643,38,0,144,968,0,1,"Vilniaus m. sav.",19.4,41.5
2020-10-11,"15",0,1.9,1.3,4,40,25,25,22,0,0,0,3,0,0,"Druskininkų sav.",0,40
2020-10-11,"18",3,0.9,0.4,3,74.9,103,82,16,9,0,12,78,0,0,"Marijampolės sav.",25,74.9
2020-10-11,"19",4,18.3,14.4,27,26.5,686,673,325,10,0,3,351,0,2,"Kauno m. sav.",-5.9,26.5
2020-10-11,"21",5,7.7,2.3,38,223.5,449,393,98,37,0,19,314,0,0,"Klaipėdos m. sav.",77.3,223.5
2020-10-11,"23",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Neringos sav.",0,0
2020-10-11,"25",0,0.7,0.1,4,199.9,25,22,7,1,0,2,17,0,0,"Palangos m. sav.",114.3,199.9
2020-10-11,"27",0,1.6,2.6,-7,-36.8,149,142,55,6,0,1,88,0,0,"Panevėžio m. sav.",-47.4,-36.8
2020-10-11,"29",6,14.7,13.3,10,10.6,412,397,323,5,0,10,84,0,2,"Šiaulių m. sav.",5.8,10.6
2020-10-11,"30",0,0.1,0.1,0,0,19,16,2,1,0,2,16,0,0,"Visagino sav.",0,0
2020-10-11,"32",0,0,0.4,-3,-74.9,17,14,8,3,0,0,6,0,0,"Akmenės r. sav.",-50,-50
2020-10-11,"33",0,0.1,0,1,100,7,7,1,0,0,0,6,0,0,"Alytaus r. sav.",40,100
2020-10-11,"34",0,0,0.1,-1,-50,12,12,1,0,0,0,11,0,0,"Anykščių r. sav.",-37.5,-37.5
2020-10-11,"36",0,0,0,0,0,15,15,6,0,0,0,9,0,0,"Biržų r. sav.",14.3,14.3
2020-10-11,"38",0,0.1,0.1,0,0,4,3,2,1,0,0,1,0,0,"Varėnos r. sav.",-17.6,0
2020-10-11,"39",0,0.3,0.1,1,50,27,24,5,1,0,2,21,0,2,"Vilkaviškio r. sav.",21.4,50
2020-10-11,"41",6,4.3,3.9,3,10.7,398,252,79,6,0,140,313,0,0,"Vilniaus r. sav.",25,25
2020-10-11,"42",3,2.1,1.3,6,60,53,52,29,0,0,1,24,0,0,"Elektrėnų sav.",-15.1,60
2020-10-11,"43",0,0,0.1,-1,-50,10,9,4,1,0,0,5,0,0,"Zarasų r. sav.",-10,-10
2020-10-11,"45",0,0.1,0,1,100,26,26,2,0,0,0,24,0,0,"Ignalinos r. sav.",160,160
2020-10-11,"46",0,0.1,0.6,-3,-60,19,18,5,0,0,1,14,0,0,"Jonavos r. sav.",-40.9,-40.9
2020-10-11,"47",1,2.9,0.3,18,599.6,38,36,22,2,0,0,14,0,0,"Joniškio r. sav.",347.1,599.6
2020-10-11,"48",0,0,0,0,0,13,11,2,1,0,1,10,0,0,"Kalvarijos sav.",0,0
2020-10-11,"49",0,0.1,0.3,-1,-33.3,15,13,5,0,0,2,10,0,0,"Kaišiadorių r. sav.",-23.5,-23.5
2020-10-11,"52",2,4.7,5.1,-3,-8.1,196,190,92,2,0,4,102,0,0,"Kauno r. sav.",-21.7,-8.1
2020-10-11,"53",0,0.4,0.4,0,0,40,39,18,1,0,0,21,0,0,"Kėdainių r. sav.",-28.6,0
2020-10-11,"54",2,4.9,2.7,15,75,76,75,73,1,0,0,2,0,0,"Kelmės r. sav.",56.9,75
2020-10-11,"55",0,0.9,1.3,-3,-30,97,90,18,6,0,1,73,0,0,"Klaipėdos r. sav.",16,16
2020-10-11,"56",1,0.9,0,6,600,66,62,6,4,0,0,56,0,0,"Kretingos r. sav.",140,600
2020-10-11,"57",0,0,0.3,-2,-66.6,20,20,10,0,0,0,10,0,0,"Kupiškio r. sav.",29.4,29.4
2020-10-11,"58",0,0.1,0.1,0,0,6,5,2,1,0,0,3,0,0,"Kazlų Rūdos sav.",-4.3,0
2020-10-11,"59",0,0.1,0.4,-2,-50,11,10,5,1,0,0,5,0,0,"Lazdijų r. sav.",-48.5,-48.5
2020-10-11,"61",1,0.7,1.3,-4,-40,58,55,29,1,0,2,28,0,1,"Mažeikių r. sav.",-7.1,-7.1
2020-10-11,"62",0,0.3,0.1,1,50,46,44,3,0,0,2,43,0,0,"Molėtų r. sav.",27.6,50
2020-10-11,"63",0,0,0,0,0,6,6,0,0,0,0,6,0,0,"Pagėgių sav.",0,0
2020-10-11,"65",1,0.4,0.3,1,33.3,13,13,12,0,0,0,1,0,0,"Pakruojo r. sav.",77.8,77.8
2020-10-11,"66",0,0.9,1.1,-2,-22.2,35,35,20,0,0,0,15,0,0,"Panevėžio r. sav.",-50,-22.2
2020-10-11,"67",0,0.1,0.1,0,0,19,18,8,0,0,1,11,0,0,"Pasvalio r. sav.",-32,0
2020-10-11,"68",4,3,0.1,20,999.5,39,38,28,1,0,0,10,0,0,"Plungės r. sav.",570,999.5
2020-10-11,"69",0,0.3,0.3,0,0,34,29,6,3,0,2,25,0,0,"Prienų r. sav.",28.6,28.6
2020-10-11,"71",0,2.6,10.9,-58,-75.3,237,223,214,14,0,0,9,0,0,"Radviliškio r. sav.",-55.8,-55.8
2020-10-11,"72",16,24.3,21.7,18,11.8,581,559,535,9,1,13,37,0,6,"Raseinių r. sav.",22.9,22.9
2020-10-11,"73",0,0.3,0,2,200,27,27,7,0,0,0,20,0,0,"Rokiškio r. sav.",-33.3,200
2020-10-11,"74",0,0.9,0.3,4,133.2,11,11,8,0,0,0,3,0,0,"Rietavo sav.",-4.5,133.2
2020-10-11,"75",0,1.1,0,8,800,18,18,9,0,0,0,9,0,0,"Skuodo r. sav.",263.2,800
2020-10-11,"77",0,1,0.3,5,166.6,29,26,8,2,0,1,19,0,0,"Tauragės r. sav.",106.7,166.6
2020-10-11,"78",0,0.6,0.3,2,66.6,27,25,14,2,0,0,11,0,0,"Telšių r. sav.",50,66.6
2020-10-11,"79",0,0.6,0,4,400,59,52,8,0,0,7,51,0,0,"Trakų r. sav.",61.1,400
2020-10-11,"81",2,0.7,0,5,500,99,82,19,15,0,2,65,0,0,"Ukmergės r. sav.",77.8,500
2020-10-11,"82",0,0.9,0.4,3,74.9,26,26,12,0,0,0,14,0,0,"Utenos r. sav.",33.3,74.9
2020-10-11,"84",1,1.7,0.3,10,333.1,27,27,15,0,0,0,12,0,0,"Šakių r. sav.",110.7,333.1
2020-10-11,"85",0,0.1,0,1,100,34,30,2,0,0,4,32,0,0,"Šalčininkų r. sav.",6.3,100
2020-10-11,"86",1,2,0.1,13,649.7,61,60,20,0,0,1,41,0,0,"Švenčionių r. sav.",100,649.7
2020-10-11,"87",1,1.4,0.1,9,449.8,17,16,11,1,0,0,5,0,0,"Šilalės r. sav.",194.1,449.8
2020-10-11,"88",0,0.6,0.4,1,25,24,23,9,0,0,1,15,0,0,"Šilutės r. sav.",22.2,25
2020-10-11,"89",0,0.1,0,1,100,16,15,1,1,0,0,14,0,0,"Širvintų r. sav.",80,100
2020-10-11,"91",1,5,4,7,24.1,126,125,107,1,0,0,18,0,0,"Šiaulių r. sav.",18.6,24.1
2020-10-11,"94",1,0.9,0.1,5,249.9,36,33,13,1,0,2,22,0,0,"Jurbarko r. sav.",130.8,249.9
2020-10-12,"00",112,154.4,120.6,237,28,6551,5959,3087,191,1,401,3273,17,41,"Lietuva",10.8,28
2020-10-12,"11",0,0.4,0,3,300,42,40,7,1,0,1,34,0,0,"Alytaus m. sav.",40,300
2020-10-12,"12",0,0.1,0,1,100,1,1,1,0,0,0,0,0,0,"Birštono sav.",270,270
2020-10-12,"13",24,31.3,24,51,30.2,1673,1487,655,38,0,148,980,4,12,"Vilniaus m. sav.",10.8,30.2
2020-10-12,"15",0,1.9,0.9,7,100,25,25,22,0,0,0,3,0,0,"Druskininkų sav.",33.3,100
2020-10-12,"18",0,0.9,0.4,3,74.9,103,82,15,9,0,12,79,0,1,"Marijampolės sav.",40,74.9
2020-10-12,"19",20,18.6,14.4,29,28.4,706,691,343,11,1,4,352,1,1,"Kauno m. sav.",-3.1,28.4
2020-10-12,"21",4,7.4,2.6,34,179,453,397,98,37,0,19,318,0,4,"Klaipėdos m. sav.",65.2,179
2020-10-12,"23",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Neringos sav.",0,0
2020-10-12,"25",0,0.7,0.1,4,199.9,25,22,7,1,0,2,17,0,0,"Palangos m. sav.",114.3,199.9
2020-10-12,"27",2,1.7,2.7,-7,-35,151,144,56,6,0,1,89,0,1,"Panevėžio m. sav.",-44.7,-35
