"evrk_section_code","evrk_section_title","evrk_chapter_code","evrk_chapter_title","evrk_group_code","evrk_group_title","evrk_class_code","evrk_class_title","evrk_subclass_code","evrk_subclass_title"
"C","Apdirbamoji gamyba","25","Metalo gaminių, išskyrus mašinas ir įrenginius, gamyba","259","Kitų metalo gaminių gamyba","2590","Kitų metalo gaminių gamyba","259000","Kitų metalo gaminių gamyba"
"C","Apdirbamoji gamyba","25","Metalo gaminių, išskyrus mašinas ir įrenginius, gamyba","259","Kitų metalo gaminių gamyba","2591","Plieninių statinių ir panašių talpyklų gamyba","259100","Plieninių statinių ir panašių talpyklų gamyba"
"C","Apdirbamoji gamyba","26","Kompiuterinių, elektroninių ir optinių gaminių gamyba","262","Kompiuterių ir išorinės įrangos gamyba","2620","Kompiuterių ir išorinės įrangos gamyba","262000","Kompiuterių ir išorinės įrangos gamyba"
"C","Apdirbamoji gamyba","26","Kompiuterinių, elektroninių ir optinių gaminių gamyba","265","Matavimo, bandymo, navigacinės ir kontrolės įrangos gamyba; įvairių tipų laikrodžių gamyba","2651","Matavimo, bandymo, navigacinės ir kontrolės įrangos prietaisų ir aparatų gamyba","265100","Matavimo, bandymo, navigacinės ir kontrolės įrangos prietaisų ir aparatų gamyba"
"C","Apdirbamoji gamyba","26","Kompiuterinių, elektroninių ir optinių gaminių gamyba","266","Švitinimo, elektromedicininės ir elektroterapinės įrangos gamyba","2660","Švitinimo, elektromedicininės ir elektroterapinės įrangos gamyba","266000","Švitinimo, elektromedicininės ir elektroterapinės įrangos gamyba"
"C","Apdirbamoji gamyba","27","Elektros įrangos gamyba","271","Elektros variklių, generatorių, transformatorių bei elektros skirstomosios ir valdymo įrangos gamyba","2710","Elektros variklių, generatorių, transformatorių bei elektros skirstomosios ir valdymo įrangos gamyba","271000","Elektros variklių, generatorių, transformatorių bei elektros skirstomosios ir valdymo įrangos gamyba"
"F","Statyba","43","Specializuota statybos veikla","431","Statinių nugriovimas ir statybvietės paruošimas","4311","Statinių nugriovimas","431100","Statinių nugriovimas"
"C","Apdirbamoji gamyba","27","Elektros įrangos gamyba","271","Elektros variklių, generatorių, transformatorių bei elektros skirstomosios ir valdymo įrangos gamyba","2712","Elektros skirstomosios ir valdymo įrangos gamyba","271200","Elektros skirstomosios ir valdymo įrangos gamyba"
"C","Apdirbamoji gamyba","27","Elektros įrangos gamyba","273","Laidų ir instaliacijos įtaisų gamyba","2731","Skaidulinės optikos kabelių gamyba","273100","Skaidulinės optikos kabelių gamyba"
"C","Apdirbamoji gamyba","27","Elektros įrangos gamyba","273","Laidų ir instaliacijos įtaisų gamyba","2732","Kitų elektronikos bei elektros laidų ir kabelių gamyba","273200","Kitų elektronikos bei elektros laidų ir kabelių gamyba"
"C","Apdirbamoji gamyba","27","Elektros įrangos gamyba","273","Laidų ir instaliacijos įtaisų gamyba","2733","Instaliacijos įtaisų gamyba","273300","Instaliacijos įtaisų gamyba"
"C","Apdirbamoji gamyba","28","Niekur kitur nepriskirtų mašinų ir įrangos gamyba","281","Bendrosios paskirties mašinų gamyba","2814","Kitų čiaupų ir sklendžių gamyba","281400","Kitų čiaupų ir sklendžių gamyba"
"C","Apdirbamoji gamyba","28","Niekur kitur nepriskirtų mašinų ir įrangos gamyba","281","Bendrosios paskirties mašinų gamyba","2815","Guolių, krumpliaračių, krumplinių pavarų ir varomųjų elementų gamyba","281500","Guolių, krumpliaračių, krumplinių pavarų ir varomųjų elementų gamyba"
"C","Apdirbamoji gamyba","28","Niekur kitur nepriskirtų mašinų ir įrangos gamyba","282","Kitų bendrosios paskirties mašinų ir įrangos gamyba","2820","Kitų bendrosios paskirties mašinų ir įrangos gamyba","282000","Kitų bendrosios paskirties mašinų ir įrangos gamyba"
"C","Apdirbamoji gamyba","28","Niekur kitur nepriskirtų mašinų ir įrangos gamyba","282","Kitų bendrosios paskirties mašinų ir įrangos gamyba","2821","Orkaičių, krosnių ir krosnių degiklių gamyba","282100","Orkaičių, krosnių ir krosnių degiklių gamyba"
"C","Apdirbamoji gamyba","28","Niekur kitur nepriskirtų mašinų ir įrangos gamyba","282","Kitų bendrosios paskirties mašinų ir įrangos gamyba","2829","Kitų, niekur kitur nepriskirtų, bendrosios paskirties mašinų ir įrangos gamyba","282900","Kitų, niekur kitur nepriskirtų, bendrosios paskirties mašinų ir įrangos gamyba"
"C","Apdirbamoji gamyba","28","Niekur kitur nepriskirtų mašinų ir įrangos gamyba","289","Kitų specialiosios paskirties mašinų gamyba","2891","Metalurgijos mašinų gamyba","289100","Metalurgijos mašinų gamyba"
"C","Apdirbamoji gamyba","28","Niekur kitur nepriskirtų mašinų ir įrangos gamyba","289","Kitų specialiosios paskirties mašinų gamyba","2893","Maisto, gėrimų ir tabako apdorojimo mašinų gamyba","289300","Maisto, gėrimų ir tabako apdorojimo mašinų gamyba"
"C","Apdirbamoji gamyba","29","Variklinių transporto priemonių, priekabų ir puspriekabių gamyba","290","Variklinių transporto priemonių, priekabų ir puspriekabių gamyba","2900","Variklinių transporto priemonių, priekabų ir puspriekabių gamyba","290000","Variklinių transporto priemonių, priekabų ir puspriekabių gamyba"
"C","Apdirbamoji gamyba","29","Variklinių transporto priemonių, priekabų ir puspriekabių gamyba","293","Variklinių transporto priemonių dalių ir pagalbinių reikmenų gamyba","2932","Variklinių transporto priemonių kitų dalių ir reikmenų gamyba","293200","Variklinių transporto priemonių kitų dalių ir reikmenų gamyba"
"C","Apdirbamoji gamyba","30","Kitų transporto priemonių ir įrangos gamyba","309","Niekur kitur nepriskirtų transporto priemonių gamyba","3092","Dviračių ir invalidų vežimėlių gamyba","309200","Dviračių ir invalidų vežimėlių gamyba"
"C","Apdirbamoji gamyba","31","Baldų gamyba","310","Baldų gamyba","3100","Baldų gamyba","310000","Baldų gamyba"
"C","Apdirbamoji gamyba","32","Kita gamyba","323","Sporto reikmenų gamyba","3230","Sporto reikmenų gamyba","323000","Sporto reikmenų gamyba"
"C","Apdirbamoji gamyba","32","Kita gamyba","324","Žaidimų ir žaislų gamyba","3240","Žaidimų ir žaislų gamyba","324020","Plastikinių žaislų gamyba"
"C","Apdirbamoji gamyba","32","Kita gamyba","324","Žaidimų ir žaislų gamyba","3240","Žaidimų ir žaislų gamyba","324070","Elektrinių žaislų ir žaidimų gamyba"
"C","Apdirbamoji gamyba","32","Kita gamyba","329","Niekur kitur nepriskirta gamyba","3291","Šluotų ir šepečių gamyba","329100","Šluotų ir šepečių gamyba"
"C","Apdirbamoji gamyba","32","Kita gamyba","329","Niekur kitur nepriskirta gamyba","3299","Kita, niekur kitur nepriskirta, gamyba","329900","Kita, niekur kitur nepriskirta, gamyba"
"C","Apdirbamoji gamyba","32","Kita gamyba","329","Niekur kitur nepriskirta gamyba","3299","Kita, niekur kitur nepriskirta, gamyba","329910","Medinių karstų ir kitų laidojimo reikmenų gamyba"
"C","Apdirbamoji gamyba","33","Mašinų ir įrangos remontas ir įrengimas","331","Metalo gaminių, mašinų ir įrangos remontas","3316","Orlaivių ir erdvėlaivių remontas ir techninė priežiūra","331600","Orlaivių ir erdvėlaivių remontas ir techninė priežiūra"
"D","Elektros, dujų, garo tiekimas ir oro kondicionavimas","35","Elektros, dujų, garo tiekimas ir oro kondicionavimas","350","Elektros, dujų, garo tiekimas ir oro kondicionavimas","3500","Elektros, dujų, garo tiekimas ir oro kondicionavimas","350000","Elektros, dujų, garo tiekimas ir oro kondicionavimas"
"D","Elektros, dujų, garo tiekimas ir oro kondicionavimas","35","Elektros, dujų, garo tiekimas ir oro kondicionavimas","351","Elektros energijos gamyba, perdavimas ir paskirstymas","3513","Elektros paskirstymas","351300","Elektros paskirstymas"
"D","Elektros, dujų, garo tiekimas ir oro kondicionavimas","35","Elektros, dujų, garo tiekimas ir oro kondicionavimas","352","Dujų gamyba; dujinio kuro paskirstymas dujotiekiais","3523","Dujų pardavimas dujotiekiais","352300","Dujų pardavimas dujotiekiais"
"D","Elektros, dujų, garo tiekimas ir oro kondicionavimas","35","Elektros, dujų, garo tiekimas ir oro kondicionavimas","353","Garo tiekimas ir oro kondicionavimas","3530","Garo tiekimas ir oro kondicionavimas","353000","Garo tiekimas ir oro kondicionavimas"
"D","Elektros, dujų, garo tiekimas ir oro kondicionavimas","35","Elektros, dujų, garo tiekimas ir oro kondicionavimas","353","Garo tiekimas ir oro kondicionavimas","3530","Garo tiekimas ir oro kondicionavimas","353010","Garo tiekimas"
"E","Vandens tiekimas nuotekų valymas, atliekų tvarkymas ir regeneravimas","37","Nuotekų valymas","370","Nuotekų valymas","3700","Nuotekų valymas","370000","Nuotekų valymas"
"E","Vandens tiekimas nuotekų valymas, atliekų tvarkymas ir regeneravimas","38","Atliekų surinkimas, tvarkymas ir šalinimas; medžiagų atgavimas","381","Atliekų surinkimas","3810","Atliekų surinkimas","381000","Atliekų surinkimas"
"E","Vandens tiekimas nuotekų valymas, atliekų tvarkymas ir regeneravimas","38","Atliekų surinkimas, tvarkymas ir šalinimas; medžiagų atgavimas","383","Medžiagų atgavimas","3831","Mašinų duženų išmontavimas","383100","Mašinų duženų išmontavimas"
"E","Vandens tiekimas nuotekų valymas, atliekų tvarkymas ir regeneravimas","38","Atliekų surinkimas, tvarkymas ir šalinimas; medžiagų atgavimas","383","Medžiagų atgavimas","3832","Išrūšiuotų medžiagų atgavimas","383200","Išrūšiuotų medžiagų atgavimas"
"F","Statyba","42","Inžinerinių statinių statyba","421","Kelių ir geležinkelių tiesimas","4211","Kelių ir automagistralių tiesimas","421100","Kelių ir automagistralių tiesimas"
"F","Statyba","42","Inžinerinių statinių statyba","421","Kelių ir geležinkelių tiesimas","4213","Tiltų ir tunelių statyba","421300","Tiltų ir tunelių statyba"
"F","Statyba","43","Specializuota statybos veikla","431","Statinių nugriovimas ir statybvietės paruošimas","4312","Statybvietės paruošimas","431220","Žemės darbai statybos aikštelėse"
"F","Statyba","43","Specializuota statybos veikla","431","Statinių nugriovimas ir statybvietės paruošimas","4312","Statybvietės paruošimas","431230","Sausinimo ir drėkinimo sistemų tiesimas"
"F","Statyba","43","Specializuota statybos veikla","431","Statinių nugriovimas ir statybvietės paruošimas","4313","Žvalgomasis gręžimas","431300","Žvalgomasis gręžimas"
"F","Statyba","43","Specializuota statybos veikla","432","Elektros, vandentiekio ir kitos įrangos įrengimas","4321","Elektros sistemų įrengimas","432110","Pastatų ir statinių elektros tinklų įrengimas"
"F","Statyba","43","Specializuota statybos veikla","432","Elektros, vandentiekio ir kitos įrangos įrengimas","4322","Vandentiekio, šildymo ir oro kondicionavimo sistemų įrengimas","432200","Vandentiekio, šildymo ir oro kondicionavimo sistemų įrengimas"
"F","Statyba","43","Specializuota statybos veikla","433","Statybos baigimas ir apdaila","4332","Staliaus dirbinių įrengimas","433200","Staliaus dirbinių įrengimas"
"F","Statyba","43","Specializuota statybos veikla","433","Statybos baigimas ir apdaila","4334","Dažymas ir stiklinimas","433400","Dažymas ir stiklinimas"
"F","Statyba","43","Specializuota statybos veikla","433","Statybos baigimas ir apdaila","4339","Kiti statybos baigiamieji ir apdailos darbai","433900","Kiti statybos baigiamieji ir apdailos darbai"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","45","Variklinių transporto priemonių ir motociklų didmeninė ir mažmeninė prekyba bei remontas","452","Variklinių transporto priemonių techninė priežiūra ir remontas","4520","Variklinių transporto priemonių techninė priežiūra ir remontas","452000","Variklinių transporto priemonių techninė priežiūra ir remontas"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","45","Variklinių transporto priemonių ir motociklų didmeninė ir mažmeninė prekyba bei remontas","453","Variklinių transporto priemonių atsarginių dalių ir pagalbinių reikmenų pardavimas","4530","Variklinių transporto priemonių atsarginių dalių ir pagalbinių reikmenų pardavimas","453000","Variklinių transporto priemonių atsarginių dalių ir pagalbinių reikmenų pardavimas"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","461","Didmeninė prekyba už atlygį ar pagal sutartį","4615","Baldų, namų ūkio reikmenų, metalo ir geležies dirbinių pardavimo agentų veikla","461500","Baldų, namų ūkio reikmenų, metalo ir geležies dirbinių pardavimo agentų veikla"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","461","Didmeninė prekyba už atlygį ar pagal sutartį","4617","Maisto produktų, gėrimų ir tabako pardavimo agentų veikla","461700","Maisto produktų, gėrimų ir tabako pardavimo agentų veikla"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","461","Didmeninė prekyba už atlygį ar pagal sutartį","4618","Kitų specifinių produktų pardavimo agentų specializuota veikla","461800","Kitų specifinių produktų pardavimo agentų specializuota veikla"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","462","Žemės ūkio žaliavų ir gyvų gyvulių didmeninė prekyba","4621","Grūdų, neperdirbto tabako, sėklų ir pašarų gyvuliams didmeninė prekyba","462100","Grūdų, neperdirbto tabako, sėklų ir pašarų gyvuliams didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","463","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba","4630","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba","463000","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","463","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba","4635","Tabako gaminių didmeninė prekyba","463500","Tabako gaminių didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","463","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba","4636","Cukraus, šokolado ir cukraus saldumynų didmeninė prekyba","463600","Cukraus, šokolado ir cukraus saldumynų didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","463","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba","4639","Maisto produktų, gėrimų ir tabako nespecializuota didmeninė prekyba","463900","Maisto produktų, gėrimų ir tabako nespecializuota didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","464","Namų ūkio reikmenų didmeninė prekyba","4642","Drabužių ir avalynės didmeninė prekyba","464200","Drabužių ir avalynės didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","464","Namų ūkio reikmenų didmeninė prekyba","4642","Drabužių ir avalynės didmeninė prekyba","464220","Odinės avalynės didmeninė prekyba"
"G","Didmeninė ir mažmeninė prekyba; variklinių transporto priemonių ir motociklų remontas","46","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais","464","Namų ūkio reikmenų didmeninė prekyba","4642","Drabužių ir avalynės didmeninė prekyba","464230","Kailinių gaminių didmeninė prekyba"
