"ab_neg_day","ab_pos_day","ab_prc_day","ab_tot_day","ag_neg_day","ag_pos_day","ag_prc_day","ag_tot_day","date","dgn_neg_day","dgn_pos_day","dgn_prc_day","dgn_tot_day","dgn_tot_day_gmp","municipality_code","pcr_neg_day","pcr_pos_day","pcr_prc_day","pcr_tot_day","daily_deaths_def1","daily_deaths_def2","daily_deaths_def3","daily_deaths_all","incidence","cumulative_totals","active_de_jure","active_sttstcl","dead_cases","recovered_de_jure","recovered_sttstcl","municipality_name","population","map_colors"
0,0,0,0,0,0,0,0,"2020-10-21",63,3,4.5,66,43,"47",63,3,4.5,66,0,0,0,0,5,91,86,63,5,0,23,"Joniškio r. sav.",20343,"Raudona C3"
0,0,0,0,0,0,0,0,"2020-10-21",9,0,0,9,2,"48",9,0,0,9,0,0,0,0,0,15,13,2,1,1,12,"Kalvarijos sav.",9952,"Žalia A"
22,0,0,22,0,0,0,0,"2020-10-21",88,4,4.3,92,2,"49",88,4,4.3,92,0,0,0,1,3,37,33,21,0,4,16,"Kaišiadorių r. sav.",29188,"Geltona B2"
62,3,4.6,65,0,0,0,0,"2020-10-21",166,17,9.3,183,52,"52",166,17,9.3,183,0,0,0,2,19,324,306,173,4,14,147,"Kauno r. sav.",97546,"Raudona C2"
0,0,0,0,0,0,0,0,"2020-10-21",77,3,3.8,80,0,"53",77,3,3.8,80,0,0,0,3,3,56,55,19,1,0,36,"Kėdainių r. sav.",44747,"Geltona B1"
11,5,31.3,16,0,0,0,0,"2020-10-21",79,10,11.2,89,8,"54",79,10,11.2,89,1,1,1,3,10,159,152,114,5,2,40,"Kelmės r. sav.",24829,"Raudona C3"
0,0,0,0,0,0,0,0,"2020-10-21",81,4,4.7,85,16,"55",81,4,4.7,85,0,1,1,4,4,155,145,61,7,3,87,"Klaipėdos r. sav.",62634,"Raudona C2"
30,1,3.2,31,0,0,0,0,"2020-10-21",60,4,6.3,64,4,"56",60,4,6.3,64,0,0,0,3,3,105,101,43,4,0,58,"Kretingos r. sav.",37316,"Raudona C2"
28,0,0,28,0,0,0,0,"2020-10-21",49,0,0,49,6,"57",49,0,0,49,0,0,0,0,0,140,137,7,1,2,132,"Kupiškio r. sav.",16061,"Geltona B1"
1,0,0,1,0,0,0,0,"2020-10-21",14,2,12.5,16,5,"58",14,2,12.5,16,0,0,0,0,2,16,15,10,1,0,5,"Kazlų Rūdos sav.",11137,"Raudona C2"
1,0,0,1,0,0,0,0,"2020-10-21",36,1,2.7,37,3,"59",36,1,2.7,37,0,0,0,0,1,22,21,11,1,0,10,"Lazdijų r. sav.",17843,"Geltona B2"
0,2,100,2,0,0,0,0,"2020-10-21",90,6,6.3,96,35,"61",90,6,6.3,96,0,0,0,4,6,79,75,28,1,3,50,"Mažeikių r. sav.",50782,"Geltona B1"
0,0,0,0,0,0,0,0,"2020-10-21",79,5,6,84,4,"62",79,5,6,84,0,0,0,0,5,65,62,20,1,2,44,"Molėtų r. sav.",16873,"Raudona C2"
0,0,0,0,0,0,0,0,"2020-10-21",13,0,0,13,5,"63",13,0,0,13,0,0,0,0,0,9,9,2,0,0,7,"Pagėgių sav.",7123,"Geltona B1"
0,0,0,0,0,0,0,0,"2020-10-21",25,0,0,25,13,"65",25,0,0,25,0,0,0,2,0,18,18,9,0,0,9,"Pakruojo r. sav.",18213,"Geltona B1"
7,19,73.1,26,0,0,0,0,"2020-10-21",55,1,1.8,56,17,"66",55,1,1.8,56,0,0,0,4,1,50,50,24,0,0,26,"Panevėžio r. sav.",35188,"Raudona C2"
0,0,0,0,0,0,0,0,"2020-10-21",65,1,1.5,66,12,"67",65,1,1.5,66,0,0,0,2,1,47,46,29,0,1,18,"Pasvalio r. sav.",22337,"Raudona C2"
3,0,0,3,0,0,0,0,"2020-10-21",195,20,9.3,215,47,"68",195,20,9.3,215,0,1,1,2,20,148,144,127,4,0,17,"Plungės r. sav.",32627,"Juoda D"
2,0,0,2,0,0,0,0,"2020-10-21",113,5,4.2,118,3,"69",113,5,4.2,118,0,0,0,0,5,53,48,22,3,2,28,"Prienų r. sav.",25465,"Raudona C2"
3,1,25,4,0,0,0,0,"2020-10-21",93,3,3.1,96,31,"71",93,3,3.1,96,0,0,1,3,2,251,234,58,16,1,177,"Radviliškio r. sav.",34576,"Geltona B2"
6,1,14.3,7,0,0,0,0,"2020-10-21",134,16,10.7,150,55,"72",134,16,10.7,150,1,1,1,4,11,720,575,313,14,131,393,"Raseinių r. sav.",30608,"Juoda D"
1,0,0,1,0,0,0,0,"2020-10-21",33,0,0,33,0,"73",33,0,0,33,0,0,0,0,1,34,34,7,0,0,27,"Rokiškio r. sav.",27511,"Žalia A"
0,0,0,0,0,0,0,0,"2020-10-21",14,2,12.5,16,4,"74",14,2,12.5,16,0,0,0,0,2,16,16,12,0,0,4,"Rietavo sav.",7174,"Raudona C2"
4,1,20,5,0,0,0,0,"2020-10-21",56,7,11.1,63,35,"75",56,7,11.1,63,0,0,0,1,6,49,49,39,0,0,10,"Skuodo r. sav.",15663,"Raudona C3"
0,0,0,0,0,0,0,0,"2020-10-21",69,3,4.2,72,25,"77",69,3,4.2,72,0,0,0,2,4,48,44,22,3,1,23,"Tauragės r. sav.",37322,"Raudona C2"
19,0,0,19,0,0,0,0,"2020-10-21",159,8,4.8,167,32,"78",159,8,4.8,167,0,0,0,0,7,56,54,33,2,0,21,"Telšių r. sav.",38759,"Raudona C2"
3,0,0,3,0,0,0,0,"2020-10-21",66,10,13.2,76,16,"79",66,10,13.2,76,0,0,0,0,9,119,102,49,9,8,61,"Trakų r. sav.",33204,"Raudona C2"
0,0,0,0,0,0,0,0,"2020-10-21",95,8,7.8,103,13,"81",95,8,7.8,103,0,0,0,2,7,134,114,38,18,2,78,"Ukmergės r. sav.",33049,"Raudona C2"
72,1,1.4,73,0,0,0,0,"2020-10-21",67,4,5.6,71,14,"82",67,4,5.6,71,0,0,0,4,1,37,37,18,0,0,19,"Utenos r. sav.",37073,"Geltona B1"
0,0,0,0,0,0,0,0,"2020-10-21",49,1,2,50,3,"84",49,1,2,50,0,0,0,3,1,35,35,22,0,0,13,"Šakių r. sav.",26068,"Geltona B2"
0,1,100,1,0,0,0,0,"2020-10-21",63,4,6,67,4,"85",63,4,6,67,0,0,0,1,3,71,64,26,3,4,42,"Šalčininkų r. sav.",30264,"Raudona C2"
1,0,0,1,0,0,0,0,"2020-10-21",58,13,18.3,71,48,"86",58,13,18.3,71,0,0,0,1,13,144,142,96,1,1,47,"Švenčionių r. sav.",22495,"Juoda D"
20,0,0,20,0,0,0,0,"2020-10-21",62,5,7.5,67,5,"87",62,5,7.5,67,0,0,0,0,4,34,33,26,1,0,7,"Šilalės r. sav.",21428,"Raudona C2"
31,1,3.1,32,0,0,0,0,"2020-10-21",105,6,5.4,111,36,"88",105,6,5.4,111,0,0,0,1,5,70,69,39,0,1,31,"Šilutės r. sav.",37076,"Raudona C2"
0,0,0,0,0,0,0,0,"2020-10-21",37,9,19.6,46,10,"89",37,9,19.6,46,0,0,0,0,9,55,51,34,4,0,17,"Širvintų r. sav.",14907,"Juoda D"
6,0,0,6,0,0,0,0,"2020-10-21",96,7,6.8,103,39,"91",96,7,6.8,103,0,1,1,2,7,179,173,94,6,0,79,"Šiaulių r. sav.",41551,"Raudona C2"
26,1,3.7,27,0,0,0,0,"2020-10-21",75,5,6.3,80,2,"94",75,5,6.3,80,0,0,0,2,4,59,55,29,2,2,28,"Jurbarko r. sav.",24235,"Raudona C2"
796,201,20.2,997,0,0,0,0,"2020-10-22",8574,603,6.6,9177,2595,"00",8574,603,6.6,9177,3,5,8,121,556,11077,10133,5303,318,626,5456,"Lietuva",2795175,"Raudona C2"
54,1,1.8,55,0,0,0,0,"2020-10-22",216,3,1.4,219,173,"11",216,3,1.4,219,0,0,0,3,4,65,63,24,1,1,40,"Alytaus m. sav.",49195,"Geltona B1"
0,0,0,0,0,0,0,0,"2020-10-22",4,0,0,4,0,"12",4,0,0,4,0,0,0,0,0,3,3,3,0,0,0,"Birštono sav.",4035,"Geltona B2"
101,70,40.9,171,0,0,0,0,"2020-10-22",2105,238,10.2,2343,666,"13",2105,238,10.2,2343,0,0,2,14,205,3321,3030,1717,83,208,1521,"Vilniaus m. sav.",569729,"Raudona C3"
1,0,0,1,0,0,0,0,"2020-10-22",49,1,2,50,20,"15",49,1,2,50,0,0,0,1,1,32,32,22,0,0,10,"Druskininkų sav.",19011,"Geltona B2"
51,1,1.9,52,0,0,0,0,"2020-10-22",107,10,8.5,117,44,"18",107,10,8.5,117,0,1,1,3,10,192,171,95,11,10,86,"Marijampolės sav.",53472,"Raudona C2"
51,6,10.5,57,0,0,0,0,"2020-10-22",1267,51,3.9,1318,523,"19",1267,51,3.9,1318,0,0,0,15,48,1068,1037,503,14,17,551,"Kauno m. sav.",293257,"Raudona C1"
2,1,33.3,3,0,0,0,0,"2020-10-22",512,57,10,569,173,"21",512,57,10,569,0,0,0,7,52,648,584,251,39,25,358,"Klaipėdos m. sav.",149046,"Raudona C2"
3,0,0,3,0,0,0,0,"2020-10-22",11,0,0,11,2,"23",11,0,0,11,0,0,0,1,0,4,4,1,0,0,3,"Neringos sav.",3639,"Geltona B1"
16,1,5.9,17,0,0,0,0,"2020-10-22",70,10,12.5,80,19,"25",70,10,12.5,80,0,0,0,0,8,57,54,37,1,2,19,"Palangos m. sav.",16421,"Raudona C2"
67,7,9.5,74,0,0,0,0,"2020-10-22",213,7,3.2,220,62,"27",213,7,3.2,220,0,0,0,1,8,215,208,80,6,1,129,"Panevėžio m. sav.",84587,"Geltona B2"
94,2,2.1,96,0,0,0,0,"2020-10-22",558,25,4.3,583,62,"29",558,25,4.3,583,0,0,0,5,22,619,589,316,11,19,292,"Šiaulių m. sav.",101862,"Raudona C3"
1,0,0,1,0,0,0,0,"2020-10-22",17,0,0,17,0,"30",17,0,0,17,0,0,0,2,0,28,24,8,2,2,18,"Visagino sav.",18121,"Geltona B1"
8,0,0,8,0,0,0,0,"2020-10-22",26,0,0,26,2,"32",26,0,0,26,0,0,0,1,0,26,23,8,3,0,15,"Akmenės r. sav.",18523,"Raudona C2"
9,1,10,10,0,0,0,0,"2020-10-22",48,3,5.9,51,33,"33",48,3,5.9,51,0,0,0,3,3,13,13,8,0,0,5,"Alytaus r. sav.",25837,"Geltona B1"
5,0,0,5,0,0,0,0,"2020-10-22",44,2,4.3,46,1,"34",44,2,4.3,46,0,0,0,0,2,17,17,4,0,0,13,"Anykščių r. sav.",22623,"Žalia A"
1,0,0,1,0,0,0,0,"2020-10-22",36,0,0,36,1,"36",36,0,0,36,0,0,0,1,0,18,18,3,0,0,15,"Biržų r. sav.",22292,"Žalia A"
0,24,100,24,0,0,0,0,"2020-10-22",25,4,13.8,29,9,"38",25,4,13.8,29,0,0,0,3,4,19,17,15,2,0,2,"Varėnos r. sav.",20522,"Raudona C2"
1,3,75,4,0,0,0,0,"2020-10-22",43,1,2.3,44,6,"39",43,1,2.3,44,0,0,0,0,1,33,29,6,1,3,26,"Vilkaviškio r. sav.",34219,"Žalia A"
9,5,35.7,14,0,0,0,0,"2020-10-22",368,38,9.4,406,111,"41",368,38,9.4,406,0,0,1,4,39,641,478,254,18,145,369,"Vilniaus r. sav.",102008,"Raudona C3"
1,27,96.4,28,0,0,0,0,"2020-10-22",85,12,12.4,97,10,"42",85,12,12.4,97,0,0,0,2,10,106,103,68,2,1,36,"Elektrėnų sav.",24103,"Juoda D"
4,0,0,4,0,0,0,0,"2020-10-22",10,0,0,10,0,"43",10,0,0,10,0,0,0,0,0,20,18,9,2,0,9,"Zarasų r. sav.",14635,"Geltona B2"
14,2,12.5,16,0,0,0,0,"2020-10-22",26,0,0,26,0,"45",26,0,0,26,0,0,0,2,0,31,31,6,0,0,25,"Ignalinos r. sav.",14125,"Geltona B1"
10,0,0,10,0,0,0,0,"2020-10-22",99,2,2,101,13,"46",99,2,2,101,0,0,0,2,3,45,44,28,0,1,17,"Jonavos r. sav.",40746,"Geltona B2"
3,0,0,3,0,0,0,0,"2020-10-22",58,4,6.5,62,2,"47",58,4,6.5,62,0,0,0,0,4,95,90,67,5,0,23,"Joniškio r. sav.",20343,"Raudona C3"
0,0,0,0,0,0,0,0,"2020-10-22",11,1,8.3,12,3,"48",11,1,8.3,12,0,0,0,0,1,16,14,3,1,1,12,"Kalvarijos sav.",9952,"Geltona B1"
24,7,22.6,31,0,0,0,0,"2020-10-22",88,1,1.1,89,9,"49",88,1,1.1,89,0,0,0,0,1,38,34,22,0,4,16,"Kaišiadorių r. sav.",29188,"Geltona B2"
3,2,40,5,0,0,0,0,"2020-10-22",315,17,5.1,332,181,"52",315,17,5.1,332,0,0,0,3,19,343,324,189,4,15,150,"Kauno r. sav.",97546,"Raudona C2"
0,0,0,0,0,0,0,0,"2020-10-22",89,7,7.3,96,8,"53",89,7,7.3,96,0,0,0,3,7,63,62,25,1,0,37,"Kėdainių r. sav.",44747,"Geltona B2"
13,2,13.3,15,0,0,0,0,"2020-10-22",168,14,7.7,182,45,"54",168,14,7.7,182,0,0,0,0,11,170,162,124,5,3,41,"Kelmės r. sav.",24829,"Raudona C3"
0,13,100,13,0,0,0,0,"2020-10-22",96,6,5.9,102,41,"55",96,6,5.9,102,0,0,0,1,6,161,151,67,7,3,87,"Klaipėdos r. sav.",62634,"Raudona C2"
8,1,11.1,9,0,0,0,0,"2020-10-22",193,19,9,212,20,"56",193,19,9,212,0,0,0,3,18,123,119,61,4,0,58,"Kretingos r. sav.",37316,"Raudona C2"
26,0,0,26,0,0,0,0,"2020-10-22",16,1,5.9,17,1,"57",16,1,5.9,17,0,0,0,2,1,141,138,8,1,2,132,"Kupiškio r. sav.",16061,"Geltona B1"
3,0,0,3,0,0,0,0,"2020-10-22",14,1,6.7,15,1,"58",14,1,6.7,15,0,0,0,0,1,17,16,11,1,0,5,"Kazlų Rūdos sav.",11137,"Raudona C2"
1,0,0,1,0,0,0,0,"2020-10-22",68,0,0,68,33,"59",68,0,0,68,0,0,0,2,0,22,21,11,1,0,10,"Lazdijų r. sav.",17843,"Geltona B2"
1,1,50,2,0,0,0,0,"2020-10-22",127,3,2.3,130,18,"61",127,3,2.3,130,0,0,0,0,2,81,77,28,1,3,52,"Mažeikių r. sav.",50782,"Geltona B1"
2,1,33.3,3,0,0,0,0,"2020-10-22",22,3,12,25,3,"62",22,3,12,25,0,0,0,1,3,68,65,23,1,2,44,"Molėtų r. sav.",16873,"Raudona C2"
0,0,0,0,0,0,0,0,"2020-10-22",8,0,0,8,1,"63",8,0,0,8,0,0,0,0,0,9,9,2,0,0,7,"Pagėgių sav.",7123,"Geltona B1"
0,0,0,0,0,0,0,0,"2020-10-22",64,0,0,64,3,"65",64,0,0,64,0,0,0,2,0,18,18,9,0,0,9,"Pakruojo r. sav.",18213,"Geltona B1"
11,6,35.3,17,0,0,0,0,"2020-10-22",48,1,2,49,16,"66",48,1,2,49,0,0,0,0,1,51,51,24,0,0,27,"Panevėžio r. sav.",35188,"Raudona C2"
1,0,0,1,0,0,0,0,"2020-10-22",52,10,16.1,62,32,"67",52,10,16.1,62,0,0,0,2,10,57,56,39,0,1,18,"Pasvalio r. sav.",22337,"Raudona C2"
0,0,0,0,0,0,0,0,"2020-10-22",163,1,0.6,164,66,"68",163,1,0.6,164,0,0,0,1,1,149,145,126,4,0,19,"Plungės r. sav.",32627,"Raudona C3"
2,0,0,2,0,0,0,0,"2020-10-22",62,6,8.8,68,12,"69",62,6,8.8,68,0,0,0,2,6,59,54,28,3,2,28,"Prienų r. sav.",25465,"Raudona C2"
6,1,14.3,7,0,0,0,0,"2020-10-22",63,1,1.6,64,16,"71",63,1,1.6,64,0,0,0,0,1,252,235,38,16,1,198,"Radviliškio r. sav.",34576,"Geltona B1"
15,1,6.3,16,0,0,0,0,"2020-10-22",122,3,2.4,125,58,"72",122,3,2.4,125,1,1,1,4,0,720,571,296,15,134,409,"Raseinių r. sav.",30608,"Juoda D"
13,1,7.1,14,0,0,0,0,"2020-10-22",30,0,0,30,1,"73",30,0,0,30,0,0,0,0,0,34,34,7,0,0,27,"Rokiškio r. sav.",27511,"Žalia A"
1,0,0,1,0,0,0,0,"2020-10-22",5,2,28.6,7,1,"74",5,2,28.6,7,0,0,0,1,2,18,18,14,0,0,4,"Rietavo sav.",7174,"Raudona C2"
9,0,0,9,0,0,0,0,"2020-10-22",16,1,5.9,17,1,"75",16,1,5.9,17,1,1,1,2,1,50,49,39,1,0,10,"Skuodo r. sav.",15663,"Raudona C3"
1,0,0,1,0,0,0,0,"2020-10-22",61,2,3.2,63,20,"77",61,2,3.2,63,0,0,0,1,2,50,46,24,3,1,23,"Tauragės r. sav.",37322,"Geltona B1"
2,0,0,2,0,0,0,0,"2020-10-22",69,0,0,69,15,"78",69,0,0,69,0,0,0,2,1,57,55,34,2,0,21,"Telšių r. sav.",38759,"Raudona C2"
2,0,0,2,0,0,0,0,"2020-10-22",68,7,9.3,75,11,"79",68,7,9.3,75,0,0,0,0,6,125,108,55,9,8,61,"Trakų r. sav.",33204,"Raudona C2"
0,0,0,0,0,0,0,0,"2020-10-22",43,2,4.4,45,6,"81",43,2,4.4,45,0,0,0,1,1,135,115,39,18,2,78,"Ukmergės r. sav.",33049,"Raudona C2"
107,0,0,107,0,0,0,0,"2020-10-22",39,0,0,39,0,"82",39,0,0,39,0,0,0,2,0,37,37,18,0,0,19,"Utenos r. sav.",37073,"Geltona B1"
1,6,85.7,7,0,0,0,0,"2020-10-22",87,1,1.1,88,3,"84",87,1,1.1,88,0,0,0,0,1,36,36,22,0,0,14,"Šakių r. sav.",26068,"Geltona B2"
2,4,66.7,6,0,0,0,0,"2020-10-22",39,4,9.3,43,1,"85",39,4,9.3,43,0,0,0,4,4,75,68,30,3,4,42,"Šalčininkų r. sav.",30264,"Raudona C2"
0,1,100,1,0,0,0,0,"2020-10-22",50,7,12.3,57,3,"86",50,7,12.3,57,0,0,0,0,7,151,149,103,1,1,47,"Švenčionių r. sav.",22495,"Juoda D"
6,1,14.3,7,0,0,0,0,"2020-10-22",112,0,0,112,7,"87",112,0,0,112,0,0,0,1,0,34,33,25,1,0,8,"Šilalės r. sav.",21428,"Raudona C2"
8,1,11.1,9,0,0,0,0,"2020-10-22",38,2,5,40,2,"88",38,2,5,40,1,2,2,5,2,72,68,38,2,2,32,"Šilutės r. sav.",37076,"Raudona C2"
0,0,0,0,0,0,0,0,"2020-10-22",28,5,15.2,33,5,"89",28,5,15.2,33,0,0,0,1,5,60,56,39,4,0,17,"Širvintų r. sav.",14907,"Juoda D"
4,0,0,4,0,0,0,0,"2020-10-22",56,7,11.1,63,17,"91",56,7,11.1,63,0,0,0,1,8,187,181,100,6,0,81,"Šiaulių r. sav.",41551,"Raudona C2"
18,1,5.3,19,0,0,0,0,"2020-10-22",47,0,0,47,3,"94",47,0,0,47,0,0,0,4,0,59,55,28,2,2,29,"Jurbarko r. sav.",24235,"Raudona C2"
622,196,24,818,0,0,0,0,"2020-10-23",9505,674,6.6,10179,3067,"00",9505,674,6.6,10179,1,3,9,120,646,11723,10713,5796,329,681,5598,"Lietuva",2795175,"Raudona C2"
0,0,0,0,0,0,0,0,"2020-10-23",179,3,1.6,182,134,"11",179,3,1.6,182,0,0,0,4,3,68,66,27,1,1,40,"Alytaus m. sav.",49195,"Geltona B1"
0,0,0,0,0,0,0,0,"2020-10-23",4,0,0,4,0,"12",4,0,0,4,0,0,0,0,0,3,3,3,0,0,0,"Birštono sav.",4035,"Geltona B2"
82,44,34.9,126,0,0,0,0,"2020-10-23",2352,197,7.7,2549,838,"13",2352,197,7.7,2549,0,2,6,20,193,3514,3199,1857,90,225,1567,"Vilniaus m. sav.",569729,"Raudona C3"
0,0,0,0,0,0,0,0,"2020-10-23",56,1,1.8,57,2,"15",56,1,1.8,57,0,0,0,0,1,33,33,20,0,0,13,"Druskininkų sav.",19011,"Geltona B2"
0,2,100,2,0,0,0,0,"2020-10-23",194,12,5.8,206,51,"18",194,12,5.8,206,1,1,1,6,13,205,183,106,12,10,87,"Marijampolės sav.",53472,"Raudona C2"
16,5,23.8,21,0,0,0,0,"2020-10-23",1586,75,4.5,1661,511,"19",1586,75,4.5,1661,0,0,0,15,79,1147,1112,572,14,21,561,"Kauno m. sav.",293257,"Raudona C2"
9,13,59.1,22,0,0,0,0,"2020-10-23",647,55,7.8,702,148,"21",647,55,7.8,702,0,0,0,4,49,697,631,297,39,27,361,"Klaipėdos m. sav.",149046,"Raudona C2"
7,0,0,7,0,0,0,0,"2020-10-23",4,0,0,4,0,"23",4,0,0,4,0,0,0,0,0,4,4,1,0,0,3,"Neringos sav.",3639,"Geltona B1"
8,2,20,10,0,0,0,0,"2020-10-23",55,6,9.8,61,12,"25",55,6,9.8,61,0,0,0,0,5,62,59,41,1,2,20,"Palangos m. sav.",16421,"Raudona C3"
32,6,15.8,38,0,0,0,0,"2020-10-23",219,9,3.9,228,62,"27",219,9,3.9,228,0,0,0,4,8,223,216,88,6,1,129,"Panevėžio m. sav.",84587,"Geltona B2"
87,2,2.2,89,0,0,0,0,"2020-10-23",528,43,7.5,571,186,"29",528,43,7.5,571,0,0,0,5,41,660,629,345,11,20,304,"Šiaulių m. sav.",101862,"Raudona C3"
1,0,0,1,0,0,0,0,"2020-10-23",49,1,2,50,5,"30",49,1,2,50,0,0,0,2,1,29,25,9,2,2,18,"Visagino sav.",18121,"Geltona B1"
13,0,0,13,0,0,0,0,"2020-10-23",31,1,3.1,32,0,"32",31,1,3.1,32,0,0,0,1,1,27,24,9,3,0,15,"Akmenės r. sav.",18523,"Geltona B1"
0,0,0,0,0,0,0,0,"2020-10-23",34,2,5.6,36,17,"33",34,2,5.6,36,0,0,0,1,2,15,15,10,0,0,5,"Alytaus r. sav.",25837,"Raudona C2"
2,0,0,2,0,0,0,0,"2020-10-23",21,0,0,21,7,"34",21,0,0,21,0,0,0,0,0,17,17,4,0,0,13,"Anykščių r. sav.",22623,"Žalia A"
0,0,0,0,0,0,0,0,"2020-10-23",26,1,3.7,27,0,"36",26,1,3.7,27,0,0,0,1,1,19,19,4,0,0,15,"Biržų r. sav.",22292,"Žalia A"
0,3,100,3,0,0,0,0,"2020-10-23",57,0,0,57,1,"38",57,0,0,57,0,0,0,1,0,19,17,14,2,0,3,"Varėnos r. sav.",20522,"Geltona B2"
0,7,100,7,0,0,0,0,"2020-10-23",48,0,0,48,3,"39",48,0,0,48,0,0,0,4,0,33,29,6,1,3,26,"Vilkaviškio r. sav.",34219,"Žalia A"
10,5,33.3,15,0,0,0,0,"2020-10-23",318,28,8.1,346,111,"41",318,28,8.1,346,0,0,0,3,23,664,499,271,18,147,375,"Vilniaus r. sav.",102008,"Juoda D"
3,20,87,23,0,0,0,0,"2020-10-23",60,4,6.3,64,12,"42",60,4,6.3,64,0,0,0,0,4,110,107,71,2,1,37,"Elektrėnų sav.",24103,"Raudona C3"
18,0,0,18,0,0,0,0,"2020-10-23",31,0,0,31,6,"43",31,0,0,31,0,0,0,0,0,20,18,9,2,0,9,"Zarasų r. sav.",14635,"Geltona B2"
0,0,0,0,0,0,0,0,"2020-10-23",26,0,0,26,1,"45",26,0,0,26,0,0,0,2,0,31,31,6,0,0,25,"Ignalinos r. sav.",14125,"Geltona B1"
1,1,50,2,0,0,0,0,"2020-10-23",87,0,0,87,9,"46",87,0,0,87,0,0,0,3,0,45,44,28,0,1,17,"Jonavos r. sav.",40746,"Geltona B2"
3,0,0,3,0,0,0,0,"2020-10-23",79,22,21.8,101,73,"47",79,22,21.8,101,0,0,0,1,18,113,108,84,5,0,24,"Joniškio r. sav.",20343,"Juoda D"
0,0,0,0,0,0,0,0,"2020-10-23",40,2,4.8,42,3,"48",40,2,4.8,42,0,0,0,0,1,17,15,4,1,1,12,"Kalvarijos sav.",9952,"Raudona C2"
1,3,75,4,0,0,0,0,"2020-10-23",91,2,2.2,93,10,"49",91,2,2.2,93,0,0,0,4,2,40,36,23,0,4,17,"Kaišiadorių r. sav.",29188,"Geltona B2"
9,2,18.2,11,0,0,0,0,"2020-10-23",330,28,7.8,358,144,"52",330,28,7.8,358,0,0,0,2,26,369,348,205,4,17,160,"Kauno r. sav.",97546,"Raudona C2"
0,0,0,0,0,0,0,0,"2020-10-23",97,5,4.9,102,5,"53",97,5,4.9,102,0,0,0,1,5,68,67,30,1,0,37,"Kėdainių r. sav.",44747,"Raudona C2"
24,0,0,24,0,0,0,0,"2020-10-23",88,13,12.9,101,22,"54",88,13,12.9,101,0,0,0,0,11,181,173,132,5,3,44,"Kelmės r. sav.",24829,"Juoda D"
2,28,93.3,30,0,0,0,0,"2020-10-23",183,21,10.3,204,52,"55",183,21,10.3,204,0,0,0,3,17,178,167,83,7,4,88,"Klaipėdos r. sav.",62634,"Raudona C2"
14,1,6.7,15,0,0,0,0,"2020-10-23",66,8,10.8,74,19,"56",66,8,10.8,74,0,0,0,3,9,132,127,69,4,1,59,"Kretingos r. sav.",37316,"Raudona C2"
1,0,0,1,0,0,0,0,"2020-10-23",38,1,2.6,39,7,"57",38,1,2.6,39,0,0,0,0,1,142,139,7,1,2,134,"Kupiškio r. sav.",16061,"Geltona B1"
1,17,94.4,18,0,0,0,0,"2020-10-23",18,0,0,18,3,"58",18,0,0,18,0,0,0,0,0,17,16,11,1,0,5,"Kazlų Rūdos sav.",11137,"Raudona C2"
0,0,0,0,0,0,0,0,"2020-10-23",28,3,9.7,31,3,"59",28,3,9.7,31,0,0,0,1,3,25,24,13,1,0,11,"Lazdijų r. sav.",17843,"Geltona B2"
2,1,33.3,3,0,0,0,0,"2020-10-23",90,2,2.2,92,35,"61",90,2,2.2,92,0,0,0,3,2,83,79,30,1,3,52,"Mažeikių r. sav.",50782,"Geltona B2"
0,0,0,0,0,0,0,0,"2020-10-23",26,1,3.7,27,4,"62",26,1,3.7,27,0,0,0,0,0,68,65,23,1,2,44,"Molėtų r. sav.",16873,"Raudona C2"
0,0,0,0,0,0,0,0,"2020-10-23",11,0,0,11,0,"63",11,0,0,11,0,0,0,0,1,10,10,3,0,0,7,"Pagėgių sav.",7123,"Geltona B1"
66,1,1.5,67,0,0,0,0,"2020-10-23",13,0,0,13,3,"65",13,0,0,13,0,0,0,1,0,18,18,8,0,0,10,"Pakruojo r. sav.",18213,"Geltona B1"
2,3,60,5,0,0,0,0,"2020-10-23",53,0,0,53,15,"66",53,0,0,53,0,0,0,2,0,51,51,23,0,0,28,"Panevėžio r. sav.",35188,"Raudona C2"
1,1,50,2,0,0,0,0,"2020-10-23",65,6,8.5,71,44,"67",65,6,8.5,71,0,0,0,0,6,63,62,45,0,1,18,"Pasvalio r. sav.",22337,"Raudona C3"
2,0,0,2,0,0,0,0,"2020-10-23",141,16,10.2,157,63,"68",141,16,10.2,157,0,0,0,1,15,164,160,141,4,0,19,"Plungės r. sav.",32627,"Raudona C3"
7,1,12.5,8,0,0,0,0,"2020-10-23",56,7,11.1,63,2,"69",56,7,11.1,63,0,0,0,3,6,65,60,34,3,2,28,"Prienų r. sav.",25465,"Raudona C2"
3,0,0,3,0,0,0,0,"2020-10-23",48,0,0,48,0,"71",48,0,0,48,0,0,0,2,0,252,235,32,16,1,204,"Radviliškio r. sav.",34576,"Geltona B1"
25,4,13.8,29,0,0,0,0,"2020-10-23",178,7,3.8,185,127,"72",178,7,3.8,185,0,0,0,0,8,728,555,284,15,158,429,"Raseinių r. sav.",30608,"Juoda D"
0,1,100,1,0,0,0,0,"2020-10-23",82,0,0,82,6,"73",82,0,0,82,0,0,0,2,0,34,34,7,0,0,27,"Rokiškio r. sav.",27511,"Žalia A"
0,0,0,0,0,0,0,0,"2020-10-23",10,0,0,10,1,"74",10,0,0,10,0,0,0,0,0,18,18,14,0,0,4,"Rietavo sav.",7174,"Raudona C2"
