"test_date","evrk_group_code","tests_positive","tests_negative"
"2020-05-18T00:00:00Z","881",0,72
"2020-05-18T00:00:00Z","889",0,21
"2020-05-18T00:00:00Z","900",0,7
"2020-05-18T00:00:00Z","910",0,8
"2020-05-18T00:00:00Z","920",0,1
"2020-05-18T00:00:00Z","931",0,5
"2020-05-18T00:00:00Z","932",0,9
"2020-05-18T00:00:00Z","941",0,2
"2020-05-18T00:00:00Z","942",0,1
"2020-05-18T00:00:00Z","949",0,42
"2020-05-18T00:00:00Z","960",0,13
"2020-05-19T00:00:00Z","011",0,3
"2020-05-19T00:00:00Z","014",0,8
"2020-05-19T00:00:00Z","015",0,2
"2020-05-19T00:00:00Z","024",0,4
"2020-05-19T00:00:00Z","031",0,2
"2020-05-19T00:00:00Z","081",0,2
"2020-05-19T00:00:00Z","100",0,8
"2020-05-19T00:00:00Z","102",0,6
"2020-05-19T00:00:00Z","103",0,1
"2020-05-19T00:00:00Z","105",0,4
"2020-05-19T00:00:00Z","106",0,23
"2020-05-19T00:00:00Z","107",0,8
"2020-05-19T00:00:00Z","108",0,2
"2020-05-19T00:00:00Z","109",0,2
"2020-05-19T00:00:00Z","110",0,2
"2020-05-19T00:00:00Z","120",0,1
"2020-05-19T00:00:00Z","139",0,8
"2020-05-19T00:00:00Z","140",0,1
"2020-05-19T00:00:00Z","141",0,11
"2020-05-19T00:00:00Z","143",0,1
"2020-05-19T00:00:00Z","160",0,1
"2020-05-19T00:00:00Z","161",0,4
"2020-05-19T00:00:00Z","162",0,10
"2020-05-19T00:00:00Z","170",0,1
"2020-05-19T00:00:00Z","172",0,2
"2020-05-19T00:00:00Z","181",0,2
"2020-05-19T00:00:00Z","192",0,4
"2020-05-19T00:00:00Z","201",0,2
"2020-05-19T00:00:00Z","203",0,3
"2020-05-19T00:00:00Z","205",0,1
"2020-05-19T00:00:00Z","212",0,1
"2020-05-19T00:00:00Z","222",0,8
"2020-05-19T00:00:00Z","231",0,1
"2020-05-19T00:00:00Z","236",0,2
"2020-05-19T00:00:00Z","243",0,1
"2020-05-19T00:00:00Z","250",0,1
"2020-05-19T00:00:00Z","251",0,5
"2020-05-19T00:00:00Z","252",0,3
"2020-05-19T00:00:00Z","255",0,1
"2020-05-19T00:00:00Z","259",0,3
"2020-05-19T00:00:00Z","260",0,1
"2020-05-19T00:00:00Z","261",0,2
"2020-05-19T00:00:00Z","262",0,1
"2020-05-19T00:00:00Z","263",0,1
"2020-05-19T00:00:00Z","267",0,2
"2020-05-19T00:00:00Z","275",0,1
"2020-05-19T00:00:00Z","282",0,1
"2020-05-19T00:00:00Z","289",0,1
"2020-05-19T00:00:00Z","292",0,2
"2020-05-19T00:00:00Z","293",0,3
"2020-05-19T00:00:00Z","301",0,3
"2020-05-19T00:00:00Z","309",0,1
"2020-05-19T00:00:00Z","310",0,19
"2020-05-19T00:00:00Z","321",0,1
"2020-05-19T00:00:00Z","325",0,34
"2020-05-19T00:00:00Z","329",0,1
"2020-05-19T00:00:00Z","331",0,7
"2020-05-19T00:00:00Z","332",0,2
"2020-05-19T00:00:00Z","351",0,5
"2020-05-19T00:00:00Z","352",0,1
"2020-05-19T00:00:00Z","353",0,2
"2020-05-19T00:00:00Z","360",0,16
"2020-05-19T00:00:00Z","370",0,4
"2020-05-19T00:00:00Z","380",0,1
"2020-05-19T00:00:00Z","381",0,1
"2020-05-19T00:00:00Z","383",0,1
"2020-05-19T00:00:00Z","410",0,5
"2020-05-19T00:00:00Z","411",0,1
"2020-05-19T00:00:00Z","412",0,27
"2020-05-19T00:00:00Z","420",0,1
"2020-05-19T00:00:00Z","421",0,5
"2020-05-19T00:00:00Z","422",0,10
"2020-05-19T00:00:00Z","429",0,3
"2020-05-19T00:00:00Z","430",0,6
"2020-05-19T00:00:00Z","431",0,2
"2020-05-19T00:00:00Z","432",0,25
"2020-05-19T00:00:00Z","433",0,11
"2020-05-19T00:00:00Z","439",0,12
"2020-05-19T00:00:00Z","451",0,1
"2020-05-19T00:00:00Z","452",0,7
"2020-05-19T00:00:00Z","453",0,8
"2020-05-19T00:00:00Z","460",0,3
"2020-05-19T00:00:00Z","461",0,4
"2020-05-19T00:00:00Z","463",0,17
"2020-05-19T00:00:00Z","464",0,21
"2020-05-19T00:00:00Z","465",0,2
"2020-05-19T00:00:00Z","466",1,12
"2020-05-19T00:00:00Z","467",0,12
"2020-05-19T00:00:00Z","469",0,5
"2020-05-19T00:00:00Z","470",0,1
"2020-05-19T00:00:00Z","471",0,81
"2020-05-19T00:00:00Z","472",0,2
"2020-05-19T00:00:00Z","473",0,4
"2020-05-19T00:00:00Z","474",0,1
"2020-05-19T00:00:00Z","475",0,9
"2020-05-19T00:00:00Z","476",0,3
"2020-05-19T00:00:00Z","477",0,50
"2020-05-19T00:00:00Z","478",0,5
"2020-05-19T00:00:00Z","479",0,1
"2020-05-19T00:00:00Z","492",0,1
"2020-05-19T00:00:00Z","493",0,4
"2020-05-19T00:00:00Z","494",1,44
"2020-05-19T00:00:00Z","495",0,1
"2020-05-19T00:00:00Z","500",0,1
"2020-05-19T00:00:00Z","503",0,1
"2020-05-19T00:00:00Z","511",0,2
"2020-05-19T00:00:00Z","512",0,1
"2020-05-19T00:00:00Z","521",0,2
"2020-05-19T00:00:00Z","522",0,21
"2020-05-19T00:00:00Z","531",0,2
"2020-05-19T00:00:00Z","532",0,2
"2020-05-19T00:00:00Z","551",0,4
"2020-05-19T00:00:00Z","553",0,1
"2020-05-19T00:00:00Z","559",0,2
"2020-05-19T00:00:00Z","560",0,1
"2020-05-19T00:00:00Z","561",0,20
"2020-05-19T00:00:00Z","562",0,6
"2020-05-19T00:00:00Z","563",0,3
"2020-05-19T00:00:00Z","581",0,1
"2020-05-19T00:00:00Z","582",0,4
"2020-05-19T00:00:00Z","590",0,1
"2020-05-19T00:00:00Z","602",0,1
"2020-05-19T00:00:00Z","611",0,3
"2020-05-19T00:00:00Z","612",0,3
"2020-05-19T00:00:00Z","620",0,14
"2020-05-19T00:00:00Z","631",0,6
"2020-05-19T00:00:00Z","640",0,1
"2020-05-19T00:00:00Z","641",0,6
"2020-05-19T00:00:00Z","649",0,1
"2020-05-19T00:00:00Z","650",0,1
"2020-05-19T00:00:00Z","651",0,6
"2020-05-19T00:00:00Z","662",0,2
"2020-05-19T00:00:00Z","681",0,1
"2020-05-19T00:00:00Z","682",0,10
"2020-05-19T00:00:00Z","683",0,7
"2020-05-19T00:00:00Z","691",0,8
"2020-05-19T00:00:00Z","692",0,10
"2020-05-19T00:00:00Z","702",0,24
"2020-05-19T00:00:00Z","711",0,4
"2020-05-19T00:00:00Z","712",0,3
"2020-05-19T00:00:00Z","721",0,61
"2020-05-19T00:00:00Z","722",0,2
"2020-05-19T00:00:00Z","730",0,1
"2020-05-19T00:00:00Z","731",0,8
"2020-05-19T00:00:00Z","732",0,2
"2020-05-19T00:00:00Z","741",0,1
"2020-05-19T00:00:00Z","743",0,6
"2020-05-19T00:00:00Z","749",0,3
"2020-05-19T00:00:00Z","750",0,2
"2020-05-19T00:00:00Z","771",0,1
"2020-05-19T00:00:00Z","773",0,3
"2020-05-19T00:00:00Z","774",0,1
"2020-05-19T00:00:00Z","780",0,1
"2020-05-19T00:00:00Z","781",0,2
"2020-05-19T00:00:00Z","782",0,10
"2020-05-19T00:00:00Z","783",0,12
"2020-05-19T00:00:00Z","791",0,3
"2020-05-19T00:00:00Z","799",0,1
"2020-05-19T00:00:00Z","801",0,8
"2020-05-19T00:00:00Z","811",0,1
"2020-05-19T00:00:00Z","812",0,31
"2020-05-19T00:00:00Z","821",0,2
"2020-05-19T00:00:00Z","822",0,4
"2020-05-19T00:00:00Z","823",0,1
"2020-05-19T00:00:00Z","829",0,2
"2020-05-19T00:00:00Z","840",0,1
"2020-05-19T00:00:00Z","841",0,68
"2020-05-19T00:00:00Z","842",0,69
"2020-05-19T00:00:00Z","843",0,3
"2020-05-19T00:00:00Z","851",1,271
"2020-05-19T00:00:00Z","852",0,40
"2020-05-19T00:00:00Z","853",0,132
"2020-05-19T00:00:00Z","854",1,109
"2020-05-19T00:00:00Z","855",0,13
"2020-05-19T00:00:00Z","856",0,2
"2020-05-19T00:00:00Z","860",0,151
"2020-05-19T00:00:00Z","861",18,2479
"2020-05-19T00:00:00Z","862",1,656
"2020-05-19T00:00:00Z","869",1,164
"2020-05-19T00:00:00Z","871",0,53
"2020-05-19T00:00:00Z","872",0,57
"2020-05-19T00:00:00Z","873",0,504
"2020-05-19T00:00:00Z","879",0,444
"2020-05-19T00:00:00Z","880",0,72
"2020-05-19T00:00:00Z","881",0,98
"2020-05-19T00:00:00Z","889",0,78
"2020-05-19T00:00:00Z","900",0,10
"2020-05-19T00:00:00Z","910",0,1
"2020-05-19T00:00:00Z","920",0,3
"2020-05-19T00:00:00Z","930",0,1
"2020-05-19T00:00:00Z","931",0,11
"2020-05-19T00:00:00Z","932",0,6
"2020-05-19T00:00:00Z","941",0,7
"2020-05-19T00:00:00Z","949",0,45
"2020-05-19T00:00:00Z","960",0,23
"2020-05-20T00:00:00Z","011",0,2
"2020-05-20T00:00:00Z","014",0,3
"2020-05-20T00:00:00Z","015",0,3
"2020-05-20T00:00:00Z","016",0,1
"2020-05-20T00:00:00Z","020",0,1
"2020-05-20T00:00:00Z","022",0,9
"2020-05-20T00:00:00Z","024",0,2
"2020-05-20T00:00:00Z","031",0,1
"2020-05-20T00:00:00Z","032",0,2
"2020-05-20T00:00:00Z","060",0,1
"2020-05-20T00:00:00Z","061",0,2
"2020-05-20T00:00:00Z","089",0,1
"2020-05-20T00:00:00Z","101",0,7
"2020-05-20T00:00:00Z","102",0,2
"2020-05-20T00:00:00Z","105",0,8
"2020-05-20T00:00:00Z","106",0,22
"2020-05-20T00:00:00Z","107",0,5
"2020-05-20T00:00:00Z","108",0,4
"2020-05-20T00:00:00Z","110",0,6
"2020-05-20T00:00:00Z","120",0,2
"2020-05-20T00:00:00Z","139",0,7
"2020-05-20T00:00:00Z","141",0,4
"2020-05-20T00:00:00Z","143",0,1
"2020-05-20T00:00:00Z","161",0,7
"2020-05-20T00:00:00Z","162",0,8
"2020-05-20T00:00:00Z","172",0,2
"2020-05-20T00:00:00Z","181",0,5
"2020-05-20T00:00:00Z","201",0,3
"2020-05-20T00:00:00Z","203",0,1
"2020-05-20T00:00:00Z","204",0,2
"2020-05-20T00:00:00Z","212",0,1
"2020-05-20T00:00:00Z","222",0,6
"2020-05-20T00:00:00Z","235",0,1
"2020-05-20T00:00:00Z","251",0,9
"2020-05-20T00:00:00Z","255",0,4
"2020-05-20T00:00:00Z","256",0,1
"2020-05-20T00:00:00Z","257",0,1
"2020-05-20T00:00:00Z","259",0,4
"2020-05-20T00:00:00Z","267",0,1
"2020-05-20T00:00:00Z","271",0,2
"2020-05-20T00:00:00Z","273",0,1
"2020-05-20T00:00:00Z","274",0,1
"2020-05-20T00:00:00Z","293",0,4
"2020-05-20T00:00:00Z","301",0,4
"2020-05-20T00:00:00Z","309",0,3
"2020-05-20T00:00:00Z","310",0,20
"2020-05-20T00:00:00Z","325",0,25
"2020-05-20T00:00:00Z","331",0,13
"2020-05-20T00:00:00Z","332",0,4
"2020-05-20T00:00:00Z","351",0,2
"2020-05-20T00:00:00Z","353",0,1
"2020-05-20T00:00:00Z","360",0,4
"2020-05-20T00:00:00Z","381",0,4
"2020-05-20T00:00:00Z","382",0,4
"2020-05-20T00:00:00Z","383",0,1
"2020-05-20T00:00:00Z","410",0,6
"2020-05-20T00:00:00Z","411",0,3
"2020-05-20T00:00:00Z","412",0,27
"2020-05-20T00:00:00Z","420",0,2
"2020-05-20T00:00:00Z","421",0,1
"2020-05-20T00:00:00Z","422",0,6
"2020-05-20T00:00:00Z","430",0,8
"2020-05-20T00:00:00Z","431",0,7
"2020-05-20T00:00:00Z","432",0,20
"2020-05-20T00:00:00Z","433",0,18
"2020-05-20T00:00:00Z","439",0,9
"2020-05-20T00:00:00Z","451",0,7
"2020-05-20T00:00:00Z","452",0,4
"2020-05-20T00:00:00Z","453",0,4
"2020-05-20T00:00:00Z","460",0,1
"2020-05-20T00:00:00Z","461",0,2
"2020-05-20T00:00:00Z","462",0,2
"2020-05-20T00:00:00Z","463",0,10
"2020-05-20T00:00:00Z","464",0,13
"2020-05-20T00:00:00Z","465",0,5
"2020-05-20T00:00:00Z","466",0,7
"2020-05-20T00:00:00Z","467",0,16
"2020-05-20T00:00:00Z","469",0,3
"2020-05-20T00:00:00Z","470",0,3
"2020-05-20T00:00:00Z","471",2,81
"2020-05-20T00:00:00Z","472",0,3
"2020-05-20T00:00:00Z","473",0,4
"2020-05-20T00:00:00Z","474",0,3
"2020-05-20T00:00:00Z","475",0,17
"2020-05-20T00:00:00Z","476",0,2
"2020-05-20T00:00:00Z","477",0,40
"2020-05-20T00:00:00Z","478",0,3
"2020-05-20T00:00:00Z","479",0,11
"2020-05-20T00:00:00Z","493",1,8
"2020-05-20T00:00:00Z","494",2,58
"2020-05-20T00:00:00Z","495",0,2
"2020-05-20T00:00:00Z","502",0,1
"2020-05-20T00:00:00Z","521",0,1
"2020-05-20T00:00:00Z","522",0,23
"2020-05-20T00:00:00Z","531",0,4
"2020-05-20T00:00:00Z","532",0,1
"2020-05-20T00:00:00Z","551",0,7
"2020-05-20T00:00:00Z","552",0,8
"2020-05-20T00:00:00Z","561",0,20
"2020-05-20T00:00:00Z","562",0,46
"2020-05-20T00:00:00Z","563",0,1
"2020-05-20T00:00:00Z","581",0,1
"2020-05-20T00:00:00Z","582",0,2
"2020-05-20T00:00:00Z","591",0,1
"2020-05-20T00:00:00Z","602",0,1
"2020-05-20T00:00:00Z","612",0,2
"2020-05-20T00:00:00Z","620",0,9
"2020-05-20T00:00:00Z","631",0,4
"2020-05-20T00:00:00Z","639",0,1
"2020-05-20T00:00:00Z","641",0,16
"2020-05-20T00:00:00Z","642",0,2
"2020-05-20T00:00:00Z","649",0,2
"2020-05-20T00:00:00Z","651",0,4
"2020-05-20T00:00:00Z","661",0,1
"2020-05-20T00:00:00Z","680",0,4
"2020-05-20T00:00:00Z","681",0,3
"2020-05-20T00:00:00Z","682",0,12
"2020-05-20T00:00:00Z","683",0,6
"2020-05-20T00:00:00Z","691",0,1
"2020-05-20T00:00:00Z","692",0,8
"2020-05-20T00:00:00Z","700",0,1
"2020-05-20T00:00:00Z","701",0,2
"2020-05-20T00:00:00Z","702",0,9
"2020-05-20T00:00:00Z","710",0,1
"2020-05-20T00:00:00Z","711",0,15
"2020-05-20T00:00:00Z","712",0,5
"2020-05-20T00:00:00Z","721",0,54
"2020-05-20T00:00:00Z","731",0,5
"2020-05-20T00:00:00Z","732",0,2
"2020-05-20T00:00:00Z","741",0,1
"2020-05-20T00:00:00Z","743",0,1
"2020-05-20T00:00:00Z","749",0,1
"2020-05-20T00:00:00Z","750",0,2
"2020-05-20T00:00:00Z","771",0,17
"2020-05-20T00:00:00Z","772",0,1
"2020-05-20T00:00:00Z","773",0,6
"2020-05-20T00:00:00Z","781",0,4
"2020-05-20T00:00:00Z","782",0,11
"2020-05-20T00:00:00Z","783",0,11
"2020-05-20T00:00:00Z","791",0,4
"2020-05-20T00:00:00Z","801",0,6
"2020-05-20T00:00:00Z","802",0,1
"2020-05-20T00:00:00Z","812",0,16
"2020-05-20T00:00:00Z","821",0,1
"2020-05-20T00:00:00Z","822",0,2
"2020-05-20T00:00:00Z","829",0,2
"2020-05-20T00:00:00Z","840",0,2
"2020-05-20T00:00:00Z","841",0,60
"2020-05-20T00:00:00Z","842",0,64
"2020-05-20T00:00:00Z","843",0,1
"2020-05-20T00:00:00Z","850",0,2
"2020-05-20T00:00:00Z","851",0,118
"2020-05-20T00:00:00Z","852",0,17
"2020-05-20T00:00:00Z","853",0,99
"2020-05-20T00:00:00Z","854",0,86
"2020-05-20T00:00:00Z","855",0,9
"2020-05-20T00:00:00Z","856",0,3
"2020-05-20T00:00:00Z","860",0,192
"2020-05-20T00:00:00Z","861",5,1919
"2020-05-20T00:00:00Z","862",1,913
"2020-05-20T00:00:00Z","869",0,170
"2020-05-20T00:00:00Z","870",0,11
"2020-05-20T00:00:00Z","871",0,3
"2020-05-20T00:00:00Z","872",0,21
"2020-05-20T00:00:00Z","873",0,574
"2020-05-20T00:00:00Z","879",0,266
"2020-05-20T00:00:00Z","880",0,110
"2020-05-20T00:00:00Z","881",0,170
"2020-05-20T00:00:00Z","889",0,30
"2020-05-20T00:00:00Z","900",0,7
"2020-05-20T00:00:00Z","910",0,11
"2020-05-20T00:00:00Z","920",0,3
"2020-05-20T00:00:00Z","930",0,1
"2020-05-20T00:00:00Z","931",0,2
"2020-05-20T00:00:00Z","932",0,10
"2020-05-20T00:00:00Z","941",0,6
"2020-05-20T00:00:00Z","942",0,2
"2020-05-20T00:00:00Z","949",0,37
"2020-05-20T00:00:00Z","951",0,2
"2020-05-20T00:00:00Z","952",0,1
"2020-05-20T00:00:00Z","960",0,15
"2020-05-20T00:00:00Z","970",0,1
"2020-05-21T00:00:00Z","011",0,3
"2020-05-21T00:00:00Z","014",0,5
"2020-05-21T00:00:00Z","015",0,1
"2020-05-21T00:00:00Z","020",0,1
"2020-05-21T00:00:00Z","022",0,2
"2020-05-21T00:00:00Z","024",0,2
"2020-05-21T00:00:00Z","031",0,2
"2020-05-21T00:00:00Z","081",0,1
"2020-05-21T00:00:00Z","101",0,7
"2020-05-21T00:00:00Z","102",0,2
"2020-05-21T00:00:00Z","103",0,1
"2020-05-21T00:00:00Z","104",0,1
"2020-05-21T00:00:00Z","105",0,2
"2020-05-21T00:00:00Z","106",0,15
"2020-05-21T00:00:00Z","107",0,6
"2020-05-21T00:00:00Z","108",0,2
"2020-05-21T00:00:00Z","109",0,2
"2020-05-21T00:00:00Z","110",0,4
"2020-05-21T00:00:00Z","131",0,2
"2020-05-21T00:00:00Z","139",0,8
"2020-05-21T00:00:00Z","141",0,5
"2020-05-21T00:00:00Z","151",0,1
"2020-05-21T00:00:00Z","161",0,5
"2020-05-21T00:00:00Z","162",0,10
"2020-05-21T00:00:00Z","172",0,4
"2020-05-21T00:00:00Z","181",0,2
"2020-05-21T00:00:00Z","201",0,5
"2020-05-21T00:00:00Z","203",0,1
"2020-05-21T00:00:00Z","205",0,2
"2020-05-21T00:00:00Z","222",0,5
"2020-05-21T00:00:00Z","231",0,2
"2020-05-21T00:00:00Z","236",0,2
"2020-05-21T00:00:00Z","237",0,1
"2020-05-21T00:00:00Z","239",0,1
"2020-05-21T00:00:00Z","251",0,5
"2020-05-21T00:00:00Z","259",0,1
"2020-05-21T00:00:00Z","262",0,1
"2020-05-21T00:00:00Z","263",0,1
"2020-05-21T00:00:00Z","274",0,1
"2020-05-21T00:00:00Z","279",0,1
"2020-05-21T00:00:00Z","292",0,2
"2020-05-21T00:00:00Z","293",0,1
"2020-05-21T00:00:00Z","301",0,5
"2020-05-21T00:00:00Z","302",0,3
"2020-05-21T00:00:00Z","309",0,2
"2020-05-21T00:00:00Z","310",0,9
"2020-05-21T00:00:00Z","325",0,15
"2020-05-21T00:00:00Z","330",0,1
"2020-05-21T00:00:00Z","331",0,5
"2020-05-21T00:00:00Z","332",0,2
"2020-05-21T00:00:00Z","351",0,20
"2020-05-21T00:00:00Z","353",0,5
"2020-05-21T00:00:00Z","360",0,3
"2020-05-21T00:00:00Z","381",0,2
"2020-05-21T00:00:00Z","382",0,3
"2020-05-21T00:00:00Z","390",0,1
"2020-05-21T00:00:00Z","410",0,5
"2020-05-21T00:00:00Z","411",0,1
"2020-05-21T00:00:00Z","412",0,45
"2020-05-21T00:00:00Z","420",0,1
"2020-05-21T00:00:00Z","422",0,2
"2020-05-21T00:00:00Z","429",0,1
"2020-05-21T00:00:00Z","430",0,3
"2020-05-21T00:00:00Z","431",0,4
"2020-05-21T00:00:00Z","432",0,18
"2020-05-21T00:00:00Z","433",0,9
"2020-05-21T00:00:00Z","439",0,17
"2020-05-21T00:00:00Z","451",0,7
"2020-05-21T00:00:00Z","452",0,4
"2020-05-21T00:00:00Z","453",0,9
"2020-05-21T00:00:00Z","454",0,1
"2020-05-21T00:00:00Z","460",0,3
"2020-05-21T00:00:00Z","461",0,2
"2020-05-21T00:00:00Z","462",0,1
"2020-05-21T00:00:00Z","463",0,13
"2020-05-21T00:00:00Z","464",0,21
"2020-05-21T00:00:00Z","465",0,2
"2020-05-21T00:00:00Z","466",0,10
"2020-05-21T00:00:00Z","467",0,15
"2020-05-21T00:00:00Z","469",0,3
"2020-05-21T00:00:00Z","470",0,2
"2020-05-21T00:00:00Z","471",0,134
"2020-05-21T00:00:00Z","473",0,4
"2020-05-21T00:00:00Z","474",0,1
"2020-05-21T00:00:00Z","475",0,10
"2020-05-21T00:00:00Z","476",0,8
"2020-05-21T00:00:00Z","477",0,55
"2020-05-21T00:00:00Z","478",0,2
"2020-05-21T00:00:00Z","479",0,6
"2020-05-21T00:00:00Z","493",1,14
"2020-05-21T00:00:00Z","494",0,71
"2020-05-21T00:00:00Z","521",0,1
"2020-05-21T00:00:00Z","522",0,15
"2020-05-21T00:00:00Z","531",0,5
"2020-05-21T00:00:00Z","532",0,1
"2020-05-21T00:00:00Z","551",0,3
"2020-05-21T00:00:00Z","552",0,1
"2020-05-21T00:00:00Z","559",0,2
"2020-05-21T00:00:00Z","560",0,5
"2020-05-21T00:00:00Z","561",0,17
"2020-05-21T00:00:00Z","562",0,4
"2020-05-21T00:00:00Z","563",0,2
"2020-05-21T00:00:00Z","581",0,1
"2020-05-21T00:00:00Z","590",0,1
"2020-05-21T00:00:00Z","602",0,1
"2020-05-21T00:00:00Z","611",0,2
"2020-05-21T00:00:00Z","620",0,13
"2020-05-21T00:00:00Z","630",0,1
"2020-05-21T00:00:00Z","631",0,5
"2020-05-21T00:00:00Z","639",0,1
"2020-05-21T00:00:00Z","641",0,4
"2020-05-21T00:00:00Z","651",0,3
"2020-05-21T00:00:00Z","662",0,3
"2020-05-21T00:00:00Z","680",0,2
"2020-05-21T00:00:00Z","681",0,1
"2020-05-21T00:00:00Z","682",0,18
"2020-05-21T00:00:00Z","683",0,3
"2020-05-21T00:00:00Z","690",0,1
"2020-05-21T00:00:00Z","691",0,3
"2020-05-21T00:00:00Z","692",0,5
"2020-05-21T00:00:00Z","702",0,19
"2020-05-21T00:00:00Z","711",0,4
"2020-05-21T00:00:00Z","712",0,4
"2020-05-21T00:00:00Z","721",1,53
"2020-05-21T00:00:00Z","722",0,1
"2020-05-21T00:00:00Z","731",0,4
"2020-05-21T00:00:00Z","740",0,1
"2020-05-21T00:00:00Z","741",0,1
"2020-05-21T00:00:00Z","743",0,1
"2020-05-21T00:00:00Z","771",0,14
"2020-05-21T00:00:00Z","772",0,1
"2020-05-21T00:00:00Z","773",0,10
"2020-05-21T00:00:00Z","780",0,2
"2020-05-21T00:00:00Z","781",1,3
"2020-05-21T00:00:00Z","782",1,20
"2020-05-21T00:00:00Z","783",0,4
"2020-05-21T00:00:00Z","790",0,1
"2020-05-21T00:00:00Z","791",0,2
"2020-05-21T00:00:00Z","801",0,6
"2020-05-21T00:00:00Z","811",0,1
"2020-05-21T00:00:00Z","812",0,24
"2020-05-21T00:00:00Z","813",0,4
"2020-05-21T00:00:00Z","820",0,1
"2020-05-21T00:00:00Z","822",0,5
"2020-05-21T00:00:00Z","823",0,1
"2020-05-21T00:00:00Z","829",0,1
"2020-05-21T00:00:00Z","840",0,2
"2020-05-21T00:00:00Z","841",0,71
"2020-05-21T00:00:00Z","842",0,57
"2020-05-21T00:00:00Z","843",0,1
"2020-05-21T00:00:00Z","850",0,1
"2020-05-21T00:00:00Z","851",0,84
"2020-05-21T00:00:00Z","852",0,27
"2020-05-21T00:00:00Z","853",2,82
"2020-05-21T00:00:00Z","854",0,88
"2020-05-21T00:00:00Z","855",0,15
"2020-05-21T00:00:00Z","856",0,2
"2020-05-21T00:00:00Z","860",0,122
"2020-05-21T00:00:00Z","861",6,1786
"2020-05-21T00:00:00Z","862",1,559
"2020-05-21T00:00:00Z","869",0,316
"2020-05-21T00:00:00Z","870",0,10
"2020-05-21T00:00:00Z","871",0,30
"2020-05-21T00:00:00Z","872",0,13
"2020-05-21T00:00:00Z","873",2,520
"2020-05-21T00:00:00Z","879",0,159
"2020-05-21T00:00:00Z","880",0,25
"2020-05-21T00:00:00Z","881",0,30
"2020-05-21T00:00:00Z","889",0,101
"2020-05-21T00:00:00Z","900",0,5
"2020-05-21T00:00:00Z","910",0,9
"2020-05-21T00:00:00Z","920",0,3
"2020-05-21T00:00:00Z","930",0,5
"2020-05-21T00:00:00Z","931",0,6
"2020-05-21T00:00:00Z","932",0,6
"2020-05-21T00:00:00Z","941",0,7
"2020-05-21T00:00:00Z","942",0,1
"2020-05-21T00:00:00Z","949",0,37
"2020-05-21T00:00:00Z","951",0,1
"2020-05-21T00:00:00Z","960",0,17
"2020-05-21T00:00:00Z","970",0,1
"2020-05-22T00:00:00Z","010",0,1
"2020-05-22T00:00:00Z","011",0,2
"2020-05-22T00:00:00Z","014",0,2
"2020-05-22T00:00:00Z","015",0,4
"2020-05-22T00:00:00Z","016",0,2
"2020-05-22T00:00:00Z","022",0,2
"2020-05-22T00:00:00Z","081",0,1
"2020-05-22T00:00:00Z","101",0,2
"2020-05-22T00:00:00Z","105",0,4
"2020-05-22T00:00:00Z","106",0,15
"2020-05-22T00:00:00Z","107",0,7
"2020-05-22T00:00:00Z","108",0,1
"2020-05-22T00:00:00Z","110",0,3
"2020-05-22T00:00:00Z","132",0,2
"2020-05-22T00:00:00Z","139",0,7
"2020-05-22T00:00:00Z","141",0,2
"2020-05-22T00:00:00Z","143",0,2
"2020-05-22T00:00:00Z","161",0,2
"2020-05-22T00:00:00Z","162",0,5
"2020-05-22T00:00:00Z","172",0,2
"2020-05-22T00:00:00Z","181",0,2
"2020-05-22T00:00:00Z","192",0,1
"2020-05-22T00:00:00Z","203",0,2
"2020-05-22T00:00:00Z","204",0,1
"2020-05-22T00:00:00Z","222",0,5
"2020-05-22T00:00:00Z","231",0,2
"2020-05-22T00:00:00Z","236",0,1
"2020-05-22T00:00:00Z","250",0,1
"2020-05-22T00:00:00Z","251",0,1
"2020-05-22T00:00:00Z","256",0,2
"2020-05-22T00:00:00Z","259",0,3
"2020-05-22T00:00:00Z","260",0,1
"2020-05-22T00:00:00Z","263",0,3
"2020-05-22T00:00:00Z","265",0,1
"2020-05-22T00:00:00Z","267",0,2
"2020-05-22T00:00:00Z","271",0,2
"2020-05-22T00:00:00Z","273",0,1
"2020-05-22T00:00:00Z","275",0,1
"2020-05-22T00:00:00Z","279",0,1
"2020-05-22T00:00:00Z","282",0,1
"2020-05-22T00:00:00Z","292",0,1
"2020-05-22T00:00:00Z","293",0,2
"2020-05-22T00:00:00Z","301",0,16
"2020-05-22T00:00:00Z","302",0,1
"2020-05-22T00:00:00Z","310",0,13
"2020-05-22T00:00:00Z","323",0,1
"2020-05-22T00:00:00Z","325",0,11
"2020-05-22T00:00:00Z","331",0,5
"2020-05-22T00:00:00Z","351",0,3
"2020-05-22T00:00:00Z","353",0,2
"2020-05-22T00:00:00Z","360",0,1
"2020-05-22T00:00:00Z","370",0,1
"2020-05-22T00:00:00Z","381",0,1
"2020-05-22T00:00:00Z","382",0,2
"2020-05-22T00:00:00Z","410",0,4
"2020-05-22T00:00:00Z","412",0,26
"2020-05-22T00:00:00Z","420",0,1
"2020-05-22T00:00:00Z","421",0,5
"2020-05-22T00:00:00Z","422",0,3
"2020-05-22T00:00:00Z","429",0,2
"2020-05-22T00:00:00Z","430",0,2
"2020-05-22T00:00:00Z","432",0,17
"2020-05-22T00:00:00Z","433",1,7
"2020-05-22T00:00:00Z","439",0,3
"2020-05-22T00:00:00Z","450",0,1
"2020-05-22T00:00:00Z","451",0,4
