"date","municipality_name","municipality_code","municipality_order","vaccination_state","all_day","a_gr0_15_day","a_gr16_24_day","a_gr25_34_day","a_gr35_44_day","a_gr45_54_day","a_gr55_64_day","a_gr65_69_day","a_gr70_74_day","a_gr75_79_day","a_gr80_plus_day","all_cum","object_id"
2021-02-05,"Kalvarijos sav.","48","19","Pilnai",78,0,1,5,8,19,25,12,2,2,4,157,18293
2021-02-05,"Kalvarijos sav.","48","19","Visi",83,0,1,6,9,20,25,13,2,3,4,397,17088
2021-02-05,"Kalvarijos sav.","48","19","Dalinai",5,0,0,1,1,1,0,1,0,1,0,240,28709
2021-02-05,"Kaišiadorių r. sav.","49","18","Visi",160,0,7,10,14,42,45,21,9,7,5,520,1316
2021-02-05,"Kaišiadorių r. sav.","49","18","Pilnai",148,0,6,9,13,39,44,19,8,6,4,402,4089
2021-02-05,"Kaišiadorių r. sav.","49","18","Dalinai",12,0,1,1,1,3,1,2,1,1,1,118,7440
2021-02-05,"Kauno r. sav.","52","20","Dalinai",50,0,0,6,12,14,12,4,1,1,0,1424,13038
2021-02-05,"Kauno r. sav.","52","20","Visi",193,0,1,21,34,56,62,11,5,1,2,2918,9408
2021-02-05,"Kauno r. sav.","52","20","Pilnai",143,0,1,15,22,42,50,7,4,0,2,1494,27044
2021-02-05,"Kėdainių r. sav.","53","22","Pilnai",188,0,4,8,14,29,36,19,14,16,48,697,27323
2021-02-05,"Kėdainių r. sav.","53","22","Visi",193,0,4,9,14,29,39,19,14,16,49,1217,30376
2021-02-05,"Kėdainių r. sav.","53","22","Dalinai",5,0,0,1,0,0,3,0,0,0,1,520,7471
2021-02-05,"Kelmės r. sav.","54","23","Pilnai",133,0,3,15,28,31,29,6,7,1,13,413,19170
2021-02-05,"Kelmės r. sav.","54","23","Visi",133,0,3,15,28,31,29,6,7,1,13,615,16428
2021-02-05,"Kelmės r. sav.","54","23","Dalinai",0,0,0,0,0,0,0,0,0,0,0,202,7186
2021-02-05,"Klaipėdos r. sav.","55","24","Pilnai",78,0,2,10,12,13,29,3,3,2,4,938,21713
2021-02-05,"Klaipėdos r. sav.","55","24","Visi",88,0,2,10,14,17,30,5,4,2,4,1346,23908
2021-02-05,"Klaipėdos r. sav.","55","24","Dalinai",10,0,0,0,2,4,1,2,1,0,0,408,29329
2021-02-05,"Kretingos r. sav.","56","25","Dalinai",4,0,0,0,0,2,2,0,0,0,0,329,21270
2021-02-05,"Kretingos r. sav.","56","25","Pilnai",112,0,4,6,9,33,43,13,3,0,1,566,25675
2021-02-05,"Kretingos r. sav.","56","25","Visi",116,0,4,6,9,35,45,13,3,0,1,895,18031
2021-02-05,"Kupiškio r. sav.","57","26","Visi",235,0,2,17,33,59,69,7,12,13,23,653,17502
2021-02-05,"Kupiškio r. sav.","57","26","Pilnai",228,0,2,16,31,57,68,7,12,13,22,430,22225
2021-02-05,"Kupiškio r. sav.","57","26","Dalinai",7,0,0,1,2,2,1,0,0,0,1,223,23176
2021-02-05,"Kazlų Rūdos sav.","58","21","Visi",6,0,0,0,0,2,3,1,0,0,0,202,888
2021-02-05,"Kazlų Rūdos sav.","58","21","Dalinai",2,0,0,0,0,1,1,0,0,0,0,154,4305
2021-02-05,"Kazlų Rūdos sav.","58","21","Pilnai",4,0,0,0,0,1,2,1,0,0,0,48,10734
2021-02-05,"Lazdijų r. sav.","59","27","Pilnai",44,0,1,4,4,14,16,1,2,1,1,381,6554
2021-02-05,"Lazdijų r. sav.","59","27","Dalinai",4,0,0,0,1,1,2,0,0,0,0,191,5108
2021-02-05,"Lazdijų r. sav.","59","27","Visi",48,0,1,4,5,15,18,1,2,1,1,572,17704
2021-02-05,"Mažeikių r. sav.","61","29","Dalinai",21,0,0,3,1,6,9,2,0,0,0,340,31240
2021-02-05,"Mažeikių r. sav.","61","29","Pilnai",73,0,1,3,7,14,19,14,6,3,6,610,10307
2021-02-05,"Mažeikių r. sav.","61","29","Visi",94,0,1,6,8,20,28,16,6,3,6,950,2401
2021-02-05,"Molėtų r. sav.","62","30","Visi",34,0,0,2,1,1,3,1,0,1,25,576,15901
2021-02-05,"Molėtų r. sav.","62","30","Dalinai",0,0,0,0,0,0,0,0,0,0,0,190,5798
2021-02-05,"Molėtų r. sav.","62","30","Pilnai",34,0,0,2,1,1,3,1,0,1,25,386,3804
2021-02-05,"Pagėgių sav.","63","32","Dalinai",0,0,0,0,0,0,0,0,0,0,0,114,28393
2021-02-05,"Pagėgių sav.","63","32","Visi",13,0,1,1,2,3,3,3,0,0,0,176,7946
2021-02-05,"Pagėgių sav.","63","32","Pilnai",13,0,1,1,2,3,3,3,0,0,0,62,10305
2021-02-05,"Pakruojo r. sav.","65","33","Pilnai",40,0,3,8,5,4,9,2,2,2,5,326,3308
2021-02-05,"Pakruojo r. sav.","65","33","Visi",41,0,3,8,5,5,9,2,2,2,5,486,100
2021-02-05,"Pakruojo r. sav.","65","33","Dalinai",1,0,0,0,0,1,0,0,0,0,0,160,22964
2021-02-05,"Panevėžio r. sav.","66","35","Dalinai",19,0,0,1,2,7,7,1,0,0,1,502,27620
2021-02-05,"Panevėžio r. sav.","66","35","Visi",109,0,1,2,4,10,10,2,2,1,77,1296,14571
2021-02-05,"Panevėžio r. sav.","66","35","Pilnai",90,0,1,1,2,3,3,1,2,1,76,794,11045
2021-02-05,"Pasvalio r. sav.","67","36","Visi",89,0,1,5,7,19,20,5,2,3,27,749,14778
2021-02-05,"Pasvalio r. sav.","67","36","Dalinai",2,0,0,0,1,1,0,0,0,0,0,123,7445
2021-02-05,"Pasvalio r. sav.","67","36","Pilnai",87,0,1,5,6,18,20,5,2,3,27,626,3664
2021-02-05,"Plungės r. sav.","68","37","Dalinai",0,0,0,0,0,0,0,0,0,0,0,396,14071
2021-02-05,"Plungės r. sav.","68","37","Visi",187,0,5,20,16,37,32,12,7,14,44,910,2255
2021-02-05,"Plungės r. sav.","68","37","Pilnai",187,0,5,20,16,37,32,12,7,14,44,514,6615
2021-02-05,"Prienų r. sav.","69","38","Visi",73,0,0,5,5,18,19,6,6,1,13,817,1767
2021-02-05,"Prienų r. sav.","69","38","Pilnai",57,0,0,4,4,14,14,5,5,1,10,405,21970
2021-02-05,"Prienų r. sav.","69","38","Dalinai",16,0,0,1,1,4,5,1,1,0,3,412,20590
2021-02-05,"Radviliškio r. sav.","71","39","Pilnai",95,0,4,7,8,13,18,7,6,6,26,696,26468
2021-02-05,"Radviliškio r. sav.","71","39","Visi",107,0,4,7,9,13,23,7,11,7,26,779,31249
2021-02-05,"Radviliškio r. sav.","71","39","Dalinai",12,0,0,0,1,0,5,0,5,1,0,83,21286
2021-02-05,"Raseinių r. sav.","72","40","Pilnai",159,0,5,25,14,38,61,10,3,1,2,439,25574
2021-02-05,"Raseinių r. sav.","72","40","Visi",161,0,5,25,16,38,61,10,3,1,2,620,792
2021-02-05,"Raseinių r. sav.","72","40","Dalinai",2,0,0,0,2,0,0,0,0,0,0,181,12306
2021-02-05,"Rokiškio r. sav.","73","42","Dalinai",13,0,0,3,5,3,0,1,1,0,0,435,7401
2021-02-05,"Rokiškio r. sav.","73","42","Pilnai",34,0,4,11,4,4,8,3,0,0,0,1102,3337
2021-02-05,"Rokiškio r. sav.","73","42","Visi",47,0,4,14,9,7,8,4,1,0,0,1537,14927
2021-02-05,"Rietavo sav.","74","41","Visi",20,0,0,1,1,1,2,1,1,0,13,124,7855
2021-02-05,"Rietavo sav.","74","41","Dalinai",0,0,0,0,0,0,0,0,0,0,0,38,5091
2021-02-05,"Rietavo sav.","74","41","Pilnai",20,0,0,1,1,1,2,1,1,0,13,86,21787
2021-02-05,"Skuodo r. sav.","75","43","Dalinai",7,0,1,0,0,0,3,2,1,0,0,76,28646
2021-02-05,"Skuodo r. sav.","75","43","Pilnai",37,0,1,4,1,9,7,2,0,0,13,233,10234
2021-02-05,"Skuodo r. sav.","75","43","Visi",44,0,2,4,1,9,10,4,1,0,13,309,8271
2021-02-05,"Tauragės r. sav.","77","51","Dalinai",2,0,0,1,0,0,0,0,0,0,1,349,28590
2021-02-05,"Tauragės r. sav.","77","51","Visi",45,0,0,7,4,13,12,5,2,1,1,758,23407
2021-02-05,"Tauragės r. sav.","77","51","Pilnai",43,0,0,6,4,13,12,5,2,1,0,409,3234
2021-02-05,"Telšių r. sav.","78","52","Pilnai",89,0,4,10,16,13,29,11,2,2,2,512,19489
2021-02-05,"Telšių r. sav.","78","52","Visi",89,0,4,10,16,13,29,11,2,2,2,1004,1336
2021-02-05,"Telšių r. sav.","78","52","Dalinai",0,0,0,0,0,0,0,0,0,0,0,492,12619
2021-02-05,"Trakų r. sav.","79","53","Pilnai",63,0,1,6,7,19,19,5,2,0,4,400,21988
2021-02-05,"Trakų r. sav.","79","53","Dalinai",7,0,0,3,0,1,1,0,0,0,2,225,20230
2021-02-05,"Trakų r. sav.","79","53","Visi",70,0,1,9,7,20,20,5,2,0,6,625,17376
2021-02-05,"Ukmergės r. sav.","81","54","Pilnai",127,0,1,7,13,39,47,16,2,1,1,525,19618
2021-02-05,"Ukmergės r. sav.","81","54","Dalinai",13,0,0,0,2,3,2,0,0,1,5,244,27970
2021-02-05,"Ukmergės r. sav.","81","54","Visi",140,0,1,7,15,42,49,16,2,2,6,769,14857
2021-02-05,"Utenos r. sav.","82","55","Pilnai",32,0,0,2,3,11,7,5,2,0,2,919,4148
2021-02-05,"Utenos r. sav.","82","55","Visi",36,0,0,2,3,11,11,5,2,0,2,1295,14696
2021-02-05,"Utenos r. sav.","82","55","Dalinai",4,0,0,0,0,0,4,0,0,0,0,376,22640
2021-02-05,"Šakių r. sav.","84","44","Visi",89,0,1,6,14,27,37,3,1,0,0,938,17221
2021-02-05,"Šakių r. sav.","84","44","Pilnai",85,0,1,5,13,27,37,2,0,0,0,486,26189
2021-02-05,"Šakių r. sav.","84","44","Dalinai",4,0,0,1,1,0,0,1,1,0,0,452,28138
2021-02-05,"Šalčininkų r. sav.","85","45","Pilnai",105,0,5,6,7,31,23,8,8,3,14,235,26029
2021-02-05,"Šalčininkų r. sav.","85","45","Dalinai",4,0,0,1,1,1,1,0,0,0,0,108,4946
2021-02-05,"Šalčininkų r. sav.","85","45","Visi",109,0,5,7,8,32,24,8,8,3,14,343,16586
2021-02-05,"Švenčionių r. sav.","86","50","Pilnai",12,0,0,3,2,2,3,2,0,0,0,334,26714
2021-02-05,"Švenčionių r. sav.","86","50","Dalinai",7,0,0,1,2,2,2,0,0,0,0,491,29052
2021-02-05,"Švenčionių r. sav.","86","50","Visi",19,0,0,4,4,4,5,2,0,0,0,825,14604
2021-02-05,"Šilalės r. sav.","87","47","Visi",73,0,3,3,6,14,14,6,3,4,20,597,16577
2021-02-05,"Šilalės r. sav.","87","47","Pilnai",68,0,3,3,6,13,14,6,3,4,16,339,19274
2021-02-05,"Šilalės r. sav.","87","47","Dalinai",5,0,0,0,0,1,0,0,0,0,4,258,22966
2021-02-05,"Šilutės r. sav.","88","48","Visi",114,0,1,11,10,30,23,5,7,5,22,1091,16805
2021-02-05,"Šilutės r. sav.","88","48","Pilnai",82,0,1,4,7,16,17,4,6,5,22,596,2532
2021-02-05,"Šilutės r. sav.","88","48","Dalinai",32,0,0,7,3,14,6,1,1,0,0,495,5248
2021-02-05,"Širvintų r. sav.","89","49","Visi",14,0,1,4,2,0,4,0,1,0,2,410,15822
2021-02-05,"Širvintų r. sav.","89","49","Pilnai",14,0,1,4,2,0,4,0,1,0,2,213,18476
2021-02-05,"Širvintų r. sav.","89","49","Dalinai",0,0,0,0,0,0,0,0,0,0,0,197,22605
2021-02-05,"Šiaulių r. sav.","91","46","Pilnai",74,0,1,6,10,24,17,8,1,0,7,644,11788
2021-02-05,"Šiaulių r. sav.","91","46","Visi",94,0,3,8,13,32,21,9,1,0,7,887,14575
2021-02-05,"Šiaulių r. sav.","91","46","Dalinai",20,0,2,2,3,8,4,1,0,0,0,243,22465
2021-02-05,"Jurbarko r. sav.","94","17","Pilnai",112,0,1,10,7,15,32,13,9,10,15,581,22347
2021-02-05,"Jurbarko r. sav.","94","17","Visi",114,0,1,10,7,16,32,13,9,11,15,733,30817
2021-02-05,"Jurbarko r. sav.","94","17","Dalinai",2,0,0,0,0,1,0,0,0,1,0,152,29701
2021-02-06,"Lietuva","00","00","Pilnai",656,0,33,94,90,150,150,56,28,20,35,46807,6478
2021-02-06,"Lietuva","00","00","Dalinai",69,0,1,3,8,12,18,7,3,4,13,32363,13705
2021-02-06,"Lietuva","00","00","Visi",725,0,34,97,98,162,168,63,31,24,48,79170,17611
2021-02-06,"Alytaus m. sav.","11","06","Visi",1,0,0,0,1,0,0,0,0,0,0,1262,16765
2021-02-06,"Alytaus m. sav.","11","06","Pilnai",1,0,0,0,1,0,0,0,0,0,0,852,18513
2021-02-06,"Alytaus m. sav.","11","06","Dalinai",0,0,0,0,0,0,0,0,0,0,0,410,28119
2021-02-06,"Birštono sav.","12","10","Visi",0,0,0,0,0,0,0,0,0,0,0,283,18187
2021-02-06,"Birštono sav.","12","10","Dalinai",0,0,0,0,0,0,0,0,0,0,0,214,30092
2021-02-06,"Birštono sav.","12","10","Pilnai",0,0,0,0,0,0,0,0,0,0,0,69,6414
2021-02-06,"Vilniaus m. sav.","13","01","Dalinai",7,0,0,2,4,0,1,0,0,0,0,5606,27567
2021-02-06,"Vilniaus m. sav.","13","01","Pilnai",151,0,5,33,24,39,37,9,4,0,0,8334,3876
2021-02-06,"Vilniaus m. sav.","13","01","Visi",158,0,5,35,28,39,38,9,4,0,0,13940,8352
2021-02-06,"Druskininkų sav.","15","12","Visi",0,0,0,0,0,0,0,0,0,0,0,1290,8356
2021-02-06,"Druskininkų sav.","15","12","Pilnai",0,0,0,0,0,0,0,0,0,0,0,455,2754
2021-02-06,"Druskininkų sav.","15","12","Dalinai",0,0,0,0,0,0,0,0,0,0,0,835,4330
2021-02-06,"Marijampolės sav.","18","28","Pilnai",13,0,0,3,3,5,0,1,1,0,0,852,9730
2021-02-06,"Marijampolės sav.","18","28","Dalinai",0,0,0,0,0,0,0,0,0,0,0,495,20561
2021-02-06,"Marijampolės sav.","18","28","Visi",13,0,0,3,3,5,0,1,1,0,0,1347,23928
2021-02-06,"Kauno m. sav.","19","02","Dalinai",0,0,0,0,0,0,0,0,0,0,0,6313,13970
2021-02-06,"Kauno m. sav.","19","02","Pilnai",14,0,2,3,0,3,1,1,1,0,3,5186,26811
2021-02-06,"Kauno m. sav.","19","02","Visi",14,0,2,3,0,3,1,1,1,0,3,11499,30851
2021-02-06,"Klaipėdos m. sav.","21","03","Pilnai",6,0,0,1,0,1,0,0,1,2,1,2161,22140
2021-02-06,"Klaipėdos m. sav.","21","03","Visi",7,0,0,1,0,1,0,1,1,2,1,4094,2146
2021-02-06,"Klaipėdos m. sav.","21","03","Dalinai",1,0,0,0,0,0,0,1,0,0,0,1933,5210
2021-02-06,"Neringos sav.","23","31","Dalinai",0,0,0,0,0,0,0,0,0,0,0,68,13758
2021-02-06,"Neringos sav.","23","31","Pilnai",1,0,0,0,1,0,0,0,0,0,0,109,25317
2021-02-06,"Neringos sav.","23","31","Visi",1,0,0,0,1,0,0,0,0,0,0,177,17510
2021-02-06,"Palangos m. sav.","25","34","Pilnai",9,0,0,0,0,3,4,1,0,0,1,353,26520
2021-02-06,"Palangos m. sav.","25","34","Dalinai",0,0,0,0,0,0,0,0,0,0,0,320,28336
2021-02-06,"Palangos m. sav.","25","34","Visi",9,0,0,0,0,3,4,1,0,0,1,673,30105
2021-02-06,"Panevėžio m. sav.","27","05","Pilnai",2,0,2,0,0,0,0,0,0,0,0,1596,6066
2021-02-06,"Panevėžio m. sav.","27","05","Dalinai",0,0,0,0,0,0,0,0,0,0,0,843,20711
2021-02-06,"Panevėžio m. sav.","27","05","Visi",2,0,2,0,0,0,0,0,0,0,0,2439,18011
2021-02-06,"Šiaulių m. sav.","29","04","Dalinai",0,0,0,0,0,0,0,0,0,0,0,712,4309
2021-02-06,"Šiaulių m. sav.","29","04","Pilnai",2,0,0,2,0,0,0,0,0,0,0,1787,18529
2021-02-06,"Šiaulių m. sav.","29","04","Visi",2,0,0,2,0,0,0,0,0,0,0,2499,24765
2021-02-06,"Visagino sav.","30","59","Visi",60,0,0,3,0,1,3,17,10,12,14,420,2122
2021-02-06,"Visagino sav.","30","59","Pilnai",58,0,0,2,0,1,2,17,10,12,14,317,6650
2021-02-06,"Visagino sav.","30","59","Dalinai",2,0,0,1,0,0,1,0,0,0,0,103,14258
2021-02-06,"Akmenės r. sav.","32","07","Visi",0,0,0,0,0,0,0,0,0,0,0,658,24080
2021-02-06,"Akmenės r. sav.","32","07","Pilnai",0,0,0,0,0,0,0,0,0,0,0,514,26414
2021-02-06,"Akmenės r. sav.","32","07","Dalinai",0,0,0,0,0,0,0,0,0,0,0,144,5308
2021-02-06,"Alytaus r. sav.","33","08","Pilnai",0,0,0,0,0,0,0,0,0,0,0,354,19518
2021-02-06,"Alytaus r. sav.","33","08","Dalinai",0,0,0,0,0,0,0,0,0,0,0,187,21113
2021-02-06,"Alytaus r. sav.","33","08","Visi",0,0,0,0,0,0,0,0,0,0,0,541,24435
2021-02-06,"Anykščių r. sav.","34","09","Visi",5,0,2,0,0,1,1,0,0,0,1,1088,2050
2021-02-06,"Anykščių r. sav.","34","09","Pilnai",5,0,2,0,0,1,1,0,0,0,1,735,6736
2021-02-06,"Anykščių r. sav.","34","09","Dalinai",0,0,0,0,0,0,0,0,0,0,0,353,7764
2021-02-06,"Biržų r. sav.","36","11","Dalinai",0,0,0,0,0,0,0,0,0,0,0,248,13882
2021-02-06,"Biržų r. sav.","36","11","Pilnai",0,0,0,0,0,0,0,0,0,0,0,536,9895
2021-02-06,"Biržų r. sav.","36","11","Visi",0,0,0,0,0,0,0,0,0,0,0,784,24456
2021-02-06,"Varėnos r. sav.","38","56","Pilnai",0,0,0,0,0,0,0,0,0,0,0,283,25564
2021-02-06,"Varėnos r. sav.","38","56","Dalinai",0,0,0,0,0,0,0,0,0,0,0,284,27578
2021-02-06,"Varėnos r. sav.","38","56","Visi",0,0,0,0,0,0,0,0,0,0,0,567,24815
2021-02-06,"Vilkaviškio r. sav.","39","57","Dalinai",28,0,0,0,1,6,7,4,3,4,3,266,12675
2021-02-06,"Vilkaviškio r. sav.","39","57","Visi",107,0,3,5,8,27,37,13,7,4,3,1053,14609
2021-02-06,"Vilkaviškio r. sav.","39","57","Pilnai",79,0,3,5,7,21,30,9,4,0,0,787,19568
2021-02-06,"Vilniaus r. sav.","41","58","Visi",13,0,1,4,2,4,2,0,0,0,0,2167,24881
2021-02-06,"Vilniaus r. sav.","41","58","Pilnai",13,0,1,4,2,4,2,0,0,0,0,1191,11014
2021-02-06,"Vilniaus r. sav.","41","58","Dalinai",0,0,0,0,0,0,0,0,0,0,0,976,12971
2021-02-06,"Elektrėnų sav.","42","13","Visi",2,0,1,1,0,0,0,0,0,0,0,594,30793
2021-02-06,"Elektrėnų sav.","42","13","Dalinai",0,0,0,0,0,0,0,0,0,0,0,343,29672
2021-02-06,"Elektrėnų sav.","42","13","Pilnai",2,0,1,1,0,0,0,0,0,0,0,251,11716
2021-02-06,"Zarasų r. sav.","43","60","Dalinai",0,0,0,0,0,0,0,0,0,0,0,109,20575
2021-02-06,"Zarasų r. sav.","43","60","Visi",3,0,1,1,0,1,0,0,0,0,0,589,8320
2021-02-06,"Zarasų r. sav.","43","60","Pilnai",3,0,1,1,0,1,0,0,0,0,0,480,6260
2021-02-06,"Ignalinos r. sav.","45","14","Dalinai",0,0,0,0,0,0,0,0,0,0,0,137,12877
2021-02-06,"Ignalinos r. sav.","45","14","Visi",7,0,0,0,1,1,0,2,0,2,1,490,7913
2021-02-06,"Ignalinos r. sav.","45","14","Pilnai",7,0,0,0,1,1,0,2,0,2,1,353,25560
2021-02-06,"Jonavos r. sav.","46","15","Visi",103,0,5,14,24,24,26,5,3,0,2,912,37
2021-02-06,"Jonavos r. sav.","46","15","Dalinai",1,0,0,0,0,1,0,0,0,0,0,466,12524
2021-02-06,"Jonavos r. sav.","46","15","Pilnai",102,0,5,14,24,23,26,5,3,0,2,446,9698
2021-02-06,"Joniškio r. sav.","47","16","Pilnai",21,0,0,3,4,7,3,3,0,1,0,641,25296
2021-02-06,"Joniškio r. sav.","47","16","Visi",35,0,0,3,6,11,10,4,0,1,0,849,24645
2021-02-06,"Joniškio r. sav.","47","16","Dalinai",14,0,0,0,2,4,7,1,0,0,0,208,21187
2021-02-06,"Kalvarijos sav.","48","19","Pilnai",1,0,0,1,0,0,0,0,0,0,0,158,26603
2021-02-06,"Kalvarijos sav.","48","19","Dalinai",0,0,0,0,0,0,0,0,0,0,0,239,12067
2021-02-06,"Kalvarijos sav.","48","19","Visi",1,0,0,1,0,0,0,0,0,0,0,397,14940
2021-02-06,"Kaišiadorių r. sav.","49","18","Visi",1,0,0,0,0,1,0,0,0,0,0,520,16591
2021-02-06,"Kaišiadorių r. sav.","49","18","Dalinai",0,0,0,0,0,0,0,0,0,0,0,117,7031
2021-02-06,"Kaišiadorių r. sav.","49","18","Pilnai",1,0,0,0,0,1,0,0,0,0,0,403,3394
2021-02-06,"Kauno r. sav.","52","20","Visi",3,0,0,1,0,0,2,0,0,0,0,2918,24918
2021-02-06,"Kauno r. sav.","52","20","Pilnai",3,0,0,1,0,0,2,0,0,0,0,1497,11083
2021-02-06,"Kauno r. sav.","52","20","Dalinai",0,0,0,0,0,0,0,0,0,0,0,1421,12918
2021-02-06,"Kėdainių r. sav.","53","22","Dalinai",0,0,0,0,0,0,0,0,0,0,0,514,7394
2021-02-06,"Kėdainių r. sav.","53","22","Visi",6,0,0,2,0,1,3,0,0,0,0,1217,30299
2021-02-06,"Kėdainių r. sav.","53","22","Pilnai",6,0,0,2,0,1,3,0,0,0,0,703,27308
2021-02-06,"Kelmės r. sav.","54","23","Pilnai",2,0,1,1,0,0,0,0,0,0,0,415,3903
2021-02-06,"Kelmės r. sav.","54","23","Visi",2,0,1,1,0,0,0,0,0,0,0,615,15131
2021-02-06,"Kelmės r. sav.","54","23","Dalinai",0,0,0,0,0,0,0,0,0,0,0,200,22813
2021-02-06,"Klaipėdos r. sav.","55","24","Dalinai",0,0,0,0,0,0,0,0,0,0,0,408,13855
2021-02-06,"Klaipėdos r. sav.","55","24","Visi",0,0,0,0,0,0,0,0,0,0,0,1346,17837
2021-02-06,"Klaipėdos r. sav.","55","24","Pilnai",0,0,0,0,0,0,0,0,0,0,0,938,21993
2021-02-06,"Kretingos r. sav.","56","25","Visi",2,0,0,0,0,0,2,0,0,0,0,895,23598
2021-02-06,"Kretingos r. sav.","56","25","Pilnai",2,0,0,0,0,0,2,0,0,0,0,568,21796
2021-02-06,"Kretingos r. sav.","56","25","Dalinai",0,0,0,0,0,0,0,0,0,0,0,327,20033
2021-02-06,"Kupiškio r. sav.","57","26","Pilnai",16,0,0,0,0,1,4,0,0,0,11,446,6730
2021-02-06,"Kupiškio r. sav.","57","26","Dalinai",3,0,1,0,0,1,1,0,0,0,0,210,13637
2021-02-06,"Kupiškio r. sav.","57","26","Visi",19,0,1,0,0,2,5,0,0,0,11,656,17269
2021-02-06,"Kazlų Rūdos sav.","58","21","Pilnai",1,0,0,1,0,0,0,0,0,0,0,49,26187
2021-02-06,"Kazlų Rūdos sav.","58","21","Visi",1,0,0,1,0,0,0,0,0,0,0,202,9112
2021-02-06,"Kazlų Rūdos sav.","58","21","Dalinai",0,0,0,0,0,0,0,0,0,0,0,153,4573
2021-02-06,"Lazdijų r. sav.","59","27","Dalinai",0,0,0,0,0,0,0,0,0,0,0,191,29269
2021-02-06,"Lazdijų r. sav.","59","27","Visi",0,0,0,0,0,0,0,0,0,0,0,572,17563
2021-02-06,"Lazdijų r. sav.","59","27","Pilnai",0,0,0,0,0,0,0,0,0,0,0,381,10049
2021-02-06,"Mažeikių r. sav.","61","29","Visi",0,0,0,0,0,0,0,0,0,0,0,950,8837
2021-02-06,"Mažeikių r. sav.","61","29","Pilnai",0,0,0,0,0,0,0,0,0,0,0,610,21625
2021-02-06,"Mažeikių r. sav.","61","29","Dalinai",0,0,0,0,0,0,0,0,0,0,0,340,20484
2021-02-06,"Molėtų r. sav.","62","30","Visi",1,0,0,1,0,0,0,0,0,0,0,576,16273
2021-02-06,"Molėtų r. sav.","62","30","Pilnai",1,0,0,1,0,0,0,0,0,0,0,387,27023
2021-02-06,"Molėtų r. sav.","62","30","Dalinai",0,0,0,0,0,0,0,0,0,0,0,189,28593
2021-02-06,"Pagėgių sav.","63","32","Dalinai",10,0,0,0,0,0,0,0,0,0,10,121,12702
2021-02-06,"Pagėgių sav.","63","32","Visi",13,0,0,0,0,3,0,0,0,0,10,186,633
2021-02-06,"Pagėgių sav.","63","32","Pilnai",3,0,0,0,0,3,0,0,0,0,0,65,18436
2021-02-06,"Pakruojo r. sav.","65","33","Pilnai",80,0,1,4,17,26,21,6,2,2,1,406,27049
2021-02-06,"Pakruojo r. sav.","65","33","Visi",82,0,1,4,17,26,22,7,2,2,1,488,16503
2021-02-06,"Pakruojo r. sav.","65","33","Dalinai",2,0,0,0,0,0,1,1,0,0,0,82,7234
2021-02-06,"Panevėžio r. sav.","66","35","Visi",6,0,1,2,0,0,1,0,1,1,0,1296,14660
2021-02-06,"Panevėžio r. sav.","66","35","Pilnai",6,0,1,2,0,0,1,0,1,1,0,800,19816
2021-02-06,"Panevėžio r. sav.","66","35","Dalinai",0,0,0,0,0,0,0,0,0,0,0,496,22515
2021-02-06,"Pasvalio r. sav.","67","36","Pilnai",6,0,1,0,2,1,2,0,0,0,0,632,18463
2021-02-06,"Pasvalio r. sav.","67","36","Dalinai",0,0,0,0,0,0,0,0,0,0,0,117,13048
2021-02-06,"Pasvalio r. sav.","67","36","Visi",6,0,1,0,2,1,2,0,0,0,0,749,14964
2021-02-06,"Plungės r. sav.","68","37","Pilnai",0,0,0,0,0,0,0,0,0,0,0,514,21720
2021-02-06,"Plungės r. sav.","68","37","Visi",0,0,0,0,0,0,0,0,0,0,0,910,2047
2021-02-06,"Plungės r. sav.","68","37","Dalinai",0,0,0,0,0,0,0,0,0,0,0,396,13859
2021-02-06,"Prienų r. sav.","69","38","Dalinai",0,0,0,0,0,0,0,0,0,0,0,412,4563
2021-02-06,"Prienų r. sav.","69","38","Pilnai",0,0,0,0,0,0,0,0,0,0,0,405,10324
2021-02-06,"Prienų r. sav.","69","38","Visi",0,0,0,0,0,0,0,0,0,0,0,817,9326
2021-02-06,"Radviliškio r. sav.","71","39","Visi",1,0,0,0,0,1,0,0,0,0,0,779,8276
2021-02-06,"Radviliškio r. sav.","71","39","Dalinai",0,0,0,0,0,0,0,0,0,0,0,82,4487
2021-02-06,"Radviliškio r. sav.","71","39","Pilnai",1,0,0,0,0,1,0,0,0,0,0,697,25355
2021-02-06,"Raseinių r. sav.","72","40","Dalinai",0,0,0,0,0,0,0,0,0,0,0,170,4564
2021-02-06,"Raseinių r. sav.","72","40","Visi",11,0,0,0,1,3,6,1,0,0,0,620,23970
2021-02-06,"Raseinių r. sav.","72","40","Pilnai",11,0,0,0,1,3,6,1,0,0,0,450,25175
2021-02-06,"Rokiškio r. sav.","73","42","Visi",4,0,3,0,1,0,0,0,0,0,0,1538,166
2021-02-06,"Rokiškio r. sav.","73","42","Dalinai",1,0,0,0,1,0,0,0,0,0,0,433,7174
2021-02-06,"Rokiškio r. sav.","73","42","Pilnai",3,0,3,0,0,0,0,0,0,0,0,1105,3789
2021-02-06,"Rietavo sav.","74","41","Pilnai",0,0,0,0,0,0,0,0,0,0,0,86,26361
2021-02-06,"Rietavo sav.","74","41","Dalinai",0,0,0,0,0,0,0,0,0,0,0,38,29636
