"daily_deaths_all","daily_deaths_def1","daily_deaths_def2","daily_deaths_def3","date","dgn_pos_cum","dgn_pos_day","dgn_prc_cum","dgn_prc_day","dgn_tot_day","municipality_code","municipality_name"
24,2,4,7,2022-04-28,318517,186,13.2,13.6,1367,"13","Vilniaus m. sav."
0,0,0,0,2022-04-28,8922,12,13.3,19.4,62,"15","Druskininkų sav."
2,0,0,0,2022-04-28,23339,9,14.4,12.9,70,"18","Marijampolės sav."
11,0,1,1,2022-04-28,150888,99,13.1,16.8,590,"19","Kauno m. sav."
8,1,3,3,2022-04-28,86002,61,14,17.8,342,"21","Klaipėdos m. sav."
0,0,0,0,2022-04-28,778,0,14.1,0,5,"23","Neringos sav."
0,0,0,0,2022-04-28,7673,8,13.9,32,25,"25","Palangos m. sav."
1,0,0,0,2022-04-28,40540,46,15.9,24,192,"27","Panevėžio m. sav."
2,0,1,1,2022-04-28,51491,25,12,10.8,231,"29","Šiaulių m. sav."
1,0,0,0,2022-04-28,8163,7,14.5,9.9,71,"30","Visagino sav."
1,0,0,0,2022-04-28,6511,2,14.8,10,20,"32","Akmenės r. sav."
4,0,0,0,2022-04-28,6560,2,15.4,5.9,34,"33","Alytaus r. sav."
0,0,0,0,2022-04-28,6356,1,15.3,9.1,11,"34","Anykščių r. sav."
0,0,0,0,2022-04-28,7338,3,14.2,9.7,31,"36","Biržų r. sav."
0,0,0,0,2022-04-28,6493,3,15.9,25,12,"38","Varėnos r. sav."
1,0,0,0,2022-04-28,10434,5,16.2,16.1,31,"39","Vilkaviškio r. sav."
1,0,1,1,2022-04-28,34852,9,12.6,6.6,136,"41","Vilniaus r. sav."
1,0,0,0,2022-04-28,8800,0,15.3,0,15,"42","Elektrėnų sav."
0,0,0,0,2022-04-28,4321,3,13.8,21.4,14,"43","Zarasų r. sav."
1,0,0,0,2022-04-28,4180,5,13.5,17.2,29,"45","Ignalinos r. sav."
1,0,0,0,2022-04-28,16571,6,12.7,9,67,"46","Jonavos r. sav."
1,0,0,0,2022-04-28,7042,2,14.6,6.9,29,"47","Joniškio r. sav."
0,0,0,0,2022-04-28,2944,4,15.7,26.7,15,"48","Kalvarijos sav."
0,0,0,0,2022-04-28,10485,11,14.2,20.8,53,"49","Kaišiadorių r. sav."
2,0,0,0,2022-04-28,25268,12,14.1,19,63,"52","Kauno r. sav."
0,0,0,0,2022-04-28,16347,10,17.1,17.2,58,"53","Kėdainių r. sav."
3,0,2,2,2022-04-28,6387,3,12.6,9.4,32,"54","Kelmės r. sav."
1,0,0,0,2022-04-28,22217,6,16.8,12.5,48,"55","Klaipėdos r. sav."
0,0,0,0,2022-04-28,12522,4,13.1,9.3,43,"56","Kretingos r. sav."
1,0,0,0,2022-04-28,5034,1,12.9,9.1,11,"57","Kupiškio r. sav."
0,0,0,0,2022-04-28,3957,6,15.1,23.1,26,"58","Kazlų Rūdos sav."
2,0,0,0,2022-04-28,4488,5,12,20,25,"59","Lazdijų r. sav."
5,0,0,0,2022-04-28,15500,9,12.9,11.5,78,"61","Mažeikių r. sav."
2,0,1,1,2022-04-28,5201,1,17.4,8.3,12,"62","Molėtų r. sav."
0,0,0,0,2022-04-28,1725,0,15.8,0,5,"63","Pagėgių sav."
3,1,1,1,2022-04-28,6267,4,15.6,25,16,"65","Pakruojo r. sav."
0,0,0,0,2022-04-28,9321,6,11.9,16.2,37,"66","Panevėžio r. sav."
2,0,0,0,2022-04-28,6633,4,15.4,12.9,31,"67","Pasvalio r. sav."
2,0,0,0,2022-04-28,10480,8,11.3,15.7,51,"68","Plungės r. sav."
1,0,0,0,2022-04-28,7884,7,13.9,14.3,49,"69","Prienų r. sav."
0,0,0,0,2022-04-28,11702,0,13.2,0,44,"71","Radviliškio r. sav."
0,0,0,0,2022-04-28,10036,13,12.8,21.7,60,"72","Raseinių r. sav."
5,1,2,2,2022-04-28,10004,9,15.5,14.1,64,"73","Rokiškio r. sav."
0,0,0,0,2022-04-28,2145,2,15.3,20,10,"74","Rietavo sav."
1,0,0,0,2022-04-28,5223,3,13.6,25,12,"75","Skuodo r. sav."
0,0,0,0,2022-04-28,11176,7,14.3,20,35,"77","Tauragės r. sav."
0,0,0,0,2022-04-28,14197,5,13,8.9,56,"78","Telšių r. sav."
2,0,0,1,2022-04-28,13438,12,17.6,21.4,56,"79","Trakų r. sav."
4,0,0,1,2022-04-28,14217,9,15.6,10.8,83,"81","Ukmergės r. sav."
1,0,0,0,2022-04-28,14582,3,15.1,7,43,"82","Utenos r. sav."
1,0,0,0,2022-04-28,7523,10,17.2,25.6,39,"84","Šakių r. sav."
0,0,0,0,2022-04-28,10710,5,16.7,5.6,90,"85","Šalčininkų r. sav."
0,0,0,0,2022-04-28,8415,2,15.4,4.3,47,"86","Švenčionių r. sav."
1,0,0,0,2022-04-28,6395,1,14.9,3.4,29,"87","Šilalės r. sav."
3,0,1,1,2022-04-28,14188,11,16.3,15.1,73,"88","Šilutės r. sav."
0,0,0,0,2022-04-28,5345,1,14.3,10,10,"89","Širvintų r. sav."
0,0,0,0,2022-04-28,10271,1,18.1,3.3,30,"91","Šiaulių r. sav."
1,1,1,1,2022-04-28,6465,4,14.3,12.5,32,"94","Jurbarko r. sav."
114,2,11,20,2022-04-29,1192357,624,13.8,12.7,4897,"00","Lietuva"
3,0,0,1,2022-04-29,26239,41,13.9,29.5,139,"11","Alytaus m. sav."
0,0,0,0,2022-04-29,1072,0,19.7,0,6,"12","Birštono sav."
12,0,1,1,2022-04-29,318711,194,13.2,14.2,1367,"13","Vilniaus m. sav."
0,0,0,0,2022-04-29,8925,3,13.3,9.4,32,"15","Druskininkų sav."
3,0,0,2,2022-04-29,23352,13,14.4,14,93,"18","Marijampolės sav."
8,1,2,3,2022-04-29,150972,84,13.1,13.3,632,"19","Kauno m. sav."
4,0,0,0,2022-04-29,86029,27,14,8.5,317,"21","Klaipėdos m. sav."
0,0,0,0,2022-04-29,782,4,14.2,66.7,6,"23","Neringos sav."
1,0,0,1,2022-04-29,7682,9,13.9,25,36,"25","Palangos m. sav."
5,0,0,0,2022-04-29,40547,7,15.9,11.3,62,"27","Panevėžio m. sav."
10,0,1,1,2022-04-29,51511,20,12,7.3,274,"29","Šiaulių m. sav."
2,0,1,1,2022-04-29,8165,2,14.5,6.1,33,"30","Visagino sav."
1,0,0,0,2022-04-29,6517,6,14.8,22.2,27,"32","Akmenės r. sav."
1,0,0,0,2022-04-29,6564,4,15.4,12.1,33,"33","Alytaus r. sav."
1,0,0,0,2022-04-29,6368,12,15.3,20.3,59,"34","Anykščių r. sav."
1,0,0,0,2022-04-29,7338,0,14.2,0,29,"36","Biržų r. sav."
1,0,0,0,2022-04-29,6495,2,15.8,6.1,33,"38","Varėnos r. sav."
2,0,0,0,2022-04-29,10436,2,16.2,6.9,29,"39","Vilkaviškio r. sav."
5,0,0,1,2022-04-29,34865,13,12.6,8.6,152,"41","Vilniaus r. sav."
0,0,0,0,2022-04-29,8806,6,15.3,15.8,38,"42","Elektrėnų sav."
1,0,0,0,2022-04-29,4323,2,13.8,9.1,22,"43","Zarasų r. sav."
0,0,0,0,2022-04-29,4182,2,13.5,14.3,14,"45","Ignalinos r. sav."
0,0,0,0,2022-04-29,16574,3,12.7,5.2,58,"46","Jonavos r. sav."
0,0,0,0,2022-04-29,7043,1,14.6,2.2,45,"47","Joniškio r. sav."
1,0,0,0,2022-04-29,2945,1,15.6,9.1,11,"48","Kalvarijos sav."
1,0,0,0,2022-04-29,10488,3,14.2,15.8,19,"49","Kaišiadorių r. sav."
1,0,0,0,2022-04-29,25282,14,14.1,15.2,92,"52","Kauno r. sav."
4,1,1,1,2022-04-29,16351,4,17.1,10.5,38,"53","Kėdainių r. sav."
0,0,0,0,2022-04-29,6396,9,12.6,22.5,40,"54","Kelmės r. sav."
1,0,0,0,2022-04-29,22234,17,16.8,27,63,"55","Klaipėdos r. sav."
1,0,0,0,2022-04-29,12524,2,13.1,4.7,43,"56","Kretingos r. sav."
1,0,0,0,2022-04-29,5034,0,12.9,0,19,"57","Kupiškio r. sav."
0,0,0,0,2022-04-29,3958,1,15.1,7.7,13,"58","Kazlų Rūdos sav."
1,0,0,1,2022-04-29,4494,6,12,30,20,"59","Lazdijų r. sav."
0,0,0,0,2022-04-29,15511,11,12.9,16.7,66,"61","Mažeikių r. sav."
1,0,0,0,2022-04-29,5204,3,17.3,9.7,31,"62","Molėtų r. sav."
1,0,0,0,2022-04-29,1726,1,15.8,16.7,6,"63","Pagėgių sav."
3,0,1,1,2022-04-29,6272,5,15.6,20.8,24,"65","Pakruojo r. sav."
1,0,0,0,2022-04-29,9324,3,11.9,9.1,33,"66","Panevėžio r. sav."
1,0,1,1,2022-04-29,6633,0,15.4,0,21,"67","Pasvalio r. sav."
1,0,0,0,2022-04-29,10483,3,11.3,7.1,42,"68","Plungės r. sav."
6,0,0,0,2022-04-29,7890,6,13.9,15,40,"69","Prienų r. sav."
2,0,0,0,2022-04-29,11705,3,13.2,6.4,47,"71","Radviliškio r. sav."
2,0,0,0,2022-04-29,10043,7,12.8,15.9,44,"72","Raseinių r. sav."
3,0,0,0,2022-04-29,10007,3,15.5,7.5,40,"73","Rokiškio r. sav."
0,0,0,0,2022-04-29,2145,0,15.3,0,2,"74","Rietavo sav."
0,0,0,0,2022-04-29,5225,2,13.6,15.4,13,"75","Skuodo r. sav."
3,0,2,2,2022-04-29,11183,7,14.3,14.9,47,"77","Tauragės r. sav."
3,0,1,1,2022-04-29,14198,1,13,5.3,19,"78","Telšių r. sav."
2,0,0,0,2022-04-29,13440,2,17.6,6.9,29,"79","Trakų r. sav."
0,0,0,0,2022-04-29,14225,8,15.6,14.3,56,"81","Ukmergės r. sav."
0,0,0,0,2022-04-29,14588,6,15.1,7,86,"82","Utenos r. sav."
1,0,0,0,2022-04-29,7531,8,17.2,23.5,34,"84","Šakių r. sav."
2,0,0,0,2022-04-29,10716,6,16.6,7.1,85,"85","Šalčininkų r. sav."
4,0,0,1,2022-04-29,8422,7,15.4,21.2,33,"86","Švenčionių r. sav."
3,0,0,1,2022-04-29,6396,1,14.9,2.3,44,"87","Šilalės r. sav."
0,0,0,0,2022-04-29,14197,9,16.3,10.1,89,"88","Šilutės r. sav."
0,0,0,0,2022-04-29,5348,3,14.3,18.8,16,"89","Širvintų r. sav."
1,0,0,0,2022-04-29,10274,3,18.1,14.3,21,"91","Šiaulių r. sav."
1,0,0,0,2022-04-29,6467,2,14.3,5.7,35,"94","Jurbarko r. sav."
118,5,16,24,2022-04-30,1192652,295,13.8,9.9,2986,"00","Lietuva"
1,0,0,0,2022-04-30,26250,11,13.9,12.6,87,"11","Alytaus m. sav."
0,0,0,0,2022-04-30,1072,0,19.7,0,1,"12","Birštono sav."
18,0,3,4,2022-04-30,318817,106,13.2,13.6,782,"13","Vilniaus m. sav."
2,1,1,1,2022-04-30,8926,1,13.3,3.2,31,"15","Druskininkų sav."
5,0,0,1,2022-04-30,23362,10,14.4,12.8,78,"18","Marijampolės sav."
10,0,1,2,2022-04-30,151003,31,13.1,7.1,434,"19","Kauno m. sav."
7,1,3,5,2022-04-30,86044,15,13.9,6.2,243,"21","Klaipėdos m. sav."
0,0,0,0,2022-04-30,782,0,14.2,0,2,"23","Neringos sav."
0,0,0,0,2022-04-30,7685,3,13.9,18.8,16,"25","Palangos m. sav."
4,1,1,1,2022-04-30,40569,22,15.9,19.1,115,"27","Panevėžio m. sav."
4,0,0,0,2022-04-30,51515,4,12,2.9,139,"29","Šiaulių m. sav."
0,0,0,0,2022-04-30,8165,0,14.5,0,6,"30","Visagino sav."
1,1,1,1,2022-04-30,6518,1,14.8,4.8,21,"32","Akmenės r. sav."
2,0,0,0,2022-04-30,6565,1,15.4,7.1,14,"33","Alytaus r. sav."
0,0,0,0,2022-04-30,6368,0,15.3,0,12,"34","Anykščių r. sav."
1,0,0,0,2022-04-30,7342,4,14.2,25,16,"36","Biržų r. sav."
0,0,0,0,2022-04-30,6496,1,15.8,7.7,13,"38","Varėnos r. sav."
1,0,0,0,2022-04-30,10439,3,16.2,13.6,22,"39","Vilkaviškio r. sav."
5,0,0,0,2022-04-30,34870,5,12.6,6.7,75,"41","Vilniaus r. sav."
2,0,0,0,2022-04-30,8806,0,15.2,0,23,"42","Elektrėnų sav."
2,0,0,0,2022-04-30,4323,0,13.8,0,9,"43","Zarasų r. sav."
1,0,0,0,2022-04-30,4182,0,13.5,0,2,"45","Ignalinos r. sav."
4,0,1,1,2022-04-30,16577,3,12.7,13.6,22,"46","Jonavos r. sav."
0,0,0,0,2022-04-30,7043,0,14.6,0,12,"47","Joniškio r. sav."
0,0,0,0,2022-04-30,2945,0,15.6,0,8,"48","Kalvarijos sav."
0,0,0,0,2022-04-30,10496,8,14.2,21.6,37,"49","Kaišiadorių r. sav."
3,0,0,0,2022-04-30,25289,7,14.1,11.3,62,"52","Kauno r. sav."
1,0,0,0,2022-04-30,16353,2,17.1,4,50,"53","Kėdainių r. sav."
3,0,0,0,2022-04-30,6397,1,12.6,4.5,22,"54","Kelmės r. sav."
0,0,0,0,2022-04-30,22238,4,16.8,18.2,22,"55","Klaipėdos r. sav."
0,0,0,0,2022-04-30,12524,0,13.1,0,23,"56","Kretingos r. sav."
1,0,0,0,2022-04-30,5034,0,12.9,0,18,"57","Kupiškio r. sav."
0,0,0,0,2022-04-30,3958,0,15.1,0,9,"58","Kazlų Rūdos sav."
1,0,0,0,2022-04-30,4496,2,12,12.5,16,"59","Lazdijų r. sav."
0,0,0,0,2022-04-30,15513,2,12.9,4.3,46,"61","Mažeikių r. sav."
1,0,0,0,2022-04-30,5204,0,17.3,0,6,"62","Molėtų r. sav."
1,0,0,0,2022-04-30,1726,0,15.8,0,3,"63","Pagėgių sav."
2,0,0,1,2022-04-30,6272,0,15.6,0,16,"65","Pakruojo r. sav."
4,0,0,0,2022-04-30,9329,5,12,19.2,26,"66","Panevėžio r. sav."
0,0,0,0,2022-04-30,6634,1,15.4,25,4,"67","Pasvalio r. sav."
2,0,0,0,2022-04-30,10488,5,11.3,16.7,30,"68","Plungės r. sav."
4,0,0,0,2022-04-30,7892,2,13.9,8,25,"69","Prienų r. sav."
2,1,1,1,2022-04-30,11706,1,13.2,3.4,29,"71","Radviliškio r. sav."
0,0,0,0,2022-04-30,10043,0,12.8,0,20,"72","Raseinių r. sav."
0,0,0,0,2022-04-30,10007,0,15.5,0,9,"73","Rokiškio r. sav."
0,0,0,0,2022-04-30,2145,0,15.3,0,4,"74","Rietavo sav."
2,0,0,0,2022-04-30,5225,0,13.6,0,15,"75","Skuodo r. sav."
1,0,0,0,2022-04-30,11187,4,14.3,12.5,32,"77","Tauragės r. sav."
2,0,1,1,2022-04-30,14204,6,13,12,50,"78","Telšių r. sav."
3,0,1,1,2022-04-30,13442,2,17.6,5.6,36,"79","Trakų r. sav."
1,0,0,0,2022-04-30,14225,0,15.6,0,5,"81","Ukmergės r. sav."
3,0,1,2,2022-04-30,14596,8,15.1,19.5,41,"82","Utenos r. sav."
1,0,0,0,2022-04-30,7534,3,17.2,13,23,"84","Šakių r. sav."
1,0,0,0,2022-04-30,10716,0,16.6,0,17,"85","Šalčininkų r. sav."
4,0,0,0,2022-04-30,8427,5,15.4,26.3,19,"86","Švenčionių r. sav."
2,0,0,1,2022-04-30,6398,2,14.9,9.5,21,"87","Šilalės r. sav."
1,0,1,1,2022-04-30,14197,0,16.3,0,22,"88","Šilutės r. sav."
0,0,0,0,2022-04-30,5350,2,14.3,20,10,"89","Širvintų r. sav."
2,0,0,0,2022-04-30,10274,0,18.1,0,10,"91","Šiaulių r. sav."
0,0,0,0,2022-04-30,6469,2,14.3,8,25,"94","Jurbarko r. sav."
112,7,15,21,2022-05-01,1192780,128,13.8,7.2,1770,"00","Lietuva"
1,0,0,0,2022-05-01,26252,2,13.9,8.7,23,"11","Alytaus m. sav."
0,0,0,0,2022-05-01,1072,0,19.7,0,1,"12","Birštono sav."
17,3,5,5,2022-05-01,318886,69,13.2,13.3,518,"13","Vilniaus m. sav."
2,0,0,0,2022-05-01,8927,1,13.3,5.6,18,"15","Druskininkų sav."
2,0,0,1,2022-05-01,23363,1,14.4,3.1,32,"18","Marijampolės sav."
18,0,3,3,2022-05-01,151013,10,13.1,4.9,203,"19","Kauno m. sav."
10,0,1,3,2022-05-01,86046,2,13.9,3.2,62,"21","Klaipėdos m. sav."
0,0,0,0,2022-05-01,782,0,14.2,0,1,"23","Neringos sav."
2,0,0,0,2022-05-01,7685,0,13.9,0,3,"25","Palangos m. sav."
3,1,1,1,2022-05-01,40571,2,15.9,8.3,24,"27","Panevėžio m. sav."
4,0,0,0,2022-05-01,51525,10,12,4.1,246,"29","Šiaulių m. sav."
0,0,0,0,2022-05-01,8165,0,14.5,0,3,"30","Visagino sav."
2,1,1,1,2022-05-01,6518,0,14.8,0,12,"32","Akmenės r. sav."
2,0,0,0,2022-05-01,6565,0,15.4,0,11,"33","Alytaus r. sav."
0,0,0,0,2022-05-01,6368,0,15.3,0,12,"34","Anykščių r. sav."
1,0,0,0,2022-05-01,7342,0,14.2,0,6,"36","Biržų r. sav."
1,0,0,0,2022-05-01,6496,0,15.8,0,4,"38","Varėnos r. sav."
0,0,0,0,2022-05-01,10442,3,16.2,17.6,17,"39","Vilkaviškio r. sav."
2,1,1,1,2022-05-01,34881,11,12.6,14.5,76,"41","Vilniaus r. sav."
1,0,0,0,2022-05-01,8806,0,15.2,0,9,"42","Elektrėnų sav."
0,0,0,0,2022-05-01,4323,0,13.8,0,3,"43","Zarasų r. sav."
1,0,0,0,2022-05-01,4183,1,13.5,50,2,"45","Ignalinos r. sav."
1,1,1,1,2022-05-01,16577,0,12.7,0,19,"46","Jonavos r. sav."
0,0,0,0,2022-05-01,7044,1,14.6,5.6,18,"47","Joniškio r. sav."
0,0,0,0,2022-05-01,2945,0,15.6,0,1,"48","Kalvarijos sav."
3,0,1,1,2022-05-01,10496,0,14.2,0,17,"49","Kaišiadorių r. sav."
1,0,0,0,2022-05-01,25291,2,14.1,6.1,33,"52","Kauno r. sav."
1,0,0,0,2022-05-01,16354,1,17.1,4.8,21,"53","Kėdainių r. sav."
1,0,0,0,2022-05-01,6398,1,12.6,8.3,12,"54","Kelmės r. sav."
1,0,0,0,2022-05-01,22238,0,16.8,0,5,"55","Klaipėdos r. sav."
0,0,0,0,2022-05-01,12524,0,13.1,0,21,"56","Kretingos r. sav."
0,0,0,0,2022-05-01,5035,1,12.9,9.1,11,"57","Kupiškio r. sav."
0,0,0,0,2022-05-01,3959,1,15.1,12.5,8,"58","Kazlų Rūdos sav."
1,0,0,0,2022-05-01,4496,0,12,0,6,"59","Lazdijų r. sav."
0,0,0,0,2022-05-01,15513,0,12.9,0,18,"61","Mažeikių r. sav."
0,0,0,0,2022-05-01,5204,0,17.3,0,1,"62","Molėtų r. sav."
0,0,0,0,2022-05-01,1726,0,15.8,0,3,"63","Pagėgių sav."
2,0,0,0,2022-05-01,6273,1,15.5,4.5,22,"65","Pakruojo r. sav."
3,0,0,0,2022-05-01,9329,0,11.9,0,12,"66","Panevėžio r. sav."
0,0,0,0,2022-05-01,6634,0,15.4,0,9,"67","Pasvalio r. sav."
2,0,0,0,2022-05-01,10488,0,11.3,0,6,"68","Plungės r. sav."
1,0,0,0,2022-05-01,7892,0,13.8,0,6,"69","Prienų r. sav."
2,0,0,0,2022-05-01,11707,1,13.2,2.3,44,"71","Radviliškio r. sav."
1,0,0,0,2022-05-01,10043,0,12.8,0,4,"72","Raseinių r. sav."
0,0,0,0,2022-05-01,10007,0,15.5,0,6,"73","Rokiškio r. sav."
0,0,0,0,2022-05-01,2145,0,15.3,0,0,"74","Rietavo sav."
1,0,0,0,2022-05-01,5225,0,13.6,0,6,"75","Skuodo r. sav."
1,0,0,0,2022-05-01,11187,0,14.3,0,21,"77","Tauragės r. sav."
3,0,1,1,2022-05-01,14204,0,13,0,18,"78","Telšių r. sav."
0,0,0,0,2022-05-01,13443,1,17.6,10,10,"79","Trakų r. sav."
2,0,0,1,2022-05-01,14226,1,15.6,3,33,"81","Ukmergės r. sav."
3,0,0,0,2022-05-01,14598,2,15.1,9.5,21,"82","Utenos r. sav."
3,0,0,0,2022-05-01,7534,0,17.2,0,2,"84","Šakių r. sav."
4,0,0,0,2022-05-01,10716,0,16.6,0,11,"85","Šalčininkų r. sav."
1,0,0,1,2022-05-01,8429,2,15.4,25,8,"86","Švenčionių r. sav."
1,0,0,0,2022-05-01,6398,0,14.9,0,6,"87","Šilalės r. sav."
2,0,0,0,2022-05-01,14197,0,16.3,0,14,"88","Šilutės r. sav."
0,0,0,0,2022-05-01,5350,0,14.3,0,8,"89","Širvintų r. sav."
1,0,0,0,2022-05-01,10275,1,18.1,5.6,18,"91","Šiaulių r. sav."
1,0,0,1,2022-05-01,6469,0,14.3,0,5,"94","Jurbarko r. sav."
125,3,11,21,2022-05-02,1192995,215,13.8,7.2,2982,"00","Lietuva"
2,0,1,1,2022-05-02,26258,6,13.9,18.8,32,"11","Alytaus m. sav."
0,0,0,0,2022-05-02,1072,0,19.7,0,4,"12","Birštono sav."
16,0,1,4,2022-05-02,318936,50,13.2,6.9,722,"13","Vilniaus m. sav."
0,0,0,0,2022-05-02,8942,15,13.3,18.1,83,"15","Druskininkų sav."
2,0,0,0,2022-05-02,23369,6,14.4,7.4,81,"18","Marijampolės sav."
13,1,2,2,2022-05-02,151050,37,13.1,13.3,278,"19","Kauno m. sav."
11,0,0,2,2022-05-02,86054,8,13.9,3.8,210,"21","Klaipėdos m. sav."
0,0,0,0,2022-05-02,782,0,14.2,0,1,"23","Neringos sav."
0,0,0,0,2022-05-02,7685,0,13.9,0,7,"25","Palangos m. sav."
2,0,1,1,2022-05-02,40578,7,15.9,8.6,81,"27","Panevėžio m. sav."
4,0,0,0,2022-05-02,51536,11,12,3.4,323,"29","Šiaulių m. sav."
3,0,0,0,2022-05-02,8165,0,14.5,0,15,"30","Visagino sav."
2,0,0,0,2022-05-02,6518,0,14.8,0,17,"32","Akmenės r. sav."
1,0,0,0,2022-05-02,6568,3,15.4,12,25,"33","Alytaus r. sav."
2,0,1,1,2022-05-02,6368,0,15.2,0,24,"34","Anykščių r. sav."
1,0,0,0,2022-05-02,7342,0,14.2,0,7,"36","Biržų r. sav."
0,0,0,0,2022-05-02,6497,1,15.8,6.7,15,"38","Varėnos r. sav."
3,0,0,0,2022-05-02,10444,2,16.2,15.4,13,"39","Vilkaviškio r. sav."
3,0,0,1,2022-05-02,34883,2,12.6,2.1,94,"41","Vilniaus r. sav."
1,0,0,0,2022-05-02,8806,0,15.2,0,19,"42","Elektrėnų sav."
0,0,0,0,2022-05-02,4324,1,13.8,14.3,7,"43","Zarasų r. sav."
0,0,0,0,2022-05-02,4183,0,13.5,0,6,"45","Ignalinos r. sav."
2,0,0,0,2022-05-02,16582,5,12.7,10,50,"46","Jonavos r. sav."
1,0,0,0,2022-05-02,7046,2,14.6,5.4,37,"47","Joniškio r. sav."
0,0,0,0,2022-05-02,2945,0,15.6,0,10,"48","Kalvarijos sav."
1,0,0,0,2022-05-02,10497,1,14.2,6.7,15,"49","Kaišiadorių r. sav."
4,0,0,0,2022-05-02,25297,6,14.1,12.5,48,"52","Kauno r. sav."
2,0,0,0,2022-05-02,16354,0,17.1,0,10,"53","Kėdainių r. sav."
2,0,0,0,2022-05-02,6400,2,12.6,8.7,23,"54","Kelmės r. sav."
0,0,0,0,2022-05-02,22238,0,16.8,0,23,"55","Klaipėdos r. sav."
2,0,0,0,2022-05-02,12527,3,13.1,10.3,29,"56","Kretingos r. sav."
1,0,0,0,2022-05-02,5037,2,12.9,15.4,13,"57","Kupiškio r. sav."
2,0,0,0,2022-05-02,3961,2,15.1,13.3,15,"58","Kazlų Rūdos sav."
2,0,0,0,2022-05-02,4497,1,12,5.9,17,"59","Lazdijų r. sav."
0,0,0,0,2022-05-02,15516,3,12.9,7.9,38,"61","Mažeikių r. sav."
5,0,0,0,2022-05-02,5207,3,17.3,18.8,16,"62","Molėtų r. sav."
1,0,0,0,2022-05-02,1727,1,15.8,16.7,6,"63","Pagėgių sav."
1,0,0,0,2022-05-02,6273,0,15.5,0,23,"65","Pakruojo r. sav."
0,0,0,0,2022-05-02,9330,1,11.9,8.3,12,"66","Panevėžio r. sav."
0,0,0,0,2022-05-02,6634,0,15.3,0,17,"67","Pasvalio r. sav."
1,0,0,0,2022-05-02,10491,3,11.3,11.5,26,"68","Plungės r. sav."
1,0,0,0,2022-05-02,7892,0,13.8,0,10,"69","Prienų r. sav."
0,0,0,0,2022-05-02,11711,4,13.2,6.2,65,"71","Radviliškio r. sav."
2,0,0,0,2022-05-02,10046,3,12.8,13,23,"72","Raseinių r. sav."
3,0,0,2,2022-05-02,10009,2,15.5,8.3,24,"73","Rokiškio r. sav."
0,0,0,0,2022-05-02,2145,0,15.3,0,4,"74","Rietavo sav."
0,0,0,0,2022-05-02,5225,0,13.6,0,8,"75","Skuodo r. sav."
1,0,0,0,2022-05-02,11192,5,14.3,20,25,"77","Tauragės r. sav."
1,0,0,0,2022-05-02,14205,1,13,4,25,"78","Telšių r. sav."
2,0,0,0,2022-05-02,13447,4,17.6,10,40,"79","Trakų r. sav."
2,0,1,1,2022-05-02,14229,3,15.6,7.5,40,"81","Ukmergės r. sav."
4,0,1,1,2022-05-02,14598,0,15.1,0,33,"82","Utenos r. sav."
0,0,0,0,2022-05-02,7537,3,17.2,15,20,"84","Šakių r. sav."
5,1,1,2,2022-05-02,10718,2,16.6,6.3,32,"85","Šalčininkų r. sav."
4,0,0,0,2022-05-02,8429,0,15.4,0,18,"86","Švenčionių r. sav."
0,0,0,0,2022-05-02,6398,0,14.9,0,14,"87","Šilalės r. sav."
2,0,0,0,2022-05-02,14197,0,16.3,0,45,"88","Šilutės r. sav."
0,0,0,0,2022-05-02,5351,1,14.3,6.3,16,"89","Širvintų r. sav."
2,0,1,1,2022-05-02,10276,1,18.1,3.2,31,"91","Šiaulių r. sav."
3,1,1,2,2022-05-02,6471,2,14.3,11.8,17,"94","Jurbarko r. sav."
108,2,10,14,2022-05-03,1193202,207,13.8,10.4,1984,"00","Lietuva"
1,0,0,0,2022-05-03,26267,9,13.9,29,31,"11","Alytaus m. sav."
0,0,0,0,2022-05-03,1075,3,19.7,50,6,"12","Birštono sav."
16,0,1,2,2022-05-03,318999,63,13.2,11.5,546,"13","Vilniaus m. sav."
1,0,0,0,2022-05-03,8947,5,13.3,26.3,19,"15","Druskininkų sav."
4,0,0,2,2022-05-03,23371,2,14.4,6.7,30,"18","Marijampolės sav."
7,1,1,1,2022-05-03,151088,38,13.1,15.5,245,"19","Kauno m. sav."
12,0,2,2,2022-05-03,86062,8,13.9,7.8,102,"21","Klaipėdos m. sav."
0,0,0,0,2022-05-03,782,0,14.2,0,0,"23","Neringos sav."
0,0,0,0,2022-05-03,7685,0,13.9,0,5,"25","Palangos m. sav."
5,0,1,1,2022-05-03,40586,8,15.9,20,40,"27","Panevėžio m. sav."
5,0,1,1,2022-05-03,51549,13,12,5.4,240,"29","Šiaulių m. sav."
0,0,0,0,2022-05-03,8166,1,14.5,5.3,19,"30","Visagino sav."
0,0,0,0,2022-05-03,6519,1,14.8,6.3,16,"32","Akmenės r. sav."
1,0,1,1,2022-05-03,6570,2,15.4,16.7,12,"33","Alytaus r. sav."
2,0,0,0,2022-05-03,6369,1,15.2,8.3,12,"34","Anykščių r. sav."
2,0,0,0,2022-05-03,7342,0,14.2,0,1,"36","Biržų r. sav."
1,0,0,0,2022-05-03,6498,1,15.8,8.3,12,"38","Varėnos r. sav."
0,0,0,0,2022-05-03,10448,4,16.2,33.3,12,"39","Vilkaviškio r. sav."
4,0,0,0,2022-05-03,34885,2,12.6,3.8,53,"41","Vilniaus r. sav."
